"English","French"
"Tom's fast.","Tom est {{c::rapide}}."
"Tom is calm.","Tom est {{c::tranquille}}."
"Tom's {{c::famous}}.","Tom est célèbre."
"Tom's famous.","Tom est {{c::célèbre}}."
"Tom is {{c::responsible}}.","Tom est responsable."
"Tom is responsible.","Tom est {{c::responsable}}."
"Tom is {{c::cautious}}.","Tom est prudent."
"Tom is {{c::standing}}.","Tom est debout."
"Tom is standing.","Tom est {{c::debout}}."
"Tom's {{c::awake}}.","Tom est debout."
"Tom's awake.","Tom est {{c::debout}}."
"Tom is {{c::awake}}.","Tom est debout."
"Tom is awake.","Tom est {{c::debout}}."
"Tom's famous.","Tom est {{c::connu}}."
"Tom is interested.","Tom est {{c::intéressé}}."
"Tom is {{c::wonderful}}.","Tom est magnifique."
"Tom is wonderful.","Tom est {{c::magnifique}}."
"Tom's different.","Tom est {{c::différent}}."
"Tom's awake.","Tom est {{c::réveillé}}."
"Tom is a father {{c::himself}}.","Tom est papa."
"Tom is a father himself.","Tom est {{c::papa}}."
"Tom is {{c::disappointed}}.","Tom est déçu."
"Tom is disappointed.","Tom est {{c::déçu}}."
"Tom is weak.","Tom est {{c::faible}}."
"Tom's {{c::concerned}}.","Tom est inquiet."
"Tom's concerned.","Tom est {{c::inquiet}}."
"Tom's worried.","Tom est {{c::inquiet}}."
"Tom is concerned.","Tom est {{c::inquiet}}."
"Tom is {{c::unbelievable}}.","Tom est incroyable."
"Tom is unbelievable.","Tom est {{c::incroyable}}."
"Tom's {{c::amazing}}.","Tom est incroyable."
"Tom's amazing.","Tom est {{c::incroyable}}."
"Tom is quiet.","Tom est {{c::silencieux}}."
"Tom's {{c::silent}}.","Tom est silencieux."
"Tom's silent.","Tom est {{c::silencieux}}."
"Tom's delighted.","Tom est {{c::ravi}}."
"Tom is {{c::thrilled}}.","Tom est ravi."
"Tom is {{c::wonderful}}.","Tom est merveilleux."
"Tom is wonderful.","Tom est {{c::merveilleux}}."
"Tom is boring.","Tom est {{c::ennuyeux}}."
"Tom's glad.","Tom est {{c::joyeux}}."
"Tom's {{c::cheerful}}.","Tom est joyeux."
"Tom's cheerful.","Tom est {{c::joyeux}}."
"Tom is {{c::terrible}}.","Tom est terrible."
"Tom is terrible.","Tom est {{c::terrible}}."
"Tom is a {{c::cancer}}.","Tom est cancer."
"Tom is a cancer.","Tom est {{c::cancer}}."
"Tom is normal.","Tom est {{c::normal}}."
"Tom is {{c::tempted}}.","Tom est tenté."
"Tom is tempted.","Tom est {{c::tenté}}."
"Tom's {{c::elderly}}.","Tom est âgé."
"Tom's elderly.","Tom est {{c::âgé}}."
"Tom is {{c::absent}}.","Tom est absent."
"Tom is absent.","Tom est {{c::absent}}."
"Tom is {{c::impatient}}.","Tom est impatient."
"Tom is impatient.","Tom est {{c::impatient}}."
"Tom's funny.","Tom est {{c::marrant}}."
"Tom's crazy.","Tom est {{c::dingue}}."
"Tom is funny.","Tom est {{c::marrant}}."
"Tom is {{c::excellent}}.","Tom est excellent."
"Tom is excellent.","Tom est {{c::excellent}}."
"Tom is {{c::huge}}.","Tom est énorme."
"Tom is huge.","Tom est {{c::énorme}}."
"Tom is resolute.","Tom est {{c::résolu}}."
"Tom's lucky.","Tom est {{c::chanceux}}."
"Tom is {{c::awesome}}.","Tom est génial."
"Tom is awesome.","Tom est {{c::génial}}."
"Tom's {{c::great}}.","Tom est génial."
"Tom's great.","Tom est {{c::génial}}."
"Tom is {{c::fortunate}}.","Tom est chanceux."
"Tom is fortunate.","Tom est {{c::chanceux}}."
"Tom is somber.","Tom est {{c::sombre}}."
"Tom is {{c::awful}}.","Tom est horrible."
"Tom is awful.","Tom est {{c::horrible}}."
"Tom is {{c::horrible}}.","Tom est horrible."
"Tom is horrible.","Tom est {{c::horrible}}."
"Tom's {{c::alive}}.","Tom est vivant."
"Tom's alive.","Tom est {{c::vivant}}."
"Tom went inside.","Tom est {{c::entré}}."
"Tom is meek.","Tom est {{c::doux}}."
"Tom's stupid.","Tom est {{c::bête}}."
"Tom is {{c::touched}}.","Tom est touché."
"Tom is touched.","Tom est {{c::touché}}."
"Tom is {{c::unique}}.","Tom est unique."
"Tom is unique.","Tom est {{c::unique}}."
"Your turn to {{c::split}}!","À toi de couper !"
"Your turn to split!","À toi de {{c::couper}} !"
"It's up to you to decide.","À toi de {{c::décider}}."
"I {{c::suggest}} you leave.","Je vous suggère de partir."
"I suggest you leave.","Je vous {{c::suggère}} de partir."
"Tom has been {{c::fired}}.","Tom est viré."
"Tom has been fired.","Tom est {{c::viré}}."
"Isn't that {{c::ours}}?","N'est-ce pas à nous ?"
"Isn't that ours?","{{c::n'est-ce}} pas à nous ?"
"Tom's afraid.","Tom est {{c::effrayé}}."
"Tom's scared.","Tom est {{c::effrayé}}."
"Tom is {{c::unfortunate}}.","Tom est malheureux."
"Tom is a {{c::poet}}.","Tom est poète."
"Tom is a poet.","Tom est {{c::poète}}."
"Tom is {{c::special}}.","Tom est spécial."
