"English","French"
"{{1::whales}} feed on small fish.","Les baleines se nourrissent de petits poissons."
"What would you do if you had a {{1::billion}} dollars?","Que ferais-tu si tu avais un milliard de dollars ?"
"What {{1::payment}} options are available?","Quels sont les moyens de paiement disponibles ?"
"Ken jumped over the wall.","Ken a sauté {{1::par-dessus}} le mur."
"I'm just playing the devil's advocate.","Je me fais juste {{1::l'avocat}} du diable."
"The {{1::usa}} is composed of 50 states.","Les états-unis sont composés de cinquante états."
"He promised to pay us high {{1::wages}}.","Il a promis de nous payer des salaires élevés."
"He helped me to get over the difficulties.","Il m'a aidé à {{1::surmonter}} les difficultés."
"I want to know where they are.","Je veux savoir où ils se {{1::trouvent}}."
"Layla's voice really {{1::matches}} her face.","La voix de layla correspond vraiment à son visage."
"The army has {{1::advanced}} to the river.","L'armée a progressé jusqu'à la rivière."
"They {{1::formed}} a swim team.","Ils ont formé une équipe de natation."
"He was attacked by a {{1::shark}}.","Il a été attaqué par un requin."
"The students at that school wear {{1::uniforms}}.","Les élèves de cette école portent l'uniforme."
"The country is in a bad {{1::economic}} state.","Le pays est en mauvaise posture économique."
"It's noisy next door.","C'est bruyant à la porte {{1::d'à}} côté."
"Having lived in tokyo, i know the city well.","{{1::ayant}} vécu à tokyo, je connais bien la ville."
"She got married at the age of seventeen.","Elle s'est mariée à l'âge de {{1::dix-sept}} ans."
"She is armed to the teeth.","Elle est armée {{1::jusqu'aux}} dents."
"The palace was heavily guarded.","Le {{1::palais}} était fortement gardé."
"He is a member of the committee.","C'est un membre du {{1::comité}}."
"Don't talk to him while he's studying.","Ne lui parlez pas {{1::tandis}} qu'il étudie."
"She is all skin and {{1::bone}}.","Elle n'a que la peau sur les os."
"She is all skin and bone.","Elle n'a que la peau sur les {{1::os}}."
"The house was burned to {{1::ashes}}.","La maison a été réduite en cendres."
"The house was burnt to {{1::ashes}}.","La maison a été réduite en cendres."
"How could it not matter?","Comment cela {{1::pourrait-il}} ne pas avoir d'importance ?"
"This area of the library is closed to the public.","Cette {{1::zone}} de la bibliothèque est fermée au public."
"This {{1::section}} of the library is closed to the public.","Cette zone de la bibliothèque est fermée au public."
"She's up the duff.","Elle est enceinte {{1::jusqu'aux}} oreilles."
"Tom helps his {{1::colleagues}}.","Tom aide ses collègues."
"Tom helps his colleagues.","Tom aide ses {{1::collègues}}."
"Tom is helping his {{1::colleagues}}.","Tom aide ses collègues."
"Everybody {{1::fears}} time.","Tout le monde a peur du temps."
"I want to live in either boston or chicago.","Je veux vivre soit à boston soit à {{1::chicago}}."
"She is more human in thinking than you.","Sa façon de penser est plus {{1::humaine}} que la tienne."
"They both reached the same {{1::conclusion}}.","Ils sont parvenus à la même conclusion."
"Meg is curious to know everything about japan.","{{1::meg}} est curieuse de tout connaître sur le japon."
"The trip calls for a lot of money.","Le voyage {{1::nécessite}} beaucoup d'argent."
"They arrived at the hotel.","Elles sont {{1::arrivées}} à l'hôtel."
"The cops are here.","Les {{1::policiers}} sont là."
