"English","French"
"Don't talk nonsense!","Ne dis pas {{1::n'importe}} quoi !"
"Doctor, it's the wrong {{1::leg}}!","Docteur, vous vous trompez de jambe !"
"Tom's car is {{1::parked}} outside.","La voiture de tom est garée dehors."
"I have known her for years.","Je la connais depuis des {{1::années}}."
"Don't forget to put on sunscreen.","N'oubliez pas de mettre de la crème {{1::solaire}} !"
"I'm not afraid to be {{1::criticized}}.","Je n'ai pas peur d'être critiqué."
"It's to your advantage.","C'est à votre {{1::avantage}}."
"I found it difficult to please her.","J'ai trouvé difficile de la {{1::satisfaire}}."
"I lost {{1::track}} of the time.","Je perdis la notion du temps."
"A lot of my hair has fallen out.","J'ai perdu beaucoup de {{1::cheveux}}."
"We {{1::reached}} the top of the mountain.","Nous atteignîmes le sommet de la montagne."
"Tom isn't very {{1::athletic}}.","Tom n'est pas très athlétique."
"One of us could win.","{{1::l'une}} de nous pourrait gagner."
"It is made {{1::partly}} of wood.","C'est partiellement fait de bois."
"To feel envy is a {{1::sin}}.","Éprouver de l'envie est un péché."
"He doesn't have his medication.","Il n'a pas ses {{1::médicaments}}."
"I don't mind in the {{1::slightest}} who he is.","Je me fiche complètement de qui il est."
"Is everything {{1::satisfactory}}?","C'est à votre convenance ?"
"I was a victim of love.","J'ai été {{1::victime}} de l'amour."
"I know he is looking at me.","Je sais {{1::qu’il}} me regarde."
"It's up to the {{1::court}} to decide.","C'est au tribunal de trancher."
"He has a {{1::common}} name.","Il a un nom commun."
"He has a common name.","Il a un nom {{1::commun}}."
"Tom is a horn dog.","Tom est un chaud {{1::lapin}}."
"I'm a pretty good {{1::swimmer}}.","Je suis assez bonne nageuse."
"He does know the fact.","Il est {{1::très}} au fait."
"I want you all to myself.","Je vous veux {{1::toutes}} pour moi."
"No need to explain.","Il n'est pas nécessaire {{1::d'expliquer}}."
"I'm {{1::on}} to you.","Je vois dans votre jeu."
"I kissed her on the {{1::neck}}.","Je l'ai embrassée dans le cou."
"I'd like to join you.","J'aimerais vous {{1::rejoindre}}."
"Stop making a {{1::fuss}}.","Arrête de faire des chichis !"
"I've been alone for a long time.","Je suis seule depuis {{1::longtemps}}."
"I'm not as rich as i used to be.","Je ne suis pas aussi riche {{1::qu'avant}}."
"I'm not as rich as i once was.","Je ne suis pas aussi riche {{1::qu'avant}}."
"I'm not as rich as i was.","Je ne suis pas aussi riche {{1::qu'avant}}."
"She sat down next to him.","Elle {{1::s'assit}} près de lui."
"I am ashamed of your {{1::conduct}}.","J'ai honte de votre conduite."
"I am ashamed of your conduct.","J'ai honte de votre {{1::conduite}}."
"He is always {{1::online}}.","Il est toujours en ligne."
"Tom {{1::intends}} to change that.","Tom a l'intention de changer cela."
"Tom walked around the {{1::island}}.","Tom a fait le tour de l'île."
"Tom walked around the island.","Tom a fait le tour de {{1::l'île}}."
"He makes mountains out of molehills.","Il fait des {{1::montagnes}} de tout."
"Tom {{1::caused}} this.","Tom a causé ceci."
"Tom caused this.","Tom a {{1::causé}} ceci."
"She used to live near him.","Elle {{1::habitait}} près de lui."
"I'm a few minutes late.","Je suis en retard de quelques {{1::minutes}}."
"I forgot to turn off the gas!","J'ai oublié de fermer le {{1::gaz}} !"
"Tom looks good.","Tom a bonne {{1::mine}}."
"I need those {{1::documents}}.","J'ai besoin de ces documents."
"I need those documents.","J'ai besoin de ces {{1::documents}}."
"I haven't yet made up my mind.","Je n'y ai pas encore {{1::réfléchi}}."
"I taught tom french.","J'ai {{1::enseigné}} le français à tom."
"We'll start from {{1::scratch}}.","Nous allons commencer de zéro."
"Are you going or not?","Y {{1::allez-vous}} ou pas ?"
"This is the best {{1::method}}.","C'est la meilleur méthode."
"This is the best method.","C'est la meilleur {{1::méthode}}."
"Tom got {{1::thrown}} out of the army.","Tom a été expulsé de l'armée."
"He lived in spain, i think.","Il habitait en {{1::espagne}}, je pense."
"That's the last {{1::straw}}!","Il ne manquait plus que ça !"
"I love what you're wearing.","J'adore ce que vous {{1::portez}}."
"Your money or your life!","La {{1::bourse}} ou la vie !"
"Your money or your life!","La {{1::bourse}} ou la vie !"
"I cannot {{1::chew}}. i do not have teeth.","Je ne peux pas mâcher. je n'ai pas de dents."
