"English","French"
"Isn't it {{1::cute}}?","N'est-il pas mignon ?"
"Isn't it cute?","{{1::n'est-il}} pas mignon ?"
"You are coming.","Tu {{1::arrives}}."
"I'm the head of the school.","Je suis le {{1::directeur}} de l'école."
"Aren't you {{1::catholic}}?","N'êtes-vous pas catholiques?"
"You {{1::played}}.","Tu jouais."
"You played.","Tu {{1::jouais}}."
"They know him.","Ils le {{1::connaissent}}."
"You loved her.","Tu {{1::l'aimais}}."
"Tell me about this guy.","{{1::parle-moi}} de ce type."
"I have a prior engagement.","Je suis déjà {{1::prise}}."
"Aren't you {{1::catholic}}?","N'es-tu pas catholique?"
"They hate him.","Ils le {{1::détestent}}."
"They detest him.","Ils le {{1::détestent}}."
"They see him.","Ils le {{1::voient}}."
"Now it's your {{1::serve}}.","Tu sers."
"You {{1::disappear}}.","Tu disparais."
"I am already prepared.","Je suis déjà {{1::préparée}}."
"I'm {{1::speechless}}.","Je suis sans voix."
"I'm speechless.","Je suis sans {{1::voix}}."
"I'm {{1::speechless}}!","Je suis sans voix !"
"I'm speechless!","Je suis sans {{1::voix}} !"
"I'm {{1::speechless}}.","Je suis sans voix !"
"I'm speechless.","Je suis sans {{1::voix}} !"
"I am at a {{1::loss}} for words.","Je suis sans voix."
"I am already wet!","Je suis déjà {{1::mouillée}} !"
"Have {{1::pity}} on us!","Ayez pitié de nous !"
"Have pity on us!","Ayez {{1::pitié}} de nous !"
"Isn't it {{1::scary}}?","N'est-il pas effrayant ?"
"You're making {{1::progress}}.","Tu avances."
"Get {{1::real}}!","Tu délires !"
"{{1::they'll}} know.","Ils le sauront."
"Are you {{1::suffering}}?","Tu souffres ?"
"You were {{1::teaching}}.","Tu enseignais."
"We had no trouble.","Nous {{1::n'avions}} pas de souci."
"You love {{1::yourself}}.","Tu t'aimes."
"You're {{1::avoiding}} me.","Tu m'évites."
"I was born there.","Je suis {{1::née}} là."
"You used to {{1::draw}}.","Tu dessinais."
"You're making {{1::progress}}.","Tu progresses."
"You will {{1::melt}}.","Tu fondras."
"We're getting out of the {{1::elevator}}.","Nous sortons de l'ascenseur."
"We're getting out of the elevator.","Nous {{1::sortons}} de l'ascenseur."
"I'm no different than you.","Je ne suis pas {{1::différent}} de vous."
"I'm no different than you.","Je ne suis pas {{1::différente}} de vous."
"We're {{1::growing}}.","Nous prenons de l'expansion."
"Get out of this car.","Sortez de ce {{1::véhicule}}."
"We had no secrets.","Nous {{1::n'avions}} pas de secrets."
"Tom is {{1::capable}} of anything.","Tom est capable de tout."
"You wouldn't {{1::dare}}.","T’es pas cap."
"I know {{1::things}}.","Je sais des choses."
"I know things.","Je sais des {{1::choses}}."
"We come from {{1::britain}}.","Nous venons de grande-bretagne."
"Do you know them?","Les {{1::connais-tu}} ?"
"Don't try to {{1::trick}} us.","N'essayez pas de nous arnaquer !"
"It's not about that.","Il ne {{1::s'agit}} pas de ça."
"Don't try to {{1::trick}} us.","N'essaye pas de nous arnaquer !"
"Do you know them?","Les {{1::connaissez-vous}} ?"
"{{1::hey}}, i'm here!","Coucou, je suis là !"
"I didn't go.","Je n'y suis pas {{1::allée}}."
"I've got too much on my {{1::plate}} right now.","Je suis débordé là."
"I came yesterday.","Je suis {{1::venue}} hier."
"We left {{1::together}}.","Nous partîmes de conserve."
"Don't give up {{1::halfway}}.","N'abandonne pas à mi-chemin."
"Don't write in {{1::ink}}.","N'écris pas à l'encre."
"Don't give up {{1::halfway}}.","N'abandonnez pas à mi-chemin."
"I arrived yesterday.","Je suis {{1::arrivée}} hier."
"I have a lot of {{1::problems}}.","J'ai beaucoup de problèmes."
"I have a lot of problems.","J'ai beaucoup de {{1::problèmes}}."
"I can do {{1::without}} this.","Je peux faire sans."
"I can do without this.","Je peux faire {{1::sans}}."
"I have a lot of {{1::flowers}}.","J'ai beaucoup de fleurs."
"I have a lot of flowers.","J'ai beaucoup de {{1::fleurs}}."
"Don't lose {{1::sight}} of him.","Ne le perds pas de vue."
"Take it {{1::easy}}.","Ne t'en fais pas."
"I'm {{1::quite}} happy.","Je suis assez heureuse."
"I'm {{1::pretty}} happy.","Je suis assez heureuse."
"I'm merciless.","Je suis sans {{1::pitié}}."
"No, i am an {{1::englishman}}.","Non, je suis anglais."
"I have no home.","Je suis sans {{1::domicile}}."
"I'm homeless.","Je suis sans {{1::domicile}}."
"I just got back {{1::yesterday}}.","Je suis rentré hier."
"I just got back yesterday.","Je suis {{1::rentré}} hier."
"He has a {{1::flag}}.","Il a un drapeau."
"He has a flag.","Il a un {{1::drapeau}}."
"I'm not used to it.","Je n'y suis pas {{1::habitué}}."
"I'm defenseless.","Je suis sans {{1::défense}}."
"I have a lot of {{1::homework}}.","J'ai beaucoup de devoirs."
"I have a lot of homework.","J'ai beaucoup de {{1::devoirs}}."
"{{1::tomorrow's}} no good.","Demain ne convient pas."
"I'm not interested in that.","Je n'y suis pas {{1::intéressée}}."
"I couldn't {{1::bear}} to look at her.","Je ne supportais pas de la regarder."
"I didn't ask for this.","Je n'ai pas {{1::demandé}} ça."
"He has a {{1::picasso}}.","Il a un picasso."
"This doesn't work.","Ceci ne {{1::fonctionne}} pas."
"I'm the project manager.","Je suis le {{1::chef}} de projet."
"I {{1::intend}} to do so.","J'ai l'intention de le faire."
"I intend to do so.","J'ai {{1::l'intention}} de le faire."
"I am {{1::innocence}} itself.","Je suis l'innocence même."
"I'm so happy.","Je suis {{1::tellement}} heureux."
