"English","French"
"I'm terrible at languages.","Je suis {{1::nul}} en langues."
"Football is a {{1::sport}}.","Le football est un sport."
"I don't think tom will give it back.","Je ne crois pas que tom le {{1::rendra}}."
"I'll buy a pen for him.","Je lui {{1::achèterai}} un stylo."
"I'll buy a pen from him.","Je lui {{1::achèterai}} un stylo."
"She failed to {{1::appear}}.","Elle ne s'est pas montrée."
"I'm not one of your students.","Je ne suis pas un de vos {{1::étudiants}}."
"I imagine i am a {{1::butterfly}}.","J'imagine que je suis un papillon."
"I imagine i am a butterfly.","J'imagine que je suis un {{1::papillon}}."
"You're respected by everybody.","Vous êtes {{1::respecté}} de tous."
"I {{1::lent}} tom some money.","J'ai prêté de l'argent à tom."
"I lent tom some money.","J'ai {{1::prêté}} de l'argent à tom."
"I {{1::lent}} some money to tom.","J'ai prêté de l'argent à tom."
"He {{1::accepted}} the job.","Il a accepté le job."
"I'm not one of your {{1::soldiers}}.","Je ne suis pas un de tes soldats."
"I'm not one of your soldiers.","Je ne suis pas un de tes {{1::soldats}}."
"I was born in {{1::israel}}.","Je suis né en israël."
"I'm not going to lock the door.","Je ne vais pas {{1::verrouiller}} la porte."
"This is a picture of you.","C'est une {{1::photo}} de toi."
"Tom is your {{1::uncle}}.","Tom est votre oncle."
"Tom is your uncle.","Tom est votre {{1::oncle}}."
"We are the people.","Nous sommes le {{1::peuple}}."
"I'm bad at sports.","Je suis {{1::nul}} en sport."
"How many {{1::pairs}} of socks do you have?","De combien de paires de chaussettes disposes-tu ?"
"How many {{1::pairs}} of socks have you got?","De combien de paires de chaussettes disposes-tu ?"
"I needed help.","Il m'a {{1::fallu}} de l'aide."
"I'm not one of your {{1::soldiers}}.","Je ne suis pas un de vos soldats."
"I'm not one of your soldiers.","Je ne suis pas un de vos {{1::soldats}}."
"He has broken the {{1::record}}.","Il a battu le record."
"He {{1::blew}} the deal.","Il a sabordé le contrat."
"He {{1::wrapped}} his arms around her.","Il l'enveloppa de ses bras."
"He {{1::wrapped}} his arms around me.","Il m'enveloppa de ses bras."
"I'm not one of your employees.","Je ne suis pas un de vos {{1::employés}}."
"Tom is learning to swim.","Tom {{1::apprend}} à nager."
"I'm a {{1::biology}} student.","Je suis étudiant en biologie."
"I went back to algeria.","Je suis revenu en {{1::algérie}}."
"This is not happening.","Ça ne se {{1::produit}} pas."
"I'll buy him a {{1::hammer}}.","Je lui achèterai un marteau."
"He refused to {{1::inform}} them.","Il a refusé de les informer."
"Do not read while walking.","Ne lis pas en {{1::marchant}}."
"My grammar {{1::sucks}}.","Je suis nul en grammaire."
"My grammar sucks.","Je suis nul en {{1::grammaire}}."
"Do you like hiking?","Vous aimez faire de la {{1::randonnée}} ?"
"I totally disagree.","Je suis totalement en {{1::désaccord}}."
"He {{1::gets}} around a lot.","Il sort beaucoup."
"He gets around a lot.","Il {{1::sort}} beaucoup."
"The {{1::duck}} is a bird.","Le canard est un oiseau."
"The devil is a squirrel.","Le diable est un {{1::écureuil}}."
"I'm terrible at math.","Je suis {{1::épouvantable}} en maths."
"I disagree completely.","Je suis en {{1::désaccord}} complet."
"I'm a {{1::biology}} student.","Je suis étudiante en biologie."
"Tom has a {{1::driver's}} license.","Tom a un permis de conduire."
"I'm on a paid vacation.","Je suis en congés {{1::payés}}."
"I went back to algeria.","Je suis {{1::revenue}} en algérie."
"The center is an {{1::ideal}}.","Le centre est un idéal."
"The center is an ideal.","Le centre est un {{1::idéal}}."
