"English","French"
"He buys cigarettes.","Il achète des {{1::cigarettes}}."
"I had met him many times before then.","Je l'avais rencontré à de nombreuses {{1::reprises}} auparavant."
"Do you have psychic {{1::powers}}?","Êtes-vous doté de pouvoirs psychiques ?"
"He {{1::grabbed}} my arm.","Il a saisi mon bras."
"The apple is not yet {{1::ripe}}.","La pomme n'est pas encore mûre."
"Did i {{1::blow}} it?","Est-ce que j'ai vendu la mèche ?"
"He is our teacher of english.","Il est notre professeur {{1::d'anglais}}."
"I stepped in the mud.","J'ai marché dans la {{1::boue}}."
"This {{1::website}} seems quite good.","Ce site a l'air pas mal."
"This website seems quite good.","Ce {{1::site}} a l'air pas mal."
"I like the color orange.","J'aime la couleur {{1::orange}}."
"My french is {{1::limited}}.","Mon français est limité."
"Why don't you {{1::loosen}} up?","Pourquoi ne te laisses-tu pas aller ?"
"She used to live in {{1::luxury}}.","Elle vivait dans le luxe."
"The piano has a good tone.","Le piano a un bon {{1::timbre}}."
"Can you make the deadline?","Pouvez-vous tenir le {{1::délai}} ?"
"This {{1::bowl}} of soup will be enough.","Ce bol de soupe me suffira."
"Do you play a musical {{1::instrument}}?","Jouez-vous d'un instrument de musique ?"
"She is {{1::absorbed}} in rock music.","Elle baigne dans le rock."
"This is the {{1::passage}} to the sea.","C'est le passage vers la mer."
"This is the passage to the sea.","C'est le {{1::passage}} vers la mer."
"That's still a matter of debate.","Cela reste un sujet de {{1::débat}}."
"Tom assigned mary to do the job.","Tom a {{1::chargé}} mary de faire le boulot."
"{{1::poland}} is not yet lost.","La pologne n'est pas encore perdue."
"I want to understand {{1::humans}}.","Je veux comprendre les êtres humains."
"I want to understand humans.","Je veux comprendre les {{1::êtres}} humains."
"Did you come from a {{1::musical}} family?","Viens-tu d'une famille de musiciens ?"
"Do you like your classmates?","Aimes-tu tes {{1::camarades}} de classe ?"
"He's never seen a play.","Il n'a jamais vu de pièce de {{1::théâtre}}."
"I don't think you really want to know.","Je ne pense pas que tu {{1::veuilles}} vraiment savoir."
"The house burned down completely.","La maison était en {{1::cendres}}."
"You're the last hope for {{1::humanity}}.","Tu es le dernier espoir de l'humanité."
"She made a {{1::scene}}.","Elle a fait une scène."
"You are to observe traffic rules.","Tu dois respecter le {{1::code}} de la route."
"The {{1::t-shirt}} isn't clean enough.","Le t-shirt n'est pas assez propre."
"The t-shirt isn't clean enough.","Le {{1::t-shirt}} n'est pas assez propre."
"This {{1::handbag}} is mine.","Ce sac à main est à moi."
"The house was in {{1::flames}}.","La maison était en flammes."
"The fire started in tom's room.","{{1::l'incendie}} a pris dans la chambre de tom."
"There is no reason for this fear.","Il n'y a pas de raison à cette {{1::crainte}}."
"Please keep in touch.","Veuillez garder le {{1::contact}}."
"The {{1::mass}} has not yet been said.","La messe n'est pas encore dite."
"Tom doesn't eat between {{1::meals}}.","Tom ne mange pas entre les repas."
"Tom got the ticket for free.","Tom a eu le ticket {{1::gratuitement}}."
"It's the {{1::happiest}} place on earth!","C'est l'endroit le plus heureux de la terre !"
"That {{1::sounded}} good.","Ça a l'air bien."
"What do you usually do on mondays?","Que fais-tu en {{1::général}} le lundi ?"
"This device produces electricity.","Cet appareil produit de {{1::l'électricité}}."
"It's the peak of {{1::hurricane}} season.","C'est le pic de la saison des ouragans."
"I lived in {{1::poverty}}.","J'ai vécu dans la pauvreté."
"I lived in poverty.","J'ai vécu dans la {{1::pauvreté}}."
"They don't make you happy.","Ils ne te {{1::rendent}} pas heureux."
"He touched my shoulder.","Il a touché mon {{1::épaule}}."
"She has a nice face.","Elle a un {{1::air}} sympa."
"If you want to, we'll go.","Si vous le voulez, nous {{1::partirons}}."
"They don't take care of that dog.","Elles ne {{1::prennent}} pas soin de ce chien."
"{{1::although}} i was exhausted, i continued to work.","Bien que je fusse épuisé, je continuais à travailler."
"She married an american.","Elle a {{1::épousé}} un américain."
"Could you kill someone?","{{1::seriez-vous}} capable de tuer quelqu'un ?"
"I'm in {{1::total}} agreement with you.","Je suis tout à fait d'accord avec vous."
"The budget does not allow for this expenditure.","Le {{1::budget}} ne permet pas cette dépense."
"Tom has a {{1::frog}} in his throat.","Tom a un chat dans la gorge."
"The {{1::sooner}}, the better.","Le plus tôt sera le mieux."
"What's the {{1::spelling}} of your family name?","Quelle est l'orthographe de votre nom de famille ?"
"{{1::something's}} wrong here.","Quelque chose ne va pas ici."
"Tom is at the shopping center.","Tom est au centre {{1::commercial}}."
"That's your {{1::favorite}}, right?","C'est votre préférée, n'est-ce pas ?"
"That's your favorite, right?","C'est votre {{1::préférée}}, n'est-ce pas ?"
"She married a {{1::sailor}}.","Elle a épousé un marin."
"You want to talk about this {{1::event}}?","Tu veux parler de cet événement ?"
"You want to talk about this event?","Tu veux parler de cet {{1::événement}} ?"
"I'm sorry, we don't accept {{1::checks}}.","Je suis désolé, nous n'acceptons pas les chèques."
"She {{1::tortured}} a prisoner.","Elle a torturé un prisonnier."
"She has a tight schedule.","Elle a un {{1::horaire}} chargé."
"The {{1::kitten}} wanted in.","Le chaton voulait entrer."
"Tom {{1::offered}} to lend me the money.","Tom a offert de me prêter l'argent."
"Please open the package.","Veuillez ouvrir le {{1::colis}}."
"He talked to the {{1::chairman}}.","Il a parlé au président."
"It's difficult to {{1::predict}} the outcome of the election.","Il est difficile de prévoir les résultats de l'élection."
"Why didn't you come to the party?","Pourquoi n'êtes-vous pas {{1::venus}} à la fête ?"
"It is {{1::vital}} that you be present.","Il est vital que vous soyez présent."
"Why didn't you come to the party?","Pourquoi n'êtes-vous pas {{1::venues}} à la fête ?"
"I can't believe i used to watch this show.","Je n'arrive pas à croire que je regardais cette {{1::émission}}."
"I don't {{1::slice}} their bread.","Je ne coupe pas leur pain en tranches."
"{{1::cotton}} sucks up water.","Le coton absorbe l'eau."
"The {{1::doors}} of the house were red.","Les portes de la maison étaient rouges."
"He decided to put off his {{1::departure}}.","Il a décidé de reporter son départ."
"I think my job is {{1::pointless}}.","Je pense que mon emploi est dénué de sens."
"They arrived at the hotel.","Ils {{1::arrivèrent}} à l'hôtel."
"It is {{1::vital}} that you be present.","Il est vital que vous soyez présente."
"I won't go, {{1::unless}} the rain stops.","Je n'irai pas, à moins que la pluie ne s'arrête."
"Do you have a fishing {{1::license}}?","Disposez-vous d'un permis de pêche ?"
"What happened to you, {{1::dear}} friend?","Que vous arrive-t-il, cher ami ?"
"It is {{1::vital}} that you be present.","Il est vital que vous soyez présents."
"You must learn to {{1::adapt}}.","Vous devez apprendre à vous adapter."
"I don't have any information on that subject.","Je n'ai aucune {{1::information}} à ce sujet."
"Suddenly it began to rain.","{{1::soudain}} il a commencé à pleuvoir."
"Here is their photo album.","Voici leur {{1::album}} de photos."
"He was wise not to participate in it.","Il a été {{1::avisé}} de ne pas y participer."
"The rest follows naturally.","Le reste suit {{1::naturellement}}."
