"English","French"
"An {{1::investigation}} is going on.","Une enquête est en cours."
"What would you say to my {{1::treating}} you to dinner?","Que diriez-vous si je vous invitais à dîner?"
"We'd better do that.","Nous {{1::ferions}} mieux de faire cela."
"My living room has wide windows.","Mon {{1::salon}} a de grandes fenêtres."
"It's raining. let's take {{1::shelter}}.","Il pleut ! mettons-nous à l'abri."
"Can i take a peek?","Je peux jeter un coup {{1::d'œil}} ?"
"We had no school today!","Nous n'avions pas {{1::d'école}} aujourd'hui !"
"He missed the {{1::deadline}}.","Il a raté la date limite."
"Did you enjoy the {{1::tour}}?","As-tu apprécié la visite ?"
"Our {{1::supply}} of food is exhausted.","Notre réserve de nourriture est épuisée."
"He isn't {{1::richer}} than me.","Il n'est pas plus riche que moi."
"The eye is the mirror of the soul.","Les yeux sont le miroir de {{1::l'âme}}."
"The eyes are the mirror of the soul.","Les yeux sont le miroir de {{1::l'âme}}."
"I bought these {{1::below}} cost.","Je les ai achetées au rabais."
"I bought these {{1::below}} cost.","Je les ai achetés au rabais."
"Would you check the oil, please?","Veuillez contrôler {{1::l'huile}}, je vous prie."
"He came by the freeway.","Il est arrivé par {{1::l'autoroute}}."
"Don't forget to {{1::include}} me in the count.","N'oubliez pas de me compter dans le nombre."
"I forgot to send you an {{1::e-mail}}.","J'ai oublié de vous envoyer un courriel."
"Switzerland needs better apples.","La suisse a besoin de {{1::meilleures}} pommes."
"Being with you makes me feel happy.","{{1::lorsque}} je suis avec toi, je suis heureux."
"He pushed me {{1::gently}}.","Il me poussa gentiment."
"I don't have {{1::suitable}} shoes for that event.","Je n'ai pas de chaussures adaptées à cet événement."
"I picked up a coin.","J'ai {{1::ramassé}} une pièce de monnaie."
"Tom never {{1::forgets}} to say thank you.","Tom n'oublie jamais de dire merci."
"She only worked for the {{1::sake}} of money.","Elle ne travaillait que pour l'argent."
"It's not a {{1::major}} problem.","Ce n'est pas un problème majeur."
"I just got tenure.","Je viens d'en obtenir le {{1::titre}} de propriété."
"The train gained speed {{1::gradually}}.","Le train accéléra graduellement."
"Well, it's time for me to run off. {{1::bye}}!","Bon, il est temps que je file. salut !"
"I wish {{1::she'd}} stop smoking.","J'aimerais qu'elle arrête de fumer."
"He slept like a {{1::log}}.","Il dormait à poings fermés."
"There's no minimum wage here.","Il n'y a pas de salaire {{1::minimum}}, ici."
"I am a hungry spider.","Je suis une {{1::araignée}} qui a faim."
"He {{1::donated}} a lot of money.","Il a fait don de beaucoup d'argent."
"She has her arm in a {{1::cast}}.","Elle a le bras dans le plâtre."
"{{1::do}} this!","Faites ça !"
"I've never seen him wearing jeans.","Je ne l'ai jamais vu porter de {{1::jeans}}."
"I have a pair of red shoes.","J'ai une paire de chaussures {{1::rouges}}."
"I hate people that cut in {{1::lines}}.","Je déteste les gens qui resquillent."
"The {{1::streets}} aren't safe at night.","De nuit, les rues ne sont pas sûres."
"The streets aren't safe at night.","De nuit, les {{1::rues}} ne sont pas sûres."
"Take {{1::whichever}} flower you like.","Prends la fleur que tu aimes."
"Today, i am {{1::happier}} than ever.","Aujourd'hui, je suis plus heureux que jamais."
"Tom hasn't {{1::shared}} any public photos yet.","Tom ne partage pas encore de photos publiques."
"That country's economy is growing.","L'économie de ce pays est en {{1::croissance}}."
"I saw a house in the {{1::distance}}.","Je vis une maison au loin."
"It is not {{1::appropriate}} for you to do this.","Il ne convient pas que tu fasses cela."
"One of your {{1::buttons}} has come off.","L'un de vos boutons est tombé."
"He cannot swim a {{1::mile}}.","Il n'est pas capable de nager un mile."
"The streets in the city are dirty.","Les rues de la ville sont {{1::sales}}."
"This place has a {{1::mysterious}} atmosphere to it.","L'atmosphère de cet endroit est mystérieuse."
"The horse has four feet.","Le cheval a quatre {{1::pieds}}."
"{{1::helen}} has won the prize.","Hélène a gagné le prix."
"She did it in front of the {{1::staff}}.","Elle le fit devant le personnel."
"Did you enjoy the {{1::tour}}?","Avez-vous apprécié la visite ?"
"We did that on october {{1::20th}}.","Nous l'avons fait le 20 octobre."
"{{1::flour}} is made from wheat.","La farine est faite à partir de blé."
"Bill wrote the letter.","{{1::bill}} a écrit la lettre."
"She is {{1::regardless}} of her appearance.","Elle ne se soucie pas de son apparence."
