"English","French"
"I only think of you.","Je ne pense {{1::qu'à}} vous."
"I don't like {{1::summer}}.","J'aime pas l'été."
"I don't like summer.","J'aime pas {{1::l'été}}."
"I don't know {{1::russian}}.","Je ne sais pas le russe."
"I don't know russian.","Je ne sais pas le {{1::russe}}."
"I don't get much {{1::mail}}.","Je reçois peu de courrier."
"How {{1::exciting}}!","Que c'est excitant !"
"How exciting!","Que c'est {{1::excitant}} !"
"I'm going on a {{1::trip}}.","Je pars en voyage."
"I just moved.","Je viens juste de {{1::bouger}}."
"I just cleaned this.","Je viens de {{1::nettoyer}} ceci."
"I'm your boss.","Je suis votre {{1::chef}}."
"He saw you.","Il vous a {{1::vus}}."
"I just moved.","Je viens juste de {{1::déménager}}."
"Don't {{1::respond}} to that.","N'y réponds pas !"
"Don't respond to that.","N'y {{1::réponds}} pas !"
"I'm your {{1::neighbor}}.","Je suis votre voisin."
"I'm your neighbor.","Je suis votre {{1::voisin}}."
"I am your {{1::neighbour}}.","Je suis votre voisin."
"I am your neighbour.","Je suis votre {{1::voisin}}."
"I'm your {{1::neighbour}}.","Je suis votre voisin."
"I should talk to tom.","Je {{1::devrais}} parler à tom."
"Don't respond to that.","N'y {{1::répondez}} pas !"
"I live in australia.","Je vis en {{1::australie}}."
"Don't follow {{1::fashion}}.","Ne suis pas la mode."
"Don't follow fashion.","Ne suis pas la {{1::mode}}."
"What do you want {{1::from}} me?","Que me voulez-vous ?"
"I have to change {{1::tires}}.","Je dois changer de pneus."
"I have to change tires.","Je dois changer de {{1::pneus}}."
"He saw you.","Il vous a {{1::vues}}."
"I'm going to hit the {{1::sack}} early.","Je dors de bonne heure."
"I'm really good.","Je suis vraiment {{1::bonne}}."
"I'm okay.","Je me {{1::porte}} bien."
"I'm well.","Je me {{1::porte}} bien."
"I am your {{1::slave}}.","Je suis votre esclave."
"I'm your {{1::partner}}.","Je suis votre partenaire."
"I'm your {{1::waiter}}.","Je suis votre serviteur."
"I can't blame her.","Je ne peux pas la {{1::blâmer}}."
"Don't {{1::remind}} me.","Ne me le rappelle pas !"
"I am in your {{1::debt}}.","Je suis votre débiteur."
"I am in your {{1::debt}}.","Je suis votre débitrice."
"I'm your {{1::brother}}.","Je suis ton frère."
"I'm your brother.","Je suis ton {{1::frère}}."
"We're {{1::experienced}}.","Nous avons de l'expérience."
"Not bad, eh?","Pas mal, {{1::hein}} ?"
"Did i make the {{1::team}}?","Je fais partie de l'équipe ?"
"Did i make the team?","Je fais partie de {{1::l'équipe}} ?"
"{{1::how's}} that again?","Tu dis ?"
"Is it not {{1::black}}?","N'est-ce pas noir ?"
"Is it not black?","N'est-ce pas {{1::noir}} ?"
"We have hope.","Nous avons de {{1::l'espoir}}."
"I live just around the {{1::corner}}.","J'habite à deux pas."
"I live just around the corner.","{{1::j'habite}} à deux pas."
"I am not telling you anything new.","Je ne vous {{1::apprends}} rien."
"We have room.","Nous avons de {{1::l'espace}}."
"I live in {{1::turkey}}.","Je vis en turquie."
"I live in turkey.","Je vis en {{1::turquie}}."
"I want to fight.","Je veux me {{1::battre}}."
"I want to {{1::wash}} myself.","Je veux me laver."
"I want to wash myself.","Je veux me {{1::laver}}."
"I live in {{1::korea}}.","Je vis en corée."
"I live in {{1::hungary}}.","Je vis en hongrie."
"I can't {{1::figure}} this out.","Je n'arrive pas à le résoudre."
"I can't figure this out.","Je n'arrive pas à le {{1::résoudre}}."
"I want to get married.","Je veux me {{1::marier}}."
"Don't blame me.","Ne me le {{1::reproche}} pas."
"Don't {{1::hesitate}}. speak out.","N'hésite pas. parle."
"I want children.","Je veux des {{1::enfants}}."
"I want kids.","Je veux des {{1::enfants}}."
"I was afraid of {{1::catching}} a cold.","Je craignais de prendre froid."
"Don't {{1::remind}} me.","Ne me le rappelez pas !"
"I can't {{1::bear}} it.","Je n'arrive pas à le supporter."
"I want to {{1::rest}}.","Je veux me reposer."
"I want to rest.","Je veux me {{1::reposer}}."
"I want to take a rest.","Je veux me {{1::reposer}}."
"I haven't got any money.","{{1::j’ai}} pas d'argent."
"I can't place him.","Je n'arrive pas à le {{1::remettre}}."
"I can't control it.","Je n'arrive pas à le {{1::contrôler}}."
"I can't {{1::figure}} this out.","Je n'arrive pas à le déchiffrer."
"I cannot {{1::stomach}} it.","Je n'arrive pas à le digérer."
"Are you going {{1::or}} not?","Viens-tu ou pas ?"
"I'm not going to say it again.","Je ne vais pas le {{1::répéter}}."
"I want to {{1::settle}} down.","Je veux me calmer."
"I want to settle down.","Je veux me {{1::calmer}}."
"How {{1::long}} have we got?","De combien de temps disposons-nous ?"
"How {{1::long}} do we have?","De combien de temps disposons-nous ?"
"I'm not going to deny that.","Je ne vais pas le {{1::nier}}."
"I want to {{1::warm}} myself.","Je veux me réchauffer."
"I'll wait for you {{1::downstairs}}.","Je t'attends en bas."
"Are you going {{1::or}} not?","Venez-vous ou pas ?"
"I want to {{1::confess}}.","Je veux me confesser."
"I'm {{1::perfectly}} all right.","Je suis parfaitement bien."
"I'm perfectly all right.","Je suis {{1::parfaitement}} bien."
"Do you {{1::dare}} or not?","Oses-tu ou pas ?"
"Do you dare or not?","{{1::oses-tu}} ou pas ?"
"Turn the {{1::sound}} off.","Coupe le son."
"Turn the sound off.","{{1::coupe}} le son."
"I {{1::actually}} don't know.","En réalité, je l'ignore."
"In {{1::fact}}, i don't know.","En réalité, je l'ignore."
"Isn't it stunning?","N'est-ce pas {{1::magnifique}} ?"
