"English","French"
"Write high-quality sentences.","Écrivez des phrases de {{1::qualité}}."
"The top of the mountain is covered in snow.","Le {{1::sommet}} de la montagne est couvert de neige."
"What is the date today?","Quelle est la date {{1::d'aujourd'hui}} ?"
"Tom would've understood.","Tom {{1::aurait}} compris."
"I miss all my teachers.","Je manque tous mes {{1::professeurs}}."
"I know what tom needs.","Je sais ce {{1::dont}} tom a besoin."
"Will tom be ready?","Tom {{1::sera-t-il}} prêt ?"
"She filled the glass with wine.","Elle a {{1::rempli}} le verre de vin."
"How long {{1::ago}} was that?","Combien de temps cela fait-il ?"
"Who broke the {{1::vase}}?","Qui a brisé le vase ?"
"Who broke the vase?","Qui a brisé le {{1::vase}} ?"
"Tom hates {{1::halloween}}.","Tom déteste halloween."
"Tom is getting fat.","Tom {{1::devient}} gros."
"I think we should talk.","Je pense que nous devrions nous {{1::entretenir}}."
"Do they have contingency plans?","Ont-ils des {{1::plans}} de secours ?"
"Take tom for a swim.","{{1::amène}} tom nager."
"I need to finish packing up.","Je dois finir de faire mes {{1::valises}}."
"The time is {{1::ripe}} for action.","Le moment est venu d'agir."
"The time is ripe for action.","Le moment est venu {{1::d'agir}}."
"Did you visit the tokyo tower?","Avez-vous {{1::visité}} la tour de tokyo ?"
"You will understand it as time {{1::passes}}.","Le temps passant, tu le comprendras."
"I can't give up.","Je ne parviens pas à admettre ma {{1::défaite}}."
"I think this translation is {{1::incorrect}}.","Je pense que cette traduction est incorrecte."
"What is the price of this {{1::cap}}?","Quel est le prix de cette casquette ?"
"Strength in unity.","{{1::l'union}} fait la force."
"United we stand, {{1::divided}} we fall.","L'union fait la force."
"United we stand, divided we fall.","{{1::l'union}} fait la force."
"{{1::union}} gives strength.","L'union fait la force."
"{{1::united}} we stand.","L'union fait la force."
"He's one of the best.","Il est l'un des {{1::meilleurs}}."
"Who has the main {{1::role}}?","Qui a le rôle principal ?"
"I have a {{1::mission}} for you.","J'ai une mission pour vous."
"I have a mission for you.","J'ai une {{1::mission}} pour vous."
"He is very sensitive to {{1::criticism}}.","Il est très sensible à la critique."
"He told us to keep quiet.","Il nous a dit de rester {{1::calmes}}."
"He told us to keep quiet.","Il nous a dit de rester {{1::tranquilles}}."
"He told us to stay calm.","Il nous a dit de rester {{1::tranquilles}}."
"I would've never thought of that.","Je n'y {{1::aurais}} jamais pensé !"
"There were no visible {{1::dangers}}.","Il n'y avait pas de danger visible."
"There was no {{1::visible}} danger.","Il n'y avait pas de danger visible."
"Now he {{1::sees}} the key.","Il voit la clé maintenant."
"It is easy to work in jeans.","Il est facile de travailler en {{1::jeans}}."
"{{1::kate}} is looked up to by everybody.","Kate fait l'admiration de tous."
"He {{1::regretted}} it afterwards.","Il le regretta après coup."
"Who {{1::deleted}} the file?","Qui a supprimé le fichier ?"
"Who {{1::deleted}} the file?","Qui a effacé le fichier ?"
"I saw it in a magazine.","Je l'ai vu dans un {{1::magazine}}."
"The {{1::hole}} is big enough.","Le trou est assez large."
"He is deeply attached to her.","Il lui est très {{1::attaché}}."
"I'll tell you about it someday.","Je vais vous en parler un {{1::jour}}."
"The {{1::battle}} goes on!","La bataille se poursuit !"
"I'm sorry i {{1::dragged}} you into this.","Je suis désolé de t'avoir entraîné là-dedans."
"I'm sorry that i {{1::dragged}} you into this.","Je suis désolé de t'avoir entraîné là-dedans."
"With all {{1::due}} respect.","Avec tout le respect que je vous dois."
"Tom is proud of his stamp {{1::collection}}.","Tom est fier de sa collection de timbres."
"Tom is proud of his stamp collection.","Tom est fier de sa {{1::collection}} de timbres."
"I'm sorry i {{1::dragged}} you into this.","Je suis désolé de t'avoir entraînée là-dedans."
"Tom {{1::sees}} red.","Tom voit rouge."
"I work at the supermarket on the {{1::weekends}}.","Le week-end, je travaille dans un supermarché."
"I'm a private language teacher.","Je suis professeur particulier de langues {{1::étrangères}}."
"I want them to be my friends.","Je veux qu'elles {{1::soient}} amies."
"{{1::tomorrow's}} my day off.","Demain est mon jour de congé."
"I support you a hundred {{1::percent}}.","Je vous soutiens à cent pour cent."
"I support you one hundred {{1::percent}}.","Je vous soutiens à cent pour cent."
"What is the goal of that action?","Quel est le but de cette {{1::action}} ?"
"Tom is turning red.","Tom {{1::devient}} rouge."
"There were no {{1::taxis}} available.","Il n'y avait pas de taxis disponibles."
"The {{1::conference}} is already over.","La conférence est déjà finie."
"The new building is {{1::enormous}}.","Le nouveau bâtiment est énorme."
"I'm afraid we're out of time.","Je crains que nous ne {{1::soyons}} pas à l'heure."
"I had a {{1::nightmare}}.","J'ai fait un cauchemar."
"I had a nightmare.","J'ai fait un {{1::cauchemar}}."
"Tom has his father's eyes.","Tom a les {{1::yeux}} de son père."
"He heard the dog barking.","Il entendit le chien {{1::aboyer}}."
"I could hardly {{1::endure}} the pain.","Je pourrais à peine endurer la douleur."
"Keep tom there.","{{1::gardez}} tom là-bas."
"The lake is a long way from here.","Le {{1::lac}} est loin d'ici."
"I need pens, {{1::notebooks}} and so on.","J'ai besoin de stylos, de cahiers, etc."
"I gotta go to the hospital.","Faut que {{1::j'aille}} à l'hôpital."
"I {{1::should've}} told you.","J'aurais dû vous le dire."
"I'll be there at six.","Je serai là-bas à {{1::six}} heures."
"Are you thinking about something in particular?","Penses-tu à quelque chose de {{1::précis}} ?"
"I had a {{1::stroke}}.","J'ai fait un avc."
"Keep tom guessing.","Laisse tom {{1::deviner}}."
"The moon {{1::moves}} around the earth.","La lune tourne autour de la terre."
"He died the next day.","Il est mort le jour {{1::suivant}}."
"What's your {{1::dad's}} name?","Quel est le nom de ton père ?"
"Don't throw anything {{1::onto}} the floor.","Ne jetez rien à terre."
"I only ask out of {{1::curiosity}}.","Je demande juste par curiosité."
"Success depends on your own exertions.","Le succès dépend de tes {{1::efforts}}."
"Success depends on your {{1::efforts}}.","Le succès dépend de tes efforts."
"The {{1::storm}} has broken the line.","La tempête a coupé la ligne."
"I never walk {{1::barefoot}}.","Je ne marche jamais pieds nus."
"I never walk barefoot.","Je ne marche jamais pieds {{1::nus}}."
"You're tom's students, right?","Vous êtes les {{1::étudiantes}} de tom, n'est-ce pas ?"
"Which is {{1::cheaper}}?","Lequel est le moins cher ?"
"Tom hates {{1::foreigners}}.","Tom déteste les étrangers."
"I wish we could do that.","J'aimerais que nous {{1::puissions}} le faire."
"He doesn't have a health insurance {{1::policy}}.","Il n'a pas de police d'assurance maladie."
"No, it's second hand.","Non, elle est {{1::d'occasion}}."
