"English","French"
"He drank beer.","Il a {{1::bu}} de la bière."
"I'm going to leave the {{1::country}}.","Je vais quitter le pays."
"I saw you there.","Je {{1::t'y}} ai vu."
"The {{1::company's}} failed.","La société périclita."
"He tried to {{1::persuade}} her.","Il a essayé de la persuader."
"He tried to persuade her.","Il a essayé de la {{1::persuader}}."
"Let's start {{1::translating}}!","Commençons la traduction !"
"Let's start translating!","{{1::commençons}} la traduction !"
"Let's start translating!","{{1::commençons}} la traduction !"
"I'll eat your {{1::orange}}.","Je mangerai ton orange."
"Change {{1::target}}.","Change la cible."
"Change target.","Change la {{1::cible}}."
"{{1::ah}}, to be young again.","Ah, la jeunesse."
"Ah, to be young again.","Ah, la {{1::jeunesse}}."
"I'm not {{1::particularly}} impressed.","Je ne suis pas particulièrement impressionné."
"I'm not particularly impressed.","Je ne suis pas {{1::particulièrement}} impressionné."
"The bell is {{1::ringing}}.","La cloche sonne."
"The bell is ringing.","La cloche {{1::sonne}}."
"Let's face the {{1::facts}}!","Regardons la réalité !"
"Ring the {{1::bell}}.","Sonne la cloche."
"Ring the bell.","{{1::sonne}} la cloche."
"I share your {{1::sorrow}}.","Je partage ton chagrin."
"I share your sorrow.","Je partage ton {{1::chagrin}}."
"He stands for {{1::democracy}}.","Il défend la démocratie."
"I think they're lying.","Je pense qu'elles {{1::mentent}}."
"{{1::pitch}} the ball.","Lance la balle."
"I'm not {{1::particularly}} impressed.","Je ne suis pas particulièrement impressionnée."
"I'll take that one.","Je vais prendre {{1::celle-là}}."
"Hold the rope.","{{1::tenez}} la corde."
"Don't {{1::bug}} me!","Fous-moi la paix !"
"The temperature {{1::falls}}.","La température baisse."
"Shit {{1::stinks}}.","La merde pue."
"Let's {{1::split}} the bill.","Partageons la note."
"Stop {{1::immediately}}.","Arrêtez tout de suite."
"The {{1::princess}} is waiting.","La princesse attend."
"The princess is waiting.","La {{1::princesse}} attend."
"Stop micromanaging everything!","Arrête de tout {{1::gérer}}!"
"I do not feel obligated.","Je ne me sens pas {{1::obligé}}."
"I have a cold.","J'ai un {{1::rhume}}."
"{{1::spread}} the word!","Répands la parole !"
"I've got a cold.","J'ai un {{1::rhume}}."
"I'm going to lock the door.","Je vais {{1::verrouiller}} la porte."
"I'm studying {{1::grammar}}.","J'étudie la grammaire."
"I'm studying grammar.","J'étudie la {{1::grammaire}}."
"The ball is in your {{1::court}}.","Le ballon est à toi."
"{{1::everything's}} wrong.","Rien ne va."
"That is not the {{1::case}}.","Ce n'est pas le cas."
"That is not the case.","Ce n'est pas le {{1::cas}}."
"I ran like the {{1::wind}}.","Je courus comme le vent."
"Ziri is {{1::hiking}}.","Ziri fait de la randonnée."
"Ziri is hiking.","Ziri fait de la {{1::randonnée}}."
"Turn the {{1::page}}.","Tournez la page."
"Turn the page.","{{1::tournez}} la page."
"I didn't read the book.","Je n'ai pas {{1::lu}} le livre."
"I have a truck.","J'ai un {{1::camion}}."
"Nice {{1::wheels}}.","Sympa, la bagnole !"
"{{1::pitch}} the ball to me.","Lance-moi la balle."
"I wrote the {{1::note}}.","J'écrivis la note."
"I have a {{1::pencil}}.","J'ai un crayon."
"Open the {{1::cage}}.","Ouvre la cage."
"Open the cage.","Ouvre la {{1::cage}}."
"The wheel revolves.","La {{1::roue}} tourne."
"The {{1::bell}} rang.","La cloche sonna."
"The bell rang.","La cloche {{1::sonna}}."
"I heard the {{1::bell}}.","J'entendis la cloche."
"I heard the bell.","{{1::j'entendis}} la cloche."
"I know you love tom.","Je sais que vous {{1::aimez}} tom."
"I know that you love tom.","Je sais que vous {{1::aimez}} tom."
"The fight {{1::continues}}!","La lutte continue !"
"The {{1::pressure}} is building.","La pression monte."
"The pressure is building.","La {{1::pression}} monte."
"Long live the {{1::queen}}!","Vive la reine !"
"Long live the queen!","Vive la {{1::reine}} !"
"Stop the {{1::discussion}}.","Arrêtons la discussion."
"The crowd {{1::applauded}}.","La foule applaudit."
"Will you explain the {{1::rule}} to me?","M'expliqueras-tu la règle ?"
"I have a {{1::passport}}.","J'ai un passeport."
"I have a passport.","J'ai un {{1::passeport}}."
"Use the {{1::fork}}.","Utilise la fourchette."
"Use the fork.","Utilise la {{1::fourchette}}."
"No risk, no {{1::reward}}.","Sans risque, pas de récompense."
"No risk, no reward.","Sans risque, pas de {{1::récompense}}."
"I didn't mean to hit him.","Je n'avais pas l'intention de le {{1::frapper}}."
"Bring in the {{1::laundry}}.","Rentre la lessive."
"Let's carry on the {{1::discussion}}.","Continuons la discussion."
"I love russia.","{{1::j’aime}} la russie."
"You can take it.","Vous {{1::pouvez}} le prendre."
"Pull the {{1::plug}}.","Débranche la prise."
"I've already read it.","Je l'ai déjà {{1::lu}}."
"She's all yours.","Elle est {{1::toute}} à vous."
"I'm not wearing this.","Je ne vais pas {{1::porter}} ça."
"The population is {{1::increasing}}.","La population augmente."
"The population is increasing.","La population {{1::augmente}}."
"Long live the {{1::revolution}}!","Vive la révolution !"
"Long live the revolution!","Vive la {{1::révolution}} !"
"Let go of the handle.","Lâche la {{1::poignée}} !"
"Long live the {{1::republic}}!","Vive la république !"
"Long live the republic!","Vive la {{1::république}} !"
"I believe her {{1::story}}.","Je crois à son histoire."
"I believe her story.","Je crois à son {{1::histoire}}."
