"English","French"
"Tom is hoping we'll do that.","Tom {{1::espère}} que nous le ferons."
"He {{1::wore}} a morning coat.","Il était en redingote."
"I have your diary.","Je suis en {{1::possession}} de ton journal."
"I feel my age.","Je sens le {{1::poids}} des ans."
"{{1::jim}} is a man of his word.","Jim est un homme de parole."
"Jim is a man of his word.","{{1::jim}} est un homme de parole."
"He got the {{1::twelve}} o'clock train.","Il a eu le train de midi."
"I am not {{1::ninety}} years old yet.","Je n'ai pas encore quatre-vingt-dix ans."
"We're out of options.","Nous sommes à court de {{1::possibilités}}."
"Tom {{1::avoided}} mary.","Tom a évité mary."
"Tom {{1::insulted}} mary.","Tom a insulté mary."
"Tom {{1::encouraged}} mary.","Tom a encouragé mary."
"We're out of bullets.","Nous sommes à court de {{1::balles}}."
"Language builds the world.","La langue {{1::construit}} le monde."
"That is just {{1::typical}} of him.","C'est vraiment typique de lui."
"Don't you just hate {{1::technology}}?","Ne détestes-tu pas simplement la technologie ?"
"Don't you just hate {{1::technology}}?","Ne détestez-vous pas simplement la technologie ?"
"Marie isn't worried about tom.","Marie ne {{1::s'inquiète}} pas pour tom."
"I can't get anyone to assist me.","Je n'arrive pas à {{1::obtenir}} l'aide de quelqu'un."
"This is the important part.","C'est le {{1::rôle}} important."
"We have {{1::precious}} little time.","Il nous reste peu de temps."
"Tom is deaf in his left ear.","Tom est sourd de {{1::l'oreille}} gauche."
"The cup has a {{1::crack}}.","La tasse a une fêlure."
"We'd better go back in.","Nous {{1::ferions}} mieux de rentrer."
"Doing that will take a long time.","Le faire {{1::prendra}} beaucoup de temps."
"He has large blue eyes.","Il a de grands yeux {{1::bleus}}."
"He has a second job.","Il a un {{1::deuxième}} travail."
"No matter what {{1::happens}}, i won't give up.","Quoi qu'il arrive, je n'abandonnerai pas."
"I'm a pretty good {{1::swimmer}}.","Je suis assez bon nageur."
"The news filled her with {{1::sorrow}}.","Les nouvelles l'emplirent de chagrin."
"I'll give you a {{1::temporary}} treatment.","Je vous donnerai un traitement provisoire."
"I haven't asked you a question yet.","Je ne t'ai pas encore {{1::posé}} de question."
"Tom is a close friend of mine.","Tom est un ami {{1::proche}}."
"I smell with my nose.","Je sens avec mon {{1::nez}}."
"He decided to become a {{1::pilot}}.","Il a décidé de devenir pilote."
"He decided to become a pilot.","Il a décidé de devenir {{1::pilote}}."
"Hurry in for supper.","{{1::dépêchez-vous}} pour le dîner."
"I'm not expecting special {{1::treatment}}.","Je ne m'attends pas à un traitement de faveur."
"Show me how to do this.","{{1::montrez-moi}} comment le faire !"
"I like the {{1::atmosphere}} of this restaurant.","J'aime l'atmosphère de ce restaurant."
"The house was yet to be built.","La maison était à {{1::construire}}."
"I forgot to feed the dog.","J'ai oublié de {{1::nourrir}} le chien."
"This is {{1::today's}} newspaper.","C'est le journal d'aujourd'hui."
"This is today's newspaper.","C'est le journal {{1::d'aujourd'hui}}."
"People learn from experience.","Les hommes {{1::apprennent}} de l'expérience."
"They must be {{1::replaced}}.","Il faut les remplacer."
"They must be replaced.","Il faut les {{1::remplacer}}."
"Was tom here?","Tom {{1::était-il}} ici ?"
"I haven't thought much about it.","Je n'y ai pas beaucoup {{1::réfléchi}}."
"I haven't abandoned hope yet.","Je n'ai pas encore perdu {{1::espoir}}."
"She {{1::demanded}} to see the manager.","Elle exigea de voir le responsable."
"Don't spend too much money.","Ne {{1::dépense}} pas trop d'argent."
"I wasn't supposed to tell you that.","Je n'étais pas {{1::censée}} te le dire."
"They didn't forget me.","Elles ne {{1::m'ont}} pas oublié."
"I do the dishes with my hands.","Je lave les {{1::assiettes}} à la main."
"Bring tom here.","{{1::amène}} tom ici."
"You can't blame this on us.","Tu ne peux pas nous le {{1::reprocher}}."
"I thank you on {{1::behalf}} of my son.","Je vous remercie de la part de mon fils."
"She {{1::provided}} me with some food.","Elle m'a procuré de la nourriture."
"I'm {{1::bringing}} home a pizza.","Je ramène une pizza à la maison."
"Tom is an old man.","Tom est un {{1::vieil}} homme."
"He says it's {{1::urgent}}.","Il dit que c'est urgent."
"He says it's urgent.","Il dit que c'est {{1::urgent}}."
"I want to shake your hand.","Je veux te {{1::serrer}} la main."
"She {{1::demanded}} to see the manager.","Elle exigea de voir le directeur."
"I don't have the time to explain now.","Je n'ai pas le temps {{1::d'expliquer}} maintenant."
"I will, but on one {{1::condition}}.","Je le ferai, mais à une condition."
"I will, but on one condition.","Je le ferai, mais à une {{1::condition}}."
"I've known him for years.","Je le connais depuis des {{1::années}}."
"Tom is a {{1::politician}}.","Tom est un homme politique."
"Happily he did not die.","{{1::heureusement}}, il n'est pas mort."
"She {{1::demanded}} to see the manager.","Elle exigea de voir le gérant."
"You didn't tell me everything.","Vous ne {{1::m'avez}} pas tout dit."
"Tom left this.","Tom a {{1::laissé}} ceci."
"I've seen a lot of {{1::changes}}.","J'ai vu beaucoup de changements."
"I've seen a lot of changes.","J'ai vu beaucoup de {{1::changements}}."
"Can i talk to you for a {{1::sec}}?","Je peux vous parler une seconde ?"
"Christmas is fast {{1::approaching}}.","Noël arrive à grands pas."
"Christmas is rapidly {{1::approaching}}.","Noël arrive à grands pas."
"{{1::elephants}} eat grass.","Les éléphants mangent de l'herbe."
"Elephants eat grass.","Les {{1::éléphants}} mangent de l'herbe."
"Tom {{1::sounds}} sad.","Tom a l'air triste."
"I want to make a good {{1::impression}}.","Je veux faire bonne impression."
"I want to make a good impression.","Je veux faire bonne {{1::impression}}."
"Cats don't eat bananas.","Les chats ne mangent pas de {{1::bananes}}."
"{{1::wherever}} you say.","Où tu veux."
"I am an 11-year-old girl.","Je suis une fille de {{1::onze}} ans."
"The same {{1::applies}} here.","Il en va de même ici."
"Tom wouldn't have done that.","Tom {{1::n'aurait}} pas fait cela."
"He held out his hand to me.","Il me {{1::tendit}} la main."
"He held his hand out to me.","Il me {{1::tendit}} la main."
"I hate the tie you're wearing.","Je déteste la cravate que tu {{1::portes}}."
"Mike is one of our {{1::brains}}.","Mike est un de nos cerveaux."
"Trees provide {{1::shade}}.","Les arbres procurent de l'ombre."
"The house is {{1::farther}} on.","La maison est plus loin."
"English is a means of {{1::communication}}.","L'anglais est un moyen de communiquer."
"Tom is a handsome man.","Tom est un {{1::bel}} homme."
"Tom is a {{1::businessman}}.","Tom est un homme d'affaires."
"Tom is a businessman.","Tom est un homme {{1::d'affaires}}."
"This is the fruit of your imagination.","C'est le fruit de ton {{1::imagination}}."
