"English","French"
"{{1::fred}} is a lazy fellow.","Fred est un mec feignant."
"The papers got {{1::blown}} away.","Les papiers s'envolèrent."
"This dog {{1::bites}}.","Ce chien mord."
"{{1::gods}} exist.","Les dieux existent."
"I went climbing in the {{1::alps}}.","Je suis allé faire de l'escalade dans les alpes."
"I heard him sing at the concert.","Je l'ai entendu chanter {{1::durant}} le concert."
"Kill the {{1::zombies}}.","Tuez les zombies."
"He has done this for {{1::profit}}.","Il a fait cela pour l'argent."
"Free the {{1::slaves}}!","Libérez les esclaves !"
"This house belongs to mr {{1::yamada}}.","Le propriétaire de cette maison est m. yamada."
"{{1::accidents}} happen.","Les accidents surviennent."
"I like the color of your {{1::lipstick}}.","J'aime la couleur de ton rouge à lèvres."
"The station is two miles away.","La gare est à deux {{1::miles}} d'ici."
"I guess the dog {{1::bites}}.","On dirait que le chien mord."
"Fuck the {{1::politicians}}.","J’emmerde les politiciens."
"I'm working on my website.","Je travaille sur mon site {{1::web}}."
"{{1::aliens}} are real.","Les extra-terrestres existent."
"Education doesn't consist of learning a lot of facts.","L'éducation ne {{1::consiste}} pas à apprendre beaucoup de faits."
"{{1::harry}} couldn't keep up with the class.","Harry n'arrivait pas à suivre le niveau de la classe."
"I won the first prize.","J'ai {{1::remporté}} le premier prix."
"He is waiting for a telephone call.","Il attend un appel {{1::téléphonique}}."
"Tom claims he won.","Tom {{1::prétend}} qu'il a gagné."
"I lost the election.","J'ai perdu les {{1::élections}}."
"The accident {{1::occurred}} at dawn.","L'accident survint à l'aube."
"{{1::thousands}} of people died of hunger.","Des milliers de personnes sont mortes de faim."
"Thousands of people died of hunger.","Des {{1::milliers}} de personnes sont mortes de faim."
"The rain is {{1::beating}} against the window.","La pluie bat contre la fenêtre."
"I forgot the {{1::pin}} number.","J'ai oublié le numéro d'identification."
"The patient requires {{1::constant}} care.","Ce patient a besoin de soins constants."
"That boy's hair is black.","Les cheveux de ce garçon sont {{1::noirs}}."
"We saw a {{1::ufo}}.","On a vu un ovni."
"Mayuko came directly home.","{{1::mayuko}} est directement venu à la maison."
"I'm just going to run down to the bank.","Je vais seulement courir {{1::jusque}} la banque."
"The whole nation wants peace.","La {{1::nation}} entière veut la paix."
"He {{1::behaved}} badly.","Il s'est mal comporté."
"This {{1::site}} is quite useful.","Ce site est très utile."
"Tom stared at the gun in mary's hand.","Tom {{1::fixa}} le pistolet dans la main de mary."
"You may go where you please.","Vous avez le clef des {{1::champs}}."
"Dan didn't want to seem shy.","Dan ne voulait pas {{1::paraître}} timide."
"Everyone was alert.","Tout le monde a été {{1::vigilant}}."
"He held on firmly to the branch.","Il s'est tenu {{1::fermement}} à la branche."
"{{1::carol}} lives in chicago.","Carol habite à chicago."
"{{1::facing}} us, we see city hall.","En face de nous, nous voyons l'hôtel de ville."
"He was walking up and down the station {{1::platform}}.","Il faisait les cent pas sur le quai."
"He was walking up and down the station platform.","Il faisait les cent pas sur le {{1::quai}}."
"Sometimes i can't help showing {{1::emotions}}.","Parfois je ne peux pas m'empêcher de montrer des émotions."
"My {{1::favourite}} game is football.","Mon jeu préféré est le football."
"She sank under the {{1::surface}} of the water.","Elle a coulé sous la surface de l'eau."
"This medicine is very {{1::effective}}.","Ce médicament est très efficace."
"{{1::politicians}} don't always tell the truth.","Les politiciens ne disent pas toujours la vérité."
"Politicians don't always tell the truth.","Les {{1::politiciens}} ne disent pas toujours la vérité."
"Wine is not {{1::harmful}} in itself.","Le vin n'est pas mauvais en soi."
"My friend only eats {{1::organic}} food.","Mon ami ne mange que de la nourriture bio."
"I can give you some useful information.","Je peux vous donner des informations {{1::utiles}}."
"This table is {{1::wooden}}.","Cette table est en bois."
"Trust me, you don't want to know.","{{1::faites-moi}} confiance, vous ne voulez pas savoir."
"{{1::luckily}}, there wasn't a traffic jam.","Heureusement, il n'y avait pas d'embouteillage."
"{{1::luckily}} there wasn't a traffic jam.","Heureusement, il n'y avait pas d'embouteillage."
"I think it's time for me to ask for {{1::directions}}.","Je pense qu'il est temps que je demande des instructions."
"She {{1::squeezed}} the juice from many oranges.","Elle a extrait le jus de plusieurs oranges."
"I think it's time for me to ask for {{1::directions}}.","Je pense qu'il est temps que je demande des indications."
"He {{1::presented}} his card.","Il présenta sa carte."
"We only have three {{1::bicycles}}.","Nous n'avons que trois vélos."
"The garden was full of yellow flowers.","Le jardin était plein de fleurs {{1::jaunes}}."
"Choose the one you like best.","Choisis celui que tu {{1::préfères}}."
"Some people don't eat eggs.","Certaines personnes ne mangent pas {{1::d'œufs}}."
"I have black eyes.","J'ai les yeux {{1::noirs}}."
"I know what my choices are.","Je sais {{1::quels}} sont mes choix."
"She caught {{1::colds}} often.","Elle attrapait souvent le rhume."
"Rice is the chief crop in this area.","Le riz est la {{1::principale}} culture de cette région."
"What is the language spoken in {{1::mexico}}?","Quelle est la langue parlée à mexico ?"
"What language do they speak in {{1::mexico}}?","Quelle est la langue parlée à mexico ?"
"It wasn't much of a {{1::yard}}.","C'était à peine une cour."
"Everything is subject to the {{1::laws}} of nature.","Tout est soumis aux lois de la nature."
"Kiss the {{1::fifth}} man from the left.","Embrasse le cinquième homme à partir de la gauche."
"You can make it! go for it. i'll stand by you.","Vous pouvez le faire ! {{1::allez-y}}. je serai avec vous."
"You bought a {{1::parrot}}.","Vous avez acheté un perroquet."
"{{1::moonlight}} flooded the room.","La lumière lunaire inonda la pièce."
"What are the rules of this group?","{{1::quelles}} sont les règles de ce groupe?"
"Everyone was alert.","Tout le monde était {{1::vigilant}}."
"Let a hundred flowers {{1::bloom}}!","Que cent fleurs s'épanouissent !"
"May a hundred flowers {{1::bloom}}!","Que cent fleurs s'épanouissent !"
"The {{1::flights}} haven't left yet.","Les vols ne sont pas encore partis."
"The sun was shining in all its {{1::splendid}} beauty.","Le soleil rayonnait de toute sa splendeur."
"Tom was given a medal.","On a donné une {{1::médaille}} à tom."
"The garden was full of beautiful flowers.","Le jardin était rempli de {{1::jolies}} fleurs."
"The train took the wrong {{1::route}}.","Il y a une erreur d'aiguillage."
"Is eating {{1::organic}} food worth the money?","Cela vaut-il le coup de manger bio ?"
"They were {{1::members}} of the middle class.","Ils étaient membres de la classe moyenne."
"Your {{1::car's}} on fire.","Votre voiture est en feu."
"There is an {{1::automobile}} outside.","Il y a une automobile dehors."
"There is an automobile outside.","Il y a une {{1::automobile}} dehors."
"I took you for {{1::mrs}}. brown.","Je vous ai prise pour mme brun."
"He handles horses well.","Il {{1::dirige}} bien les chevaux."
"The {{1::general}} feeling is that it's wrong.","Le sentiment général est que cela est incorrect."
"Here we are at tokyo station.","Nous nous {{1::trouvons}} ici à la gare de tokyo."
"The fire started in tom's room.","{{1::l'incendie}} s'est déclaré dans la chambre de tom."
"Of you the {{1::tale}} is told.","Ton histoire est écrite."
"English is taught in a lot of {{1::countries}}.","L'anglais est enseigné dans beaucoup de pays."
"Let's {{1::toast}} the guest of honor!","Trinquons à l'invité d'honneur !"
