"English","French"
"I cannot travel by plane.","Je ne peux pas voyager en {{1::avion}}."
"I {{1::waved}} back at him.","Je l'ai salué en retour."
"I love christmas lights.","J'aime les {{1::lumières}} de noël."
"We're {{1::dealing}} with it.","Nous nous en occupons."
"Do not {{1::attempt}} this at home.","N'essayez pas ça chez vous !"
"They're staring at you.","Elles vous {{1::regardent}}."
"She drew up the {{1::curtain}}.","Elle leva le rideau."
"She drew up the curtain.","Elle leva le {{1::rideau}}."
"In greece, i speak greek.","En {{1::grèce}}, je parle grec."
"Tom is my {{1::mother's}} brother.","Tom est le frère de ma mère."
"You can't blame this on us.","Vous ne pouvez pas nous le {{1::reprocher}}."
"They're looking for you.","Elles vous {{1::cherchent}}."
"She {{1::glanced}} through the magazine.","Elle parcourut le magazine."
"I looked for a {{1::suitable}} answer.","Je cherchai une réponse convenable."
"I walk to school.","Je vais à l'école en {{1::marchant}}."
"I'm obviously very disappointed.","Je suis {{1::évidemment}} très déçu."
"I want the {{1::biggest}} cake.","Je veux le plus grand gâteau."
"Do you want me to shuffle the cards?","Veux-tu que je {{1::mélange}} les cartes ?"
"I refuse to reply to these {{1::charges}}.","Je refuse de répondre à ces accusations."
"Do you want me to shuffle the cards?","Voulez-vous que je {{1::mélange}} les cartes ?"
"The cat is in the well.","Le chat est dans le {{1::puits}}."
"We take a lot of {{1::breaks}}.","Nous faisons beaucoup de pauses !"
"{{1::shameful}}!","C'est une honte !"
"I have better things to do.","J'ai de {{1::meilleures}} choses à faire."
"We're working at the moment.","Nous {{1::travaillons}} à l'instant."
"I want us to make it happen.","Je veux que nous le {{1::fassions}} vivre."
"I want us to do it together.","Je veux que nous le {{1::fassions}} ensemble."
"I turned down the radio.","J'ai {{1::baissé}} la radio."
"I am {{1::adding}} an example sentence.","Je rajoute une phrase d'exemple."
"I don't care what {{1::happens}} to me.","Je me fiche de ce qui m'arrive."
"{{1::chickens}} were looking for food.","Les poulets cherchaient de la nourriture."
"I'll give you a piece of advice.","Je vais vous donner un {{1::conseil}}."
"This is the last time.","C'est la {{1::dernière}} fois."
"There is almost no furniture.","Il n'y a presque pas de {{1::meubles}}."
"They can’t dance.","Ils ne {{1::savent}} pas danser."
"I don't {{1::pretend}} to understand women.","Je ne prétends pas comprendre les femmes."
"I needn't have painted the fence.","Je n'avais pas besoin de peindre la {{1::clôture}}."
"I like {{1::potato}} salad.","J'aime la salade de pommes de terre."
"I refuse to obey you any longer.","Je refuse de vous {{1::obéir}} plus longtemps."
"I rejected the offer.","J'ai {{1::rejeté}} la proposition."
"He showed a lot of {{1::skill}}.","Il a montré beaucoup de compétence."
"No reason to laugh!","Il n'y a pas {{1::lieu}} de rire !"
"I walked from the station.","Je suis venu à pied de la {{1::station}}."
"I wanted us to be happy.","Je voulais que nous {{1::soyons}} heureux."
"I wish you a pleasant {{1::voyage}}.","Je vous souhaite un bon voyage."
"I wish you a good {{1::journey}}.","Je vous souhaite un bon voyage."
"There's no right answer.","Il n'y a pas de réponse {{1::correcte}}."
"I own an {{1::electric}} guitar.","Je possède une guitare électrique."
"I own an electric guitar.","Je possède une guitare {{1::électrique}}."
"Tom couldn't stop laughing.","Tom ne pouvait {{1::s'arrêter}} de rire."
"They were not pleased.","Ils ne furent pas {{1::contents}}."
"I'll send you a {{1::postcard}}.","Je t'enverrai une carte postale."
"I will give you an example.","Je vais vous donner un {{1::exemple}}."
"The situation hasn't {{1::improved}}.","La situation ne s'est pas améliorée."
"It wasn't about you.","Ce n'était pas à {{1::propos}} de toi."
"The {{1::eagle}} does not catch flies.","Un aigle ne capture pas de mouches."
"What does this word mean?","Que {{1::signifie}} ce mot ?"
"What does this word mean?","Que {{1::signifie}} ce mot ?"
"What does that word mean?","Que {{1::signifie}} ce mot ?"
"I have met him many {{1::times}}.","Je l'ai rencontré à de nombreuses reprises."
