"English","French"
"I don't want to go to school.","Je n'ai pas envie {{1::d'aller}} à l'école."
"The train was {{1::crowded}} with people.","Le train était bondé de monde."
"The train was crowded with people.","Le train était {{1::bondé}} de monde."
"It's a shame.","C'est {{1::dommage}}."
"This is {{1::unfortunate}}.","C'est dommage."
"Aren't you still working for us?","Ne {{1::travailles-tu}} pas encore pour nous ?"
"This building is {{1::ancient}}.","Ce bâtiment est ancien."
"I wanted red shoes.","Je voulais des chaussures {{1::rouges}}."
"This {{1::flight}} is full.","Ce vol est complet."
"The {{1::tide}} is turning.","Le vent est en train de tourner."
"I'll be back in a few {{1::months}}.","Je reviendrai dans quelques mois."
"Did you murder tom?","Avez-vous {{1::assassiné}} tom ?"
"He {{1::banged}} his knee.","Il se cogna le genou."
"The capital is in the {{1::south}}.","La capitale est au sud."
"The capital is in the south.","La capitale est au {{1::sud}}."
"It's {{1::genuine}}.","C'est véritable."
"It's genuine.","C'est {{1::véritable}}."
"This field is full of {{1::wheat}}.","Ce champ est plein de blé."
"This field is full of wheat.","Ce champ est plein de {{1::blé}}."
"Not having a telephone is an inconvenience.","Ne pas avoir de téléphone est un {{1::inconvénient}}."
"I don't need this kind of {{1::stress}}.","Je n'ai pas besoin de ce genre d'épreuve."
"That's terrible.","C'est {{1::terrible}} !"
"Did you {{1::poison}} tom?","Avez-vous empoisonné tom ?"
"Can i eat that orange?","Je peux manger cette {{1::orange}} ?"
"I don't want to hear your {{1::excuses}}.","Je ne veux pas entendre tes excuses."
"Follow your {{1::sister's}} example.","Suis l'exemple de ta sœur."
"This dish is terrific.","Ce plat est {{1::excellent}}."
"You don't seem so busy.","Vous ne semblez pas si {{1::occupés}}."
"Tom {{1::arrives}} today.","Tom arrive aujourd'hui."
"I can't open this {{1::jar}}.","Je ne parviens pas à ouvrir ce bocal."
"Bring some {{1::plates}} from the kitchen.","Apporte des assiettes de la cuisine."
"Bring some plates from the kitchen.","Apporte des {{1::assiettes}} de la cuisine."
"This is a {{1::wooden}} table.","Celle-ci est une table de bois."
"Isn't that romantic?","Cela {{1::n'est-il}} pas romantique ?"
"You don't seem so busy.","Vous ne semblez pas si {{1::occupées}}."
"I can't {{1::function}} without you.","Je n'arrive pas à fonctionner sans toi."
"It's {{1::enormous}}!","C'est énorme !"
"I don't know how to use facebook.","Je ne sais pas comment utiliser {{1::facebook}}."
"This {{1::diamond}} is fake.","Ce diamant est faux."
"This diamond is fake.","Ce {{1::diamant}} est faux."
"More {{1::research}} is needed.","Plus de recherches sont nécessaires."
"It's nothing personal.","Ça n'a rien de {{1::personnel}}."
"You will understand it as time {{1::passes}}.","Le temps passant, vous le comprendrez."
"This is {{1::private}}.","C'est privé."
"This is private.","C'est {{1::privé}}."
"I want to climb mt. {{1::fuji}}.","Je veux escalader le mont fuji."
"It's personal.","C'est {{1::personnel}}."
"I want to buy a {{1::dozen}} bananas.","Je veux acheter une douzaine de bananes."
"I want to buy a dozen bananas.","Je veux acheter une {{1::douzaine}} de bananes."
"He {{1::pays}} no attention to the teacher.","Il ne fait pas attention à l’instituteur."
"Part of the story is true.","Une partie de l'histoire est {{1::vraie}}."
"You're not allowed in there.","Vous n'y êtes pas {{1::autorisés}}."
"We had to stop.","Il nous {{1::fallut}} arrêter."
"He {{1::scratched}} his head.","Il se gratta la tête."
"He {{1::banged}} his head.","Il se heurta la tête."
"It's likely.","C'est {{1::probable}}."
"It is likely.","C'est {{1::probable}}."
"This is likely.","C'est {{1::probable}}."
"I put on some clean clothes.","Je mis des vêtements {{1::propres}}."
"The police still have no {{1::leads}}.","La police n'a pas encore de piste."
"Would you {{1::chill}} out?","Voudriez-vous vous détendre ?"
"What did the guy look like?","À quoi {{1::ressemblait}} le type ?"
"Education starts at home.","{{1::l'éducation}} commence à la maison."
"Take {{1::three}} at a time.","Prends-en trois à la fois."
"He works the night shift.","Il travaille en {{1::équipe}} de nuit."
"You seem busy.","Vous semblez {{1::occupés}}."
"I didn't think it was real.","Je n'ai pas pensé que c'était {{1::réel}}."
"This movie has a sad {{1::ending}}.","La fin de ce film est triste."
"Life is very short.","La vie est très {{1::courte}}."
"Trust is {{1::earned}}.","La confiance, ça s'acquiert."
"I didn't make any promises.","Je n'ai fait aucune {{1::promesse}}."
"Aren't you ashamed of the way you {{1::behaved}}?","N'as-tu pas honte de ton comportement ?"
"We didn't tell you that.","Nous ne {{1::t'avons}} pas dit ça."
"The {{1::seats}} are all sold out.","C'est complet."
"This {{1::sheet}} is light.","Ce drap est léger."
"It's deep.","C'est {{1::profond}}."
"This {{1::software}} is free of charge.","Ce logiciel est gratuit."
"This software is free of charge.","Ce {{1::logiciel}} est gratuit."
"That {{1::liquid}} is harmful.","Ce liquide est nocif."
"That was not an {{1::earthquake}}.","Ce n'était pas un tremblement de terre."
"That was not an earthquake.","Ce n'était pas un {{1::tremblement}} de terre."
"This armchair is comfortable.","Ce {{1::fauteuil}} est confortable."
"What if tom {{1::finds}} out?","Et si tom le découvre ?"
"I prefer that it stay that way.","Je préfère que ça {{1::demeure}} ainsi."
"I know some of the boys.","Je connais certains des {{1::garçons}}."
"{{1::somehow}} i believe you.","Quelque part je te crois."
"There is a napkin missing.","Il manque une {{1::serviette}} de table."
"How often do you see him?","À quelle {{1::fréquence}} le voyez-vous ?"
"This treasure is {{1::fabulous}}.","Ce trésor est fabuleux."
"{{1::society}} is changing.","La société est en train de changer."
"That's {{1::logical}}.","C'est logique."
"That {{1::textbook}} is out of date.","Ce manuel est obsolète."
"He did it in front of the {{1::staff}}.","Il le fit devant le personnel."
"Tom is {{1::beating}} mary.","Tom bat marie."
"Tom is beating mary.","Tom {{1::bat}} marie."
"This pipe is {{1::blocked}}.","Ce tuyau est bouché."
"It's futile.","C'est {{1::vain}}."
"You look stupid.","Vous semblez {{1::stupides}}."
"{{1::hamlet}} is a play by shakespeare.","Hamlet est une pièce de shakespeare."
"We didn't exactly hit it off.","On a pas vraiment {{1::accroché}}."
