"English","French"
"Trees make {{c::oxygen}}.","Les arbres créent de l'oxygène."
"One of us will have to go.","L'un de nous {{c::devra}} partir."
"He's behind {{c::bars}}.","Il est derrière les barreaux."
"I'm not one of them.","Je ne fais pas partie de leur {{c::groupe}}."
"Do you take {{c::plastic}}?","Acceptez-vous les cartes de crédits ?"
"Bananas are energizing.","Les bananes {{c::donnent}} de l'énergie."
"I didn't look at my feet.","Je n'ai pas regardé mes {{c::pieds}}."
"Don't {{c::chew}} with your mouth open.","Ne mâche pas la bouche ouverte."
"He got the book down from the shelf.","Il a pris le livre de {{c::l'étagère}}."
"I didn't take off my shoes.","Je n'ai pas {{c::retiré}} mes chaussures."
"She advised him not to go.","Elle lui {{c::conseilla}} de ne pas partir."
"I caught sight of him on the bus.","Je l'ai {{c::aperçu}} dans le bus."
"He {{c::collected}} a lot of stamps.","Il a collecté de nombreux timbres."
"He {{c::collected}} a lot of stamps.","Il a collectionné de nombreux timbres."
"{{c::wolves}} don't eat salad.","Les loups ne mangent pas de salade."
"I want to say {{c::goodbye}}.","Je veux dire au revoir."
"I felt myself being lifted up.","Je me sentis être {{c::soulevé}}."
"He has a good school {{c::record}}.","Il a de bons résultats scolaires."
"He didn't get the joke.","Il n'a pas {{c::saisi}} la blague."
"She {{c::trusts}} tom.","Elle a confiance en tom."
"She has {{c::confidence}} in tom.","Elle a confiance en tom."
"I hope i haven't {{c::woken}} you up.","J'espère que je ne vous ai pas réveillé."
"Is she looking?","{{c::est-elle}} en train de regarder ?"
"He runs a {{c::shoe}} shop.","Il dirige un magasin de chaussures."
"He runs a shoe shop.","Il {{c::dirige}} un magasin de chaussures."
"I want {{c::specific}} information.","Je veux des informations précises."
"It's {{c::bedtime}}.","C'est l'heure de se coucher."
"Don't let me {{c::influence}} you.","Ne me laissez pas vous influencer !"
"{{c::supplies}} were no problem.","Les approvisionnements ne posèrent pas de difficultés."
"Death is {{c::permanent}}.","La mort, c'est permanent."
"I {{c::hid}} under the table.","Je me cachai sous la table."
"I don't understand the meaning of this word.","Je ne comprends pas la {{c::signification}} de ce mot."
"Tom is a {{c::decent}} sort of guy.","Tom est un garçon honnête."
"This is the {{c::latest}} fashion.","C'est la dernière mode."
"It's the {{c::latest}} fashion.","C'est la dernière mode."
"I am not good at sports.","Je ne suis pas {{c::doué}} pour le sport."
"They can't do that.","Ils n'y {{c::arrivent}} pas."
"You like an {{c::elephant}}.","Vous aimez un éléphant."
"You like an elephant.","Vous aimez un {{c::éléphant}}."
"Don't eat my french {{c::fries}}.","Ne mange pas mes frites."
"Don't eat my french fries.","Ne mange pas mes {{c::frites}}."
"Do you see a {{c::temple}}?","Vous voyez un temple ?"
"Do you see a temple?","Vous voyez un {{c::temple}} ?"
"Thanks for the {{c::research}}.","Merci pour la recherche."
"I'll take the more expensive one.","Je vais prendre la plus {{c::chère}}."
"I don't know how deep the lake is.","Je ne connais pas la {{c::profondeur}} de ce lac."
"I didn't apologize.","Je n'ai pas {{c::présenté}} mes excuses."
"This is the last game.","C'est la dernière {{c::manche}}."
"I want to press {{c::charges}}.","Je veux engager des poursuites."
"He enters the office.","Il {{c::entre}} dans le bureau."
"Thank you for the {{c::lesson}}.","Merci pour la leçon."
"Thank you for the lesson.","Merci pour la {{c::leçon}}."
"This is my {{c::daughter's}} school.","C'est l'école de ma fille."
"That's the {{c::bare}} minimum.","C'est le strict minimum."
"I want to practice with you.","Je veux {{c::pratiquer}} avec toi."
"It's just a {{c::product}} of the imagination.","Ce n'est que le fruit de l'imagination."
"She is on a {{c::diet}}.","Elle est au régime."
"She is on a diet.","Elle est au {{c::régime}}."
"Plastic does not break easily.","Le plastique c'est {{c::solide}}."
"Tom looks {{c::annoyed}}.","Tom a l'air énervé."
"This glass {{c::contains}} water.","Ce verre contient de l'eau."
"This glass contains water.","Ce verre {{c::contient}} de l'eau."
"I just want this to be over.","Je veux juste que ça {{c::s'arrête}}."
"Tom looks {{c::annoyed}}.","Tom a l'air contrarié."
"Were you drinking?","{{c::étiez-vous}} en train de boire ?"
"Were you on the train?","{{c::étais-tu}} dans le train ?"
"I lost the {{c::thread}} of the story.","J'ai perdu le fil de l'histoire."
"It's just as i {{c::hoped}} it would be.","C'est exactement comme je l'espérais."
"She {{c::starts}} to talk.","Elle commence à parler."
"Were you drinking?","{{c::étais-tu}} en train de boire ?"
"I can't go any {{c::faster}}.","Je ne peux pas aller plus vite."
"That's the {{c::absolute}} truth.","C'est la pure vérité."
"Tom looks {{c::awkward}}.","Tom a l'air gêné."
"I got the job i wanted.","J'ai eu {{c::l'emploi}} que je voulais."
"Tom's a bright boy.","Tom est un garçon {{c::brillant}}."
"Don't talk to {{c::strangers}}.","Ne parle pas aux étrangers."
"Don't talk to strangers.","Ne parle pas aux {{c::étrangers}}."
"Do you have good {{c::memories}} of it?","En as-tu de bons souvenirs ?"
"Do you have good memories of it?","En as-tu de bons {{c::souvenirs}} ?"
"I want to {{c::improve}} my french.","Je veux améliorer mon français."
"I want to improve my french.","Je veux {{c::améliorer}} mon français."
"He still hasn't {{c::responded}}.","Il n'a toujours pas répondu."
"Tom is a {{c::decent}} sort of guy.","Tom est un garçon convenable."
"I am in favor of your {{c::proposal}}.","Je suis en faveur de ta proposition."
"I just felt a drop of rain.","Je viens de sentir une {{c::goutte}} de pluie."
"Where are we going, tom?","Où {{c::allons-nous}}, tom ?"
"I lost him among the {{c::crowd}}.","Je l'ai perdu dans la foule."
"I lost him among the crowd.","Je l'ai perdu dans la {{c::foule}}."
"I lost him in the crowd.","Je l'ai perdu dans la {{c::foule}}."
"I made a note of the telephone number.","J'ai {{c::noté}} le numéro de téléphone."
"I can't go any {{c::farther}}.","Je ne peux pas aller plus loin."
