"English","French"
"He's not {{1::worthy}} of you.","Il n'est pas digne de toi."
"I don't have a {{1::weapon}}.","Je ne dispose pas d'une arme."
"I don't have a weapon.","Je ne dispose pas d'une {{1::arme}}."
"Tom is on the {{1::roof}}.","Tom est sur le toit."
"Tom is on the roof.","Tom est sur le {{1::toit}}."
"I felt a drop of rain.","Je sentis une {{1::goutte}} de pluie."
"What do you think of his suggestion?","Que penses-tu de sa {{1::proposition}} ?"
"I don't particularly want to do it.","Je ne veux pas {{1::particulièrement}} le faire."
"Do you think i want to die?","Pensez-vous que je {{1::veuille}} mourir ?"
"Algeria imports from china.","L'algérie {{1::importe}} de la chine."
"We won't do that.","Nous ne {{1::ferons}} pas cela."
"It is already {{1::eleven}}.","Il est déjà 11 heures."
"I do that this way.","Je fais ça de cette {{1::façon}}."
"That's the {{1::part}} i don't like.","C'est la partie que je n'aime pas."
"I'm not giving an {{1::inch}}.","Je ne céderai pas d'un pouce."
"It wasn't {{1::dear}}.","Ce n'était pas cher."
"She has big boobs.","Elle a de gros {{1::seins}}."
"How much money do you have?","De combien d'argent {{1::disposez-vous}} ?"
"How many apples do you want?","Combien de {{1::pommes}} veux-tu ?"
"I love you, he {{1::whispered}} into her ear.","Je t'aime, murmura-t-il à l'oreille."
"Nothing {{1::changes}}.","Rien ne change."
"Tom is {{1::knocking}} on the door.","Tom frappe à la porte."
"Tom is {{1::knocking}}.","Tom frappe à la porte."
"On your {{1::marks}}.","À vos marques."
"We couldn't do it.","Nous ne {{1::pouvions}} pas le faire."
"He is about to die.","Il est à {{1::l'article}} de la mort."
"He meant no harm.","Il ne {{1::pensait}} pas à mal."
"I work at a {{1::zoo}}.","Je travaille dans un zoo."
"I work at a zoo.","Je travaille dans un {{1::zoo}}."
"How much money do you have?","De combien d'argent {{1::disposes-tu}} ?"
"I'll take a glass of {{1::champagne}}.","Je prendrai une coupe de champagne."
"I'll take a glass of champagne.","Je prendrai une coupe de {{1::champagne}}."
"I was looking for a pair of {{1::scissors}}.","Je cherchais une paire de ciseaux."
"I was looking for a pair of scissors.","Je cherchais une paire de {{1::ciseaux}}."
"He is thick as a brick.","Il est vraiment {{1::lourd}}."
"I want to join you.","Je veux me {{1::joindre}} à vous."
"{{1::perhaps}} not.","Peut-être que non."
"Perhaps not.","{{1::peut-être}} que non."
"This is the truth, i {{1::assure}} you!","C'est la vérité, je vous assure !"
"He's really angry.","Il est vraiment {{1::énervé}}."
"She is used to traveling.","Elle a {{1::l'habitude}} de voyager."
"I work for a hospital.","Je travaille dans un {{1::hôpital}}."
"I work in a hospital.","Je travaille dans un {{1::hôpital}}."
"I saw him cross the road.","Je le vis {{1::traverser}} la route."
"I saw him {{1::crossing}} the road.","Je le vis traverser la route."
"I saw him crossing the road.","Je le vis {{1::traverser}} la route."
"I saw him cross the street.","Je le vis {{1::traverser}} la route."
"A {{1::gift}} for you.","Un cadeau pour vous."
"I'm {{1::certainly}} not the only one.","Je ne suis certainement pas le seul."
"I'm certainly not the only one.","Je ne suis {{1::certainement}} pas le seul."
"They don't sell phone {{1::credit}}.","Ils ne vendent pas de recharges."
"I play in a {{1::band}}.","Je joue dans un groupe."
"I play in a band.","Je joue dans un {{1::groupe}}."
"I'll come as soon as possible.","Je viendrai {{1::aussitôt}} que possible."
"She has good ideas.","Elle a de bonnes {{1::idées}}."
"What do you want to talk to me about?","De quoi voulez-vous {{1::m'entretenir}} ?"
"They {{1::climbed}} down the tree.","Elles descendirent de l'arbre."
"I had only one drink.","Je ne pris {{1::qu'un}} verre."
"I've got a touch of the {{1::flu}}.","J'ai un semblant de rhume."
"There's a gap in my memory.","J'ai un {{1::trou}} de mémoire."
"I always forget to breathe.","{{1::j'oublie}} toujours de respirer."
"I'm gonna take you there.","Je vais vous y {{1::emmener}}."
"I didn't expect this {{1::result}}.","Je ne m'attendais pas à ce résultat."
"China will take over {{1::taiwan}}.","La chine s'emparera de taïwan."
"Tom opened his mouth.","Tom {{1::ouvrit}} la bouche."
"She has small {{1::feet}}.","Elle a de petits pieds."
"She has small feet.","Elle a de {{1::petits}} pieds."
"She has {{1::tiny}} feet.","Elle a de petits pieds."
"Don't {{1::confuse}} the two.","Ne confonds pas les deux."
"She has many {{1::skirts}}.","Elle a de nombreuses jupes."
"I didn't expect that {{1::result}}.","Je ne m’attendais pas à ce résultat."
"He {{1::talks}} well.","Il parle bien."
"What are they made of?","De quoi {{1::sont-elles}} faites ?"
"She hates running.","Elle a {{1::horreur}} de courir."
"He likes to talk about {{1::himself}}.","Il aime parler de lui."
"I know that better than anybody.","Je le sais mieux que {{1::quiconque}}."
"Do you have enough {{1::blankets}}?","As-tu suffisamment de couvertures ?"
"She has nice legs.","Elle a de belles {{1::jambes}}."
"The horse is at the {{1::farm}}.","Le cheval est à la ferme."
"He needs no one.","Il {{1::n'a}} besoin de personne."
"He doesn't need anyone.","Il {{1::n'a}} besoin de personne."
"Tom lost the {{1::race}}.","Tom perdit la course."
"Tom {{1::pulled}} the rope.","Tom tira la corde."
"Tom pulled the rope.","Tom {{1::tira}} la corde."
"Clean the dust off the {{1::shelf}}.","Essuie la poussière de l'étagère."
"Free {{1::turtle}} island!","Libérez l'île de la tortue !"
"This wasn't {{1::intended}}.","Ce n'était pas prévu."
"This wasn't intended.","Ce n'était pas {{1::prévu}}."
"That was {{1::unexpected}}.","Ce n'était pas prévu."
"That was unexpected.","Ce n'était pas {{1::prévu}}."
"Don't you feel anything?","Ne {{1::sens-tu}} rien ?"
"Bring food.","{{1::apporte}} à manger."
"Tom {{1::led}} the discussion.","Tom mena la discussion."
"He {{1::banged}} his head.","Il le frappa à la tête."
"He banged his head.","Il le {{1::frappa}} à la tête."
"What a shot!","Quelle {{1::prise}} de vue !"
"He knows everything about {{1::germany}}.","Il sait tout de l'allemagne."
"He knows everything about germany.","Il sait tout de {{1::l'allemagne}}."
"I live in an apartment.","Je vis dans un {{1::appartement}}."
"I live in a {{1::flat}}.","Je vis dans un appartement."
