"English","French"
"I {{1::nearly}} died.","Je suis presque mort."
"I nearly died.","Je suis {{1::presque}} mort."
"I almost died.","Je suis {{1::presque}} mort."
"I'm only lying down.","Je suis juste {{1::allongé}}."
"I am only lying down.","Je suis juste {{1::allongé}}."
"I'm just curious.","Je suis juste {{1::curieuse}}."
"I've {{1::promised}} to do that.","J'ai promis de le faire."
"I've promised to do that.","J'ai {{1::promis}} de le faire."
"She came!","Elle est {{1::venue}} !"
"She came.","Elle est {{1::venue}}."
"I have a lot of {{1::pictures}}.","J'ai beaucoup de photos."
"I have a lot of pictures.","J'ai beaucoup de {{1::photos}}."
"I have a lot of {{1::photos}}.","J'ai beaucoup de photos."
"I have a lot of photos.","J'ai beaucoup de {{1::photos}}."
"I'll do it when hell {{1::freezes}} over.","Je le ferai à la saint-glinglin."
"I {{1::agreed}} to do it.","J'ai accepté de le faire."
"I agreed to do it.","J'ai {{1::accepté}} de le faire."
"I'm {{1::anxious}} to do that.","J'ai hâte de le faire."
"I'm anxious to do that.","J'ai {{1::hâte}} de le faire."
"It's one {{1::o'clock}}.","Il est une heure."
"It's one o'clock.","Il est une {{1::heure}}."
"I don't need an {{1::office}}.","Je n'ai pas besoin de bureau."
"I don't need an office.","Je n'ai pas besoin de {{1::bureau}}."
"I have a lot of {{1::dreams}}.","J'ai beaucoup de rêves."
"I have a lot of dreams.","J'ai beaucoup de {{1::rêves}}."
"I have many {{1::dreams}}.","J'ai beaucoup de rêves."
"I have many dreams.","J'ai beaucoup de {{1::rêves}}."
"I have a lot of {{1::neighbors}}.","J'ai beaucoup de voisins."
"I have a lot of neighbors.","J'ai beaucoup de {{1::voisins}}."
"I don't really have a plan.","Je n'ai pas vraiment de {{1::plan}}."
"I came from china.","Je suis venu de la {{1::chine}}."
"She's awesome.","Elle est {{1::super}}."
"She is beautiful.","Elle est {{1::magnifique}}."
"I'm going to bed.","Je vais me {{1::coucher}} !"
"Don't believe this.","Ne {{1::croyez}} pas ceci."
"I'm very {{1::talented}}.","J'ai beaucoup de talent."
"I'm very talented.","J'ai beaucoup de {{1::talent}}."
"I'm happy there.","Je suis heureux {{1::là-bas}}."
"He doesn't live here.","Il {{1::n'habite}} pas ici."
"I just remembered.","Je viens de me le {{1::rappeler}}."
"I'm {{1::fairly}} happy.","Je suis plutôt heureux."
"I'm fairly happy.","Je suis {{1::plutôt}} heureux."
"She is strong.","Elle est {{1::forte}}."
"I'm near the station.","Je suis près de la {{1::station}}."
"It's the {{1::cops}}!","Les flics !"
"It's the cops!","Les {{1::flics}} !"
"She has gone out.","Elle est {{1::sortie}}."
"A minute of {{1::silence}}.","Une minute de silence."
"Don't play {{1::dumb}}!","Ne fais pas l'idiot."
"She's hot.","Elle est {{1::chaude}}."
"She's nice.","Elle est {{1::sympa}}."
"I want some milk.","Je veux du {{1::lait}}."
"She is japanese.","Elle est {{1::japonaise}}."
"I have a lot of {{1::patients}}.","J'ai beaucoup de patients."
"I have a lot of patients.","J'ai beaucoup de {{1::patients}}."
"I have a lot of {{1::responsibilities}}.","J'ai beaucoup de responsabilités."
"I have a lot of responsibilities.","J'ai beaucoup de {{1::responsabilités}}."
"I'm going to get married.","Je vais me {{1::marier}}."
"I'm in charge of {{1::security}}.","Je suis responsable de la sécurité."
"She's a pisces.","Elle est {{1::poissons}}."
"I don't really have a cold.","Je n'ai pas vraiment de {{1::rhume}}."
"I want bread.","Je veux du {{1::pain}}."
"I feel {{1::faint}}.","Je me sens mal."
"I'm {{1::poorly}}.","Je me sens mal."
"I feel {{1::poorly}}.","Je me sens mal."
"She's {{1::nuts}}.","Elle est dingue."
"She's {{1::white}}.","Elle est blanche."
"She's white.","Elle est {{1::blanche}}."
"She is {{1::gentle}}.","Elle est gentille."
"She is gentle.","Elle est {{1::gentille}}."
"She is {{1::handy}}.","Elle est pratique."
"I'm {{1::aware}} of the situation.","Je suis conscient de la situation."
"I'm aware of the situation.","Je suis {{1::conscient}} de la situation."
"She is a student.","Elle est {{1::étudiante}}."
"She's perfect!","Elle est {{1::parfaite}} !"
"She's cute.","Elle est {{1::mignonne}}."
"I am not certain about that.","Je n'en suis pas {{1::sûre}}."
"You're the {{1::leader}}.","C'est vous le chef."
"She is a singer.","Elle est {{1::chanteuse}}."
"She's old!","Elle est {{1::âgée}} !"
"I'm going to {{1::relax}}.","Je vais me détendre."
"I'm going to relax.","Je vais me {{1::détendre}}."
"She's chinese.","Elle est {{1::chinoise}}."
"Is she chinese?","Elle est {{1::chinoise}} ?"
"She went inside.","Elle est {{1::rentrée}}."
"She is an american.","Elle est {{1::américaine}}."
"She is a {{1::nurse}}.","Elle est infirmière."
"She is a nurse.","Elle est {{1::infirmière}}."
"She is canadian.","Elle est {{1::canadienne}}."
"I'm going to take a bath.","Je vais me {{1::baigner}}."
"She is lucky.","Elle est {{1::chanceuse}}."
"She's lucky.","Elle est {{1::chanceuse}}."
"I don't need a break.","Je n'ai pas besoin de {{1::pause}}."
"I don't have any {{1::interest}} in art.","Je ne m'intéresse pas à l'art."
"She is an {{1::actress}}.","Elle est actrice."
"She is an actress.","Elle est {{1::actrice}}."
"I want my money.","Je veux mon {{1::argent}}."
"She's in a huff.","Elle est {{1::fâchée}}."
"You're the {{1::master}}.","C'est vous le maître."
"You're the master.","C'est vous le {{1::maître}}."
