"English","French"
"Ten dimes are equal to one dollar.","Dix pièces de dix cents sont {{1::égaux}} à un dollar."
"We live in a {{1::democratic}} society.","Nous vivons dans une société démocratique."
"He won the first prize at the chess {{1::tournament}}.","Il a emporté le premier prix du tournoi d'échecs."
"Today we still don't know who will win the {{1::elections}}.","Aujourd'hui, nous ne savons toujours pas qui remportera les élections."
"He carried off the first prize at the chess {{1::tournament}}.","Il a remporté le premier prix du tournoi d'échecs."
"He won the first prize at the chess {{1::tournament}}.","Il a remporté le premier prix du tournoi d'échecs."
"A great number of {{1::citizens}} went into the army.","Un grand nombre de citoyens sont entrés dans l'armée."
"Do you have any {{1::id}}?","Avez-vous une carte d'identité ?"
"Do you have any id?","Avez-vous une carte {{1::d'identité}} ?"
"I have connections in the government.","J'ai des {{1::relations}} au gouvernement."
"I am poor, whereas my brothers are very rich.","Je suis pauvre, {{1::tandis}} que mes frères sont très riches."
"Why don't you run for student {{1::council}}?","Pourquoi ne vous portez-vous pas candidat au conseil des étudiants ?"
"Why don't you run for student {{1::council}}?","Pourquoi ne vous portez-vous pas candidate au conseil des étudiants ?"
"Chinese {{1::characters}} are difficult to read.","Les idéogrammes chinois sont difficiles à lire."
"All {{1::citizens}} should respect the law.","Tous les citoyens devraient respecter la loi."
"A {{1::century}} is one hundred years.","Un siècle fait cent années."
"A century is one hundred years.","Un {{1::siècle}} fait cent années."
"Algeria has friendly {{1::relations}} with france.","L'algérie a des relations amicales avec la france."
"There is blood in my {{1::urine}}.","Il y a du sang dans mes urines."
"Don't you think that all our politicians are too old?","Ne penses-tu pas que tous nos {{1::politiciens}} sont trop vieux ?"
"How many countries are members of the united {{1::nations}}?","Combien de pays sont membres des nations unies ?"
"They've got everything here!","Ils {{1::ont}} tout ici !"
"Prince {{1::charles}} will be the next british king.","Le prince charles sera le prochain roi britannique."
"This bed looks {{1::solid}}.","Ce lit semble solide."
"Dreams come true.","Les rêves {{1::deviennent}} réalité."
"The art {{1::exhibition}} is now being held in kyoto.","L'exposition artistique est tenue en ce moment à kyoto."
"How do you cook rice without {{1::starch}}?","Comment cuisine-t-on le riz sans amidon ?"
"Where is the {{1::customs}} service?","Où se trouve le service des douanes ?"
"He wanted to be a great {{1::military}} leader.","Il voulait être un grand chef militaire."
"My son wants to be a {{1::lincoln}}.","Mon fils veut ressembler à lincoln."
"Her jokes fell flat.","Ses blagues sont {{1::tombées}} à plat."
"We must look at the problem from a {{1::global}} point of view.","Nous devons envisager le problème d'un point de vue global."
"I always carry a {{1::needle}} with me when i travel.","J'apporte toujours une aiguille avec moi quand je voyage."
"The age of {{1::nuclear}} power is not yet over.","L'ère du nucléaire n'est pas encore terminée."
"I would like to see my art teacher this afternoon.","Je voudrais voir mon professeur {{1::d'art}} cet après-midi."
"I'd like to see my art teacher this afternoon.","Je voudrais voir mon professeur {{1::d'art}} cet après-midi."
"Corporate america is back.","Les états-unis d'amérique des grandes {{1::entreprises}} sont de retour."
"We should love one another.","Nous devons nous aimer les {{1::uns}} les autres."
"Tom was in need of a coat.","Tom avait besoin {{1::d’un}} manteau."
"Tom needed a coat.","Tom avait besoin {{1::d’un}} manteau."
"This sentence can be {{1::interpreted}} in two ways.","Cette phrase peut être interprétée de deux façons."
"All men are equal.","Tous les hommes sont {{1::égaux}}."
"Nuclear power is used to generate electricity.","On utilise l'énergie {{1::nucléaire}} pour produire de l'électricité."
"All the {{1::characters}} of this comic are girls.","Les personnages de ce manga sont tous des jeunes filles."
"His {{1::spirit}} failed.","Son esprit lui a fait défaut."
"This sentence can be {{1::interpreted}} in two ways.","On peut interpréter cette phrase de deux façons."
"She works for french {{1::intelligence}}.","Elle travaille pour le compte du renseignement français."
"He seldom, if ever, goes to church.","Il se rend rarement, {{1::sinon}} jamais à l'église."
"The vast majority of children love ice cream.","La très grande {{1::majorité}} des enfants aime la glace."
"Why did they do that?","Pourquoi ils {{1::ont}} fait ça ?"
"That bus goes {{1::slower}} than the other one.","Ce bus va moins vite que l'autre."
"It's best to go to the dentist at regular intervals.","Il vaut mieux aller {{1::régulièrement}} chez le dentiste."
"{{1::mrs}}. brown wrote a book on politics.","Madame brown a écrit un livre sur la politique."
"They have families.","Ils ont des {{1::familles}}."
"They have a family.","Ils ont des {{1::familles}}."
"They caught the robbers red-handed.","Ils ont attrapé les {{1::voleurs}} la main dans le sac."
"At all {{1::events}} we have done our best.","Quoi qu'il en soit, nous avons fait de notre mieux."
"I {{1::was}} 13 in 2003.","J'avais treize ans en 2003."
"What {{1::century}} do we live in?","En quel siècle vivons-nous ?"
"The two {{1::teams}} arrived on the field.","Les deux équipes sont arrivées sur le terrain."
"I will {{1::employ}} the girl, because she can speak french.","Je vais engager la fille, parce qu'elle sait parler français."
"{{1::farmers}} are busy working in the field.","Les agriculteurs sont occupés dans les champs."
"They were for the most part young people.","C'était en {{1::majorité}} des jeunes."
"The clouds are getting darker.","Les nuages {{1::deviennent}} plus noirs."
"I drank too much. my face is {{1::swollen}}!","J'ai trop bu. mon visage est bouffi."
"He felt a sudden urge to write a novel.","Il sentit une {{1::soudaine}} urgence d'écrire un roman."
"Cows {{1::supply}} milk.","Les vaches donnent du lait."
"I bought two pairs of trousers.","J'ai acheté deux {{1::pantalons}}."
"I bought two pairs of pants.","J'ai acheté deux {{1::pantalons}}."
"We were expecting to see {{1::whales}} in brazil.","Nous nous attendions à voir des baleines au brésil."
"Have you ever been {{1::diagnosed}} with a heart condition?","Vous a-t-on déjà diagnostiqué un problème cardiaque ?"
"Have you ever been diagnosed with a heart condition?","Vous a-t-on déjà {{1::diagnostiqué}} un problème cardiaque ?"
"Calm down. we're just a few minutes from the hospital.","{{1::calme-toi}}. on n'est qu'à quelques minutes de l'hôpital."
"I got a bee sting.","J'ai été piqué par une {{1::abeille}}."
"This palace was built for the rich king.","Ce {{1::palais}} fut construit pour le riche roi."
"Speak {{1::slower}}, please.","Parlez plus lentement, s'il vous plaît."
"Could you give me my bank balance, please?","Pourriez-vous s'il vous plait me donner {{1::l'état}} de mon compte ?"
"Within one day, they were in france.","Et en un jour, ils {{1::furent}} en france."
"This video is not available in your {{1::region}}.","Cette vidéo n'est pas disponible dans votre région."
"Where is this train going?","{{1::vers}} où va ce train ?"
"Where is this train going?","Ce train va {{1::vers}} où ?"
"We put up the {{1::flags}} on national holidays.","Nous arborons les drapeaux lors des jours de fêtes nationales."
"I'd like to go a bit {{1::slower}}.","J'aimerais aller un peu plus lentement."
"How does one cook rice without {{1::starch}}?","Comment faire cuire le riz sans amidon?"
"How do you cook rice without {{1::starch}}?","Comment faire cuire le riz sans amidon?"
"Kyoto is the {{1::former}} capital of japan.","Kyoto est l'ancienne capitale du japon."
"May all your dreams come true!","Que tous tes rêves {{1::deviennent}} réalité !"
"See what happens when you tell the truth?","Voyez-vous ce qui arrive {{1::lorsqu'on}} dit la vérité ?"
"Farmers {{1::sow}} seeds in the spring.","Les paysans sèment au printemps."
