"English","French"
"Zero comes before one.","Le {{c::zéro}} est avant le un."
"How many {{c::chairs}} are missing?","Il manque combien de chaises ?"
"How many chairs are missing?","Il manque combien de {{c::chaises}} ?"
"May god have mercy!","Que dieu montre de la {{c::compassion}} !"
"I think tom was looking for you.","Je pense que tom te {{c::cherchait}}."
"Tom waited nearby.","Tom {{c::attendait}} à proximité."
"You don't have to come.","Vous n'êtes pas {{c::forcé}} de venir."
"I did it {{c::willingly}}.","Je l'ai fait de plein gré."
"I did it willingly.","Je l'ai fait de plein {{c::gré}}."
"I did that {{c::willingly}}.","Je l'ai fait de plein gré."
"I did that willingly.","Je l'ai fait de plein {{c::gré}}."
"I've got a {{c::mountain}} of homework.","J'ai une montagne de devoirs."
"Tokyo is bustling with life.","Tokyo est {{c::pleine}} de vie."
"I'm as hungry as a bear.","J'ai une faim de {{c::loup}}."
"I'm very hungry.","J'ai une faim de {{c::loup}}."
"I'm hungry like the {{c::wolf}}.","J'ai une faim de loup."
"Tom lived upstairs.","Tom {{c::habitait}} à l'étage."
"You don't have to come.","Vous n'êtes pas {{c::obligée}} de venir."
"I'll take the more expensive {{c::ones}}.","Je prendrai les plus chers."
"I'll take the more expensive ones.","Je prendrai les plus {{c::chers}}."
"I'll take the most expensive {{c::ones}}.","Je prendrai les plus chers."
"I'll take the most expensive ones.","Je prendrai les plus {{c::chers}}."
"I live 10 {{c::kilometers}} from the sea.","J'habite à 10 km de la mer."
"Speak slowly, please.","Parlez {{c::lentement}}, je vous prie."
"I believe in love at first sight.","Je crois au coup de {{c::foudre}}."
"I am looking for a {{c::cheap}} hotel.","Je recherche un hôtel pas cher."
"I'm looking for a {{c::cheap}} hotel.","Je recherche un hôtel pas cher."
"You don't have to come.","Vous n'êtes pas {{c::forcée}} de venir."
"He {{c::intended}} to marry her.","Il avait l'intention de l'épouser."
"You don't have to come.","Vous n'êtes pas {{c::obligés}} de venir."
"I know each one of you.","Je connais {{c::chacun}} d'entre vous."
"Nothing will happen to you.","Il ne vous {{c::arrivera}} rien."
"Tom is a well-informed person.","Tom est bien {{c::informé}}."
"I have a {{c::pair}} of shoes.","J'ai une paire de chaussures."
"I have a pair of shoes.","J'ai une {{c::paire}} de chaussures."
"I'm not supposed to help you.","Je ne suis pas {{c::supposé}} vous aider."
"That's what i want {{c::most}}.","C'est ce que je veux le plus."
"We're learning french.","Nous {{c::apprenons}} le français."
"Where is the bottle of wine?","Où est la {{c::bouteille}} de vin ?"
"I do remember.","Je me rappelle, en {{c::effet}}."
"You deserve the {{c::prize}}.","Tu mérites le prix."
"Can i take a peek?","Je peux {{c::jeter}} un œil ?"
"Tom {{c::trusts}} you.","Tom vous fait confiance."
"We're not afraid of {{c::competition}}.","Nous ne craignons pas la compétition."
"Keep fire away from this {{c::pond}}.","Tenez-vous à distance de la mare."
"We have {{c::freedom}}.","Nous avons la liberté."
"We have freedom.","Nous avons la {{c::liberté}}."
"Tom is still {{c::hospitalized}}.","Tom est toujours à l'hôpital."
"He works long {{c::hours}}.","Il travaille de longues heures."
"He works long hours.","Il travaille de {{c::longues}} heures."
"He {{c::graduated}} from tokyo university.","Il est diplômé de l'université de tôkyô."
"I'm {{c::using}} that cup.","Je fais usage de cette tasse."
"I'm using that cup.","Je fais {{c::usage}} de cette tasse."
"Sami is {{c::layla's}} dad.","Sami est le père de layla."
"Sami is layla's dad.","Sami est le père de {{c::layla}}."
"He {{c::inherited}} this castle.","Il a hérité de ce château."
"It is not in my backyard.","Pas dans ma {{c::cour}}."
"I have to stay for a {{c::while}}.","Je dois rester un moment."
"He {{c::overslept}}.","Il s'est endormi."
"He {{c::served}} as mayor.","Il a été maire."
"Tom has no close friends.","Tom n'a pas de {{c::proches}} amis."
"I want you to know that.","Je veux que tu {{c::saches}} ça."
"I want some of these books.","Je veux {{c::quelques-uns}} de ces livres."
"He {{c::stood}} up.","Il s'est levé."
"He stood up.","Il s'est {{c::levé}}."
"He was {{c::crushed}} to death.","Il a été écrasé."
"He was crushed to death.","Il a été {{c::écrasé}}."
"Don't be afraid of making mistakes.","N'ayez pas peur de vous {{c::tromper}}."
"I don't care for {{c::flowers}} very much.","Je n'aime pas beaucoup les fleurs."
"I don't care for flowers very much.","Je n'aime pas beaucoup les {{c::fleurs}}."
"I work in a {{c::factory}}.","Je travaille dans une usine."
"I work in a factory.","Je travaille dans une {{c::usine}}."
"I have your schedule here.","Je dispose ici de ton {{c::programme}}."
"I work in a pharmacy.","Je travaille dans une {{c::pharmacie}}."
"He was a {{c::rugby}} player.","Il était un rugbyman."
"I informed him of her {{c::arrival}}.","Je l'ai informé de son arrivée."
"I asked him about the {{c::accident}}.","Je l'interrogeai au sujet de l'accident."
"He was {{c::defeated}}.","Il a été vaincu."
"He {{c::enjoyed}} himself.","Il s'est amusé."
"He should talk to tom.","Il {{c::devrait}} parler à tom."
"He has been {{c::hospitalized}}.","Il a été hospitalisé."
"He was {{c::hospitalized}}.","Il a été hospitalisé."
"He got {{c::brushed}} aside.","Il a été repoussé."
"I informed her of his {{c::arrival}}.","Je l'ai informée de son arrivée."
"You get used to it.","Vous vous y {{c::ferez}}."
