"English","French"
"It's all {{1::greek}} to me.","C’est de l’hébreu."
"Promise me that you'll do that.","{{1::promets-moi}} de le faire."
"You were saying...?","Vous {{1::disiez}}...?"
"Lunatic!","{{1::espèce}} de fou !"
"You {{1::miss}}!","Vous manquez."
"You miss!","Vous {{1::manquez}}."
"Stop {{1::shooting}}.","Arrêtez de tirer."
"Stop shooting.","Arrêtez de {{1::tirer}}."
"So many {{1::memories}}...","Tant de souvenirs..."
"So many memories...","Tant de {{1::souvenirs}}..."
"I can't {{1::find}} you.","Je ne vous trouve pas."
"I can't find you.","Je ne vous {{1::trouve}} pas."
"He's an {{1::englishman}}.","Il est anglais."
"He's an englishman.","Il est {{1::anglais}}."
"Stop spinning.","Arrêtez de {{1::tourner}}."
"You drive.","Vous {{1::conduisez}}."
"Do you drive?","Vous {{1::conduisez}} ?"
"Do you enjoy {{1::losing}}?","Apprécies-tu de perdre ?"
"Stop {{1::shouting}}.","Arrêtez de crier."
"Stop shouting.","Arrêtez de {{1::crier}}."
"I don't know you {{1::guys}}.","Je ne vous connais pas."
"Stop pushing.","Arrêtez de {{1::pousser}}."
"Don't argue.","{{1::inutile}} de discuter."
"Call for help.","{{1::demandez}} de l'aide."
"Are you {{1::enjoying}} yourself?","Vous amusez-vous ?"
"You're {{1::buying}}.","Vous achetez."
"Help yourself to a {{1::piece}} of cake.","Servez-vous de gâteau."
"Help yourself to a piece of cake.","{{1::servez-vous}} de gâteau."
"You {{1::suck}}.","Vous craignez."
"{{1::tough}} shit!","Manque de pot !"
"Tough shit!","Manque de {{1::pot}} !"
"Hurry up and get in.","{{1::dépêche-toi}} de rentrer."
"You {{1::smile}}.","Vous souriez."
"Stop {{1::screaming}}.","Arrêtez de hurler !"
"He is {{1::ill}}.","Il est malade."
"I'm calling for help.","{{1::j'appelle}} de l'aide."
"You {{1::listened}}.","Vous écoutiez."
"You {{1::fix}} it.","Vous réparez."
"Stop {{1::whistling}}!","Arrêtez de siffler !"
"Stop whistling!","Arrêtez de {{1::siffler}} !"
"You were {{1::asleep}}.","Vous dormiez."
"You're {{1::contributing}}.","Vous contribuez."
"You {{1::decide}}.","Vous, décidez."
"You {{1::observe}} me.","Vous m'observez."
"I want {{1::soup}}.","Je veux de la soupe."
"I want soup.","Je veux de la {{1::soupe}}."
"You're {{1::overreacting}}.","Vous dramatisez."
"You're {{1::avoiding}} me.","Vous m'évitez."
"Do you {{1::fish}}?","Vous pêchez ?"
"I'm {{1::drawn}} to you.","Vous m'attirez."
"Would you step {{1::aside}}?","Vous retireriez-vous ?"
"You {{1::suck}}.","Vous écœurez."
"You {{1::moved}}.","Vous bougeâtes."
"You {{1::coughed}}.","Vous toussiez."
"You will {{1::melt}}.","Vous fondrez."
"Try and stop me.","Essaie de {{1::m'arrêter}} !"
"Try to stop me.","Essaie de {{1::m'arrêter}} !"
"He is old.","Il est {{1::vieux}}."
"Keep dancing.","{{1::continuez}} de danser."
"I {{1::beg}} you.","Je vous en supplie."
"I don't envy you.","Je ne vous {{1::envie}} pas."
"Stop {{1::bugging}} me!","Arrêtez de m'embêter !"
"Stop {{1::showing}} off!","Arrêtez de frimer !"
"I want {{1::pizza}}!","Je veux de la pizza !"
"I want pizza!","Je veux de la {{1::pizza}} !"
"Let's talk about {{1::algeria}}.","Parlons de l'algérie."
"Let's talk about algeria.","{{1::parlons}} de l'algérie."
"He has come!","Il est {{1::venu}} !"
"He came.","Il est {{1::venu}}."
"{{1::finish}} quickly.","Dépêche-toi de finir."
"Finish quickly.","{{1::dépêche-toi}} de finir."
"He's {{1::attractive}}.","Il est beau."
"He {{1::finished}}.","Il est prêt."
"Come down from the {{1::tree}}.","Descends de l'arbre !"
"Change gears.","Change de {{1::vitesse}}."
"Come down from the {{1::tree}}.","Descendez de l'arbre !"
"Come down from the tree.","{{1::descendez}} de l'arbre !"
"Tell me about {{1::tatoeba}}.","Parlez-moi de tatoeba."
"{{1::are}} you tom?","Êtes-vous tom ?"
"Are you tom?","{{1::êtes-vous}} tom ?"
"Let's talk about {{1::australia}}.","Parlons de l'australie."
"Let's talk about australia.","Parlons de {{1::l'australie}}."
"Stop pushing.","Cesse de {{1::pousser}}."
"He is a doctor.","Il est {{1::médecin}}."
"Keep {{1::moving}}.","Continue de bouger."
"Keep moving.","Continue de {{1::bouger}}."
"He {{1::walked}} away.","Il est parti."
"He walked away.","Il est {{1::parti}}."
"He {{1::left}}.","Il est parti."
"Try and stop me.","Essayez de {{1::m'arrêter}} !"
"Got any baccy?","T'as de {{1::l'herbe}} ?"
"I {{1::tried}} to help her.","J'essayai de l'aider."
"Madwoman!","{{1::espèce}} de folle !"
"I'm not {{1::scared}} of you.","Je ne vous crains pas."
"I'm not scared of you.","Je ne vous {{1::crains}} pas."
"I'm not waiting for you.","Je ne vous {{1::attends}} pas."
"{{1::fucking}} hell.","Putain de merde."
"Fucking hell.","{{1::putain}} de merde."
"Damned!","{{1::bordel}} de merde !"
"Goddamn it!","{{1::bordel}} de merde !"
