"English","French"
"What do you suggest {{c::instead}}?","Que suggérez-vous à la place ?"
"What do you {{c::propose}} instead?","Que proposes-tu à la place ?"
"The {{c::mass}} is over.","La messe est dite."
"What would we do {{c::instead}}?","Que ferions-nous à la place ?"
"What do you believe now?","Que {{c::croyez-vous}} à présent ?"
"I am not in the {{c::least}} surprised.","Je ne suis absolument pas surpris."
"I'm not in the {{c::least}} surprised.","Je ne suis absolument pas surpris."
"I'm not {{c::absolutely}} sure.","Je ne suis pas totalement sûre."
"The pain is getting worse.","La douleur {{c::empire}}."
"Understanding is {{c::essential}}.","La compréhension est fondamentale."
"I support this club.","Je suis pour ce {{c::club}}."
"He understands {{c::physics}}.","Il comprend la physique."
"He understands physics.","Il comprend la {{c::physique}}."
"I love china.","{{c::j’aime}} la chine."
"Stop right now.","Arrête tout de {{c::suite}}."
"Stop {{c::immediately}}.","Arrête tout de suite."
"He lost his {{c::memory}}.","Il perdit la mémoire."
"He lost his memory.","Il {{c::perdit}} la mémoire."
"He doesn't drink alcohol.","Il ne boit pas {{c::d'alcool}}."
"The cat is sleeping.","La {{c::chatte}} dort."
"The moon is {{c::shining}}.","La lune brille."
"The moon is shining.","La lune {{c::brille}}."
"There is no smoke without fire.","Pas de {{c::fumée}} sans feu."
"No smoke without fire.","Pas de {{c::fumée}} sans feu."
"Where there is smoke, there is fire.","Pas de {{c::fumée}} sans feu."
"The {{c::responsibility}} is mine.","La responsabilité est la mienne."
"The responsibility is mine.","La {{c::responsabilité}} est la mienne."
"The temperature {{c::falls}}.","La température tombe."
"I appreciate the thought.","J'apprécie la {{c::pensée}}."
"I think i hurt his feelings.","Je pense {{c::l'avoir}} blessé."
"I only have one {{c::condition}}.","Je n'ai qu'une condition."
"I only have one condition.","Je n'ai qu'une {{c::condition}}."
"I'm not supposed to help you.","Je ne suis pas {{c::censé}} t'aider."
"Here's the {{c::bakery}}.","Voilà la boulangerie."
"I can handle the situation.","Je peux {{c::gérer}} la situation."
"You're the {{c::greatest}}.","Vous êtes la meilleure."
"I have a message.","J'ai un {{c::message}}."
"He {{c::threw}} the ball.","Il lança la balle."
"He threw the ball.","Il {{c::lança}} la balle."
"I'm in a state of {{c::shock}}.","Je suis en état de choc."
"I'm in a state of shock.","Je suis en état de {{c::choc}}."
"I wasn't born yesterday!","Je ne suis pas né {{c::d'hier}}."
"I wasn't born yesterday.","Je ne suis pas né {{c::d'hier}}."
"{{c::knowledge}} is power.","La connaissance est la puissance."
"Do you like {{c::jam}}?","Aimes-tu la confiture ?"
"Do you like jam?","Aimes-tu la {{c::confiture}} ?"
"Ah, screw it.","{{c::ah}}, la merde !"
"I accept the {{c::offer}}.","J'accepte la proposition."
"The {{c::score}} is one all.","Le score est de un partout."
"Turn the {{c::page}}.","Tourne la page."
"Give me the {{c::arrow}}.","Donnez-moi la flèche."
"Give me the arrow.","Donnez-moi la {{c::flèche}}."
"He said that?","Il a {{c::dit}} ça ?"
"Nice {{c::wheels}}.","Super, la caisse !"
"Nice wheels.","Super, la {{c::caisse}} !"
"Nice car!","Super, la {{c::caisse}} !"
"I ended up winning.","Je {{c::finis}} par gagner."
"Peace is the {{c::priority}}.","La paix est la priorité."
"{{c::stir}} the soup.","Mélange la soupe."
"Stir the soup.","{{c::mélange}} la soupe."
"He deserves the {{c::punishment}}.","Il mérite la punition."
"I have an {{c::appointment}}.","J'ai un rendez-vous."
"I have an appointment.","J'ai un {{c::rendez-vous}}."
"I'm going to enjoy this.","Je vais {{c::apprécier}} ceci."
"He denied the {{c::rumor}}.","Il nia la rumeur."
"May i listen to the radio?","Je peux {{c::écouter}} la radio ?"
"He advised {{c::caution}}.","Il conseilla la prudence."
"He advised caution.","Il conseilla la {{c::prudence}}."
"I'm not in the {{c::least}} worried.","Je ne suis absolument pas inquiet."
"He caught hold of the {{c::rope}}.","Il attrapa la corde."
"He practices medicine.","Il pratique la {{c::médecine}}."
"May i turn off the {{c::lights}}?","Je peux éteindre la lumière ?"
"May i turn off the lights?","Je peux {{c::éteindre}} la lumière ?"
"May i turn the {{c::lights}} off?","Je peux éteindre la lumière ?"
"May i turn the lights off?","Je peux {{c::éteindre}} la lumière ?"
"He is my {{c::type}}!","Il est mon genre !"
"He is my type!","Il est mon {{c::genre}} !"
"I respect your {{c::talent}}.","Je respecte ton talent."
"I don't like the taste of alcohol.","Je n'aime pas le goût de {{c::l'alcool}}."
"That's {{c::doubtful}}.","Ce n'est pas sûr."
"Don't tell anyone.","Ne le dis à {{c::quiconque}} !"
"Don't tell anybody.","Ne le dis à {{c::quiconque}} !"
"He denied the {{c::rumor}}.","Il réfuta la rumeur."
"He {{c::greeted}} the lady.","Il salua la dame."
"Do you give to {{c::charity}}?","Fais-tu la charité ?"
"Tom is the {{c::star}} of the show.","Tom est la star de l'émission."
"Tom is the {{c::star}} of the show.","Tom est la vedette de l'émission."
"{{c::stir}} the soup.","Touille la soupe !"
"{{c::stir}} the soup.","Touillez la soupe !"
"The {{c::storm}} is getting worse.","La tempête empire."
"The storm is getting worse.","La tempête {{c::empire}}."
"He {{c::softly}} touched her.","Il la toucha doucement."
"I wasn't born yesterday.","Je ne suis pas née {{c::d'hier}}."
"{{c::society}} is changing.","La société évolue."
"I think tom was looking for you.","Je pense que tom vous {{c::cherchait}}."
"I want to go {{c::abroad}}.","Je veux aller à l'étranger."
"I want to go abroad.","Je veux aller à {{c::l'étranger}}."
"Tom {{c::overheard}} us.","Tom nous a entendu."
"I don't like {{c::goat}} cheese.","Je n'aime pas le fromage de chèvre."
"I don't like goat cheese.","Je n'aime pas le fromage de {{c::chèvre}}."
