"English","French"
"The end of the age of oil is in sight.","La fin de l'âge du {{1::pétrole}} est en vue."
"He {{1::placed}} the ladder against the fence.","Il a placé l'échelle contre la palissade."
"{{1::steel}} is a key industry.","L'acier est une industrie stratégique."
"Is mr. brown a doctor?","Est-ce que m. {{1::brown}} est médecin ?"
"This is one of the best {{1::schools}} in the city.","C'est l'une des meilleures écoles de la ville."
"The whole town was {{1::blown}} out.","La ville entière était dans le noir."
"The fire spread {{1::throughout}} the house.","Le feu s'est propagé dans la maison."
"{{1::jean}} talks with the neighbor.","Jean parle avec le voisin."
"You must not be afraid of bees.","Il ne faut pas avoir peur des {{1::abeilles}}."
"Did i give you the tickets?","Vous ai-je donné les {{1::places}} ?"
"Tom {{1::announced}} that he was leaving the group.","Tom a annoncé qu'il quittait le groupe."
"Please join the two ends of the {{1::tape}} together.","Veuillez réunir les deux extrémités de la bande."
"He wrapped his arms around her {{1::waist}}.","Il lui enroula les bras autour de la taille."
"What are you doing, {{1::darling}}?","Qu'êtes-vous en train de faire, ma chérie ?"
"Cows are eating grass in the {{1::meadow}}.","Les vaches paissent dans le pré."
"I'm fed up with her laziness.","J'en ai assez de sa {{1::paresse}}."
"I could not come to your birthday party.","Je n'ai pas pu venir à votre fête {{1::d'anniversaire}}."
"He was involved in a {{1::scandal}}.","Il a été impliqué dans un scandale."
"He was involved in a scandal.","Il a été impliqué dans un {{1::scandale}}."
"Sleeping is considered a waste of time by {{1::numerous}} people.","Pour beaucoup de gens, dormir est une perte de temps."
"Sleeping is {{1::regarded}} as a waste of time by numerous people.","Pour beaucoup de gens, dormir est une perte de temps."
"{{1::divide}} the cake among the three of you.","Divisez le gâteau entre vous trois !"
"{{1::divide}} the cake among you three.","Partagez le gâteau entre vous trois."
"Nature always wears the colors of the {{1::spirit}}.","La nature revêt toujours les couleurs de l'esprit."
"This way.","{{1::par}} ici."
"Walk this way.","{{1::par}} ici !"
"Over here!","{{1::par}} ici !"
"That's nearly impossible to {{1::determine}}.","C'est presque impossible à déterminer."
"She is frightened of thunder.","Elle a peur du {{1::tonnerre}}."
"I usually eat rice with {{1::chopsticks}}.","Je mange d'habitude le riz avec des baguettes."
"I like summer best of the four {{1::seasons}}.","Des quatre saisons, c'est l'été que je préfère."
"This is a film for {{1::adults}}.","C'est un film pour les adultes."
"This is a film for adults.","C'est un film pour les {{1::adultes}}."
"That magazine is aimed at {{1::teenagers}}.","Ce magazine est à destination des adolescents."
"At any {{1::rate}}, i would like to thank you all.","En tout cas, je tiens à vous remercier tous."
"He studied {{1::military}} history.","Il étudia l'histoire militaire."
"Smoking has {{1::affected}} his health.","Le tabac a affecté sa santé."
"Ziri kicked rima.","Ziri donna un coup de pied à {{1::rima}}."
"The state of israel is {{1::peaceful}}.","L'état d'israël est pacifique."
"You have to respect the old.","Vous devez respecter les {{1::anciens}}."
"You have to respect the rules.","Vous devez respecter les {{1::lois}}."
"They raised their {{1::voices}}.","Ils ont élevé la voix."
"A lot of my hair has fallen out.","J'ai beaucoup de cheveux qui sont {{1::tombés}}."
"I spend my time doing {{1::various}} things.","Je passe mon temps à faire diverses choses."
"That's an old {{1::tale}}.","C'est une vieille histoire."
"We're all humans.","On est tous des {{1::humains}}."
"She's just the girl next door.","Elle n'est que la fille {{1::d'à}} côté."
"I think he has enough {{1::intelligence}} to understand it.","Je crois qu'il est assez intelligent pour le comprendre."
"This is a wonderful {{1::achievement}}.","C'est une belle réussite."
"I {{1::merely}} came to inform you of the fact.","Je suis juste venu vous informer du fait."
"In the street, {{1::flags}} are flying.","Dans la rue, les drapeaux flottent."
"This book's main topic is the american revolution.","Le sujet principal de ce livre est la {{1::révolution}} américaine."
"I think i need a hearing {{1::aid}}.","Je pense que j'ai besoin d'une aide auditive."
"I met her at a dinner party.","Je l'ai rencontrée {{1::lors}} d'un dîner."
"Soccer is the favorite sport of the french.","Le football est le sport {{1::favori}} des français."
"The favorite sport of the french is soccer.","Le sport {{1::favori}} des français est le football."
"Bread and milk are good foods.","Le pain et le lait sont de bons {{1::aliments}}."
"She could not get over her husband's death.","Elle ne put {{1::surmonter}} la mort de son mari."
"I will provide you all the necessary information.","Je te donnerai toutes les informations {{1::nécessaires}}."
"He hurt his {{1::knee}} when he fell.","Il se blessa le genou en tombant."
"I'm confident that there won't be a world war.","Je suis convaincu qu'il n'y aura pas de guerre {{1::mondiale}}."
"I've had enough of your {{1::crap}}.","J'en ai assez de ton merdier."
"I can neither confirm nor deny the {{1::rumors}}.","Je ne peux confirmer ni infirmer les rumeurs."
"The world economy is in grave danger.","L'économie {{1::mondiale}} est en danger."
"I {{1::argued}} with him about it.","Je me suis disputé avec lui à ce propos."
"This area is rich in marine products.","Cette {{1::région}} est riche en produits de la mer."
"Looking into the room, i found nobody there.","{{1::regardant}} dans la pièce, je n'ai trouvé personne."
"Great minds think alike.","Les grands {{1::esprits}} pensent de la même manière."
"America is not the most {{1::democratic}} nation.","Les états-unis ne sont pas la nation la plus démocratique."
"He is studying hard so that he may become a lawyer.","Il travaille dur {{1::afin}} de devenir avocat."
"I keep old books with care.","Je garde les livres {{1::anciens}} avec soin."
"The {{1::scandal}} ruined his career.","Le scandale a ruiné sa carrière."
"France is separated from italy by the {{1::alps}}.","La france est séparée de l'italie par les alpes."
"Anything you want, my dear.","Tout ce que tu veux, mon {{1::chéri}}."
"The poor are also people with feelings.","Le pauvre est aussi une personne {{1::dotée}} de sentiments."
"She could not get over her husband's death.","Elle ne put {{1::surmonter}} le décès de son époux."
"They enjoyed {{1::themselves}} at the party.","Ils se sont amusés à la fête."
"I often catch {{1::colds}} in the winter.","Je contracte souvent des rhumes en hiver."
"George {{1::washington}} was born in 1732.","George washington est né en 1732."
"There were lots of people in the {{1::stadium}}.","Il y avait beaucoup de monde dans le stade."
"There were lots of people in the stadium.","Il y avait beaucoup de monde dans le {{1::stade}}."
"You've {{1::suffered}} enough.","Vous avez assez souffert."
"You've suffered enough.","Vous avez assez {{1::souffert}}."
"Where's the catch?","Où sont les {{1::prises}} ?"
"Where are the {{1::victims}}?","Où sont les victimes ?"
"Where are the victims?","Où sont les {{1::victimes}} ?"
"He has turned 180 {{1::degrees}} around.","Il s'est tourné à cent-quatre-vingts degrés."
"Where are the {{1::knives}}?","Où sont les couteaux ?"
"Where are the knives?","Où sont les {{1::couteaux}} ?"
"Without music, the world is a {{1::valley}} of tears.","Sans musique, le monde est une vallée de larmes."
"Algeria is a rising economy.","L'économie algérienne est en {{1::croissance}}."
"I see the same people here all the time.","Je vois toujours les {{1::mêmes}} personnes ici."
"{{1::good-bye}}!","Au revoir !"
"{{1::bye}}!","Au revoir !"
"{{1::farewell}}!","Au revoir !"
"How many {{1::cities}} are there in the world?","Combien de villes y a-t-il dans le monde ?"
"Just use mine for now.","{{1::utilisez}} simplement le mien, pour le moment !"
"You're off the {{1::hook}}.","Vous êtes tiré d'affaire."
"He finally met my demands.","Il a finalement satisfait à mes {{1::exigences}}."
"There is no honor among {{1::thieves}}.","Il n'y a pas d'honneur parmi les voleurs."
