"English","French"
"The children do not work.","Les enfants ne {{1::travaillent}} pas."
"I want you to come at once.","Je veux que vous {{1::veniez}} de suite."
"I didn't see tom yesterday.","Je n'ai pas vu tom {{1::hier}}."
"I have no food.","Je ne dispose {{1::d'aucune}} nourriture."
"It was flat.","Il était {{1::plat}}."
"Well, aren't you coming?","{{1::alors}}, tu ne viens pas ?"
"We're not alone.","Nous ne sommes pas {{1::seuls}}."
"We are not alone.","Nous ne sommes pas {{1::seuls}}."
"I'll be there at {{1::2:30}}.","J'y serai à 14 30."
"I'll be there at 2:30.","{{1::j'y}} serai à 14 30."
"I want to make you happy.","Je veux vous rendre {{1::heureuses}}."
"I have two eyes.","Je suis {{1::doté}} de deux yeux."
"He is a man of {{1::letters}}.","C'est un homme de lettres."
"He is a man of letters.","C'est un homme de {{1::lettres}}."
"Do not eat too much cake.","Ne mange pas trop de {{1::gâteau}}."
"We're not mad.","Nous ne sommes pas {{1::fous}}."
"We're not invited.","Nous ne sommes pas {{1::invités}}."
"He is good at driving.","Il est bon {{1::conducteur}}."
"I was {{1::terribly}} angry.","J'étais fou de rage."
"We're not {{1::soldiers}}.","Nous ne sommes pas soldats."
"We're not soldiers.","Nous ne sommes pas {{1::soldats}}."
"We're not happy.","Nous ne sommes pas {{1::heureuses}}."
"We're not married.","Nous ne sommes pas {{1::mariés}}."
"We aren't married.","Nous ne sommes pas {{1::mariés}}."
"We didn't come.","Nous ne sommes pas {{1::venus}}."
"We're not sure.","Nous ne sommes pas {{1::sûrs}}."
"We aren't sure.","Nous ne sommes pas {{1::sûrs}}."
"We're not poor.","Nous ne sommes pas {{1::pauvres}}."
"I'll call you {{1::within}} a week.","Je vous rappelle dans la semaine."
"We are not rich.","Nous ne sommes pas {{1::riches}}."
"We're not rich.","Nous ne sommes pas {{1::riches}}."
"I thought i'd lost you.","Je pensais que je vous avais {{1::perdus}}."
"We're not sure.","Nous ne sommes pas {{1::sûres}}."
"I {{1::kicked}} him out.","Je l'ai mis à la porte."
"I kicked him out.","Je l'ai {{1::mis}} à la porte."
"We're not alone.","Nous ne sommes pas {{1::seules}}."
"We are not alone.","Nous ne sommes pas {{1::seules}}."
"I thought i heard you.","Je pensais que je vous avais {{1::entendus}}."
"Don't tell me that again.","Ne me {{1::répète}} pas ça."
"We're not fussy.","Nous ne sommes pas {{1::difficiles}}."
"We're not cops.","Nous ne sommes pas {{1::flics}}."
"We're not ill.","Nous ne sommes pas {{1::malades}}."
"It doesn't {{1::ease}} my mind.","Ça ne me soulage pas."
"Help yourself to these {{1::cookies}}.","Sers-toi de ces biscuits."
"We're not old.","Nous ne sommes pas {{1::vieilles}}."
"Don't use this faucet.","{{1::n'utilise}} pas ce robinet."
"We didn't come.","Nous ne sommes pas {{1::venues}}."
"Tell me the {{1::meaning}} of life.","Dis-moi le sens de la vie."
"Tell me the meaning of life.","{{1::dis-moi}} le sens de la vie."
"We're not free.","Nous ne sommes pas {{1::libres}}."
"We aren't free.","Nous ne sommes pas {{1::libres}}."
"We're not {{1::prisoners}}.","Nous ne sommes pas prisonniers."
"We're not prisoners.","Nous ne sommes pas {{1::prisonniers}}."
"Stop defending sami.","Arrête de {{1::défendre}} sami."
"I'll do that one of these {{1::days}}.","Je le ferai un de ces jours."
"We're unhappy.","Nous ne sommes pas {{1::satisfaits}}."
"We're not happy.","Nous ne sommes pas {{1::contents}}."
"We're not lost.","Nous ne sommes pas {{1::perdus}}."
"We're not lost!","Nous ne sommes pas {{1::perdus}} !"
"We're not open.","Nous ne sommes pas {{1::ouverts}}."
"We're not open.","Nous ne sommes pas {{1::ouvertes}}."
"We aren't disappointed.","Nous ne sommes pas {{1::déçus}}."
"We're not invited.","Nous ne sommes pas {{1::invitées}}."
"We're not interested.","Nous ne sommes pas {{1::intéressés}}."
"We're not mad.","Nous ne sommes pas {{1::folles}}."
"We're not married.","Nous ne sommes pas {{1::mariées}}."
"We aren't married.","Nous ne sommes pas {{1::mariées}}."
"He has a potbelly.","Il a du {{1::ventre}}."
"We aren't {{1::canadians}}.","Nous ne sommes pas canadiens."
"We aren't canadians.","Nous ne sommes pas {{1::canadiens}}."
"We're not serious.","Nous ne sommes pas {{1::sérieuses}}."
"He's a lucky guy.","Il a du {{1::pot}}."
"{{1::nobody's}} going to hire you.","Personne ne vous embauchera."
"He is a man of {{1::faith}}.","C'est un homme de foi."
"He is a man of faith.","C'est un homme de {{1::foi}}."
"Tell me the meaning of life.","{{1::dites-moi}} le sens de la vie."
"Tom gave me money.","Tom me {{1::donna}} de l'argent."
"We aren't {{1::related}}.","Nous ne sommes pas apparentés."
"We're not {{1::related}}.","Nous ne sommes pas apparentés."
"We aren't {{1::related}}.","Nous ne sommes pas apparentées."
"He's trying to {{1::commit}} suicide.","Il essaie de se suicider."
"He's trying to commit suicide.","Il essaie de se {{1::suicider}}."
"I'd like to change clothes.","J'aimerais changer de {{1::tenue}}."
"Have these {{1::cakes}}.","Servez-vous de ces gâteaux."
"He {{1::earns}} his living by writing.","Il vit de son écriture."
"He earns his living by writing.","Il vit de son {{1::écriture}}."
"She {{1::misses}} him.","Il lui manque."
"How many {{1::bags}} did you have?","Combien de sacs avais-tu ?"
"How many bags did you have?","Combien de sacs {{1::avais-tu}} ?"
"How many bags did you have?","Combien de sacs {{1::aviez-vous}} ?"
"They are easy to {{1::distinguish}} from each other.","Il est simple de les distinguer."
"They are easy to distinguish from each other.","Il est simple de les {{1::distinguer}}."
"Ask her to give us some money.","{{1::demande-lui}} de nous donner de l'argent."
"I don't play any {{1::instrument}}.","Je ne joue d'aucun instrument."
"How many {{1::chairs}} are missing?","Combien de chaises manque-t-il ?"
"Can i drink alcohol?","Puis-je boire de {{1::l'alcool}} ?"
"I mean {{1::jesus}}, tom!","Je veux dire jésus, tom !"
"I mean jesus, tom!","Je veux dire {{1::jésus}}, tom !"
"He was brave.","Il était {{1::brave}}."
"I want to take you to dinner.","Je veux vous {{1::emmener}} déjeuner."
