"English","French"
"You'll need this.","Vous {{c::aurez}} besoin de ceci."
"They want me to talk to you.","Ils {{c::veulent}} que je vous parle."
"I'll {{c::roast}} him some meat.","Je rôtirai de la viande pour lui."
"I want you to have this.","Je veux que vous {{c::ayez}} ceci."
"He {{c::complained}} about the food.","Il s'est plaint de la nourriture."
"He complained about the food.","Il s'est {{c::plaint}} de la nourriture."
"I don't really like horses.","Je n'aime pas vraiment les {{c::chevaux}}."
"He was accused of {{c::theft}}.","Il fut accusé de vol."
"I don't expect to be paid.","Je ne {{c::m'attends}} pas à être payé."
"I eat with my hands.","Je mange avec les {{c::mains}}."
"Tom didn't wear a suit.","Tom n'a pas {{c::porté}} de costume."
"I {{c::serve}} no one.","Je ne suis au service de personne."
"He is devoid of common sense.","Il manque de sens {{c::commun}}."
"Mary's bedroom is {{c::pink}}.","La chambre de marie est rose."
"Mary's bedroom is pink.","La chambre de marie est {{c::rose}}."
"I'll tell you {{c::afterwards}}.","Je vous le dirai après coup."
"Sami is the son of layla.","Sami est le fils de {{c::layla}}."
"There are no {{c::tickets}} left.","Il ne reste plus de billets."
"There are no tickets left.","Il ne reste plus de {{c::billets}}."
"I think the mistake is mine.","Je pense que {{c::l'erreur}} est mienne."
"There are no more {{c::seats}} left.","Il ne reste plus de places."
"There are no more seats left.","Il ne reste plus de {{c::places}}."
"Who {{c::sent}} you?","Qui vous a envoyé ?"
"Who sent you?","Qui vous a {{c::envoyé}} ?"
"I want to see the horses.","Je veux voir les {{c::chevaux}}."
"What is the entrance fee?","Quel est le prix de {{c::l'entrée}}?"
"Rainwater is pure.","L'eau de pluie est {{c::pure}}."
"I know i'm alone on this.","Je sais que je suis seul {{c::là-dedans}}."
"I'm looking for tom. have you seen him?","Je cherche tom. {{c::l'avez-vous}} vu ?"
"I suggest you listen carefully.","Je vous suggère {{c::d'écouter}} attentivement."
"It was just the beginning.","Ce n'était que le {{c::commencement}}."
"I know i'm alone on this.","Je sais que je suis seul {{c::là-dessus}}."
"{{c::sami's}} brother is gay.","Le frère de sami est gay."
"I have no {{c::siblings}}.","Je n'ai pas de frères ou de sœurs."
"I smell something {{c::rotten}}.","Je sens quelque chose de pourri."
"Sea water is {{c::salty}}.","L'eau de mer est salée."
"I think that {{c::yumi}} is sick.","Je pense que yumi est souffrante."
"I learned nothing from the teacher.","Je n'ai rien appris de {{c::l'instituteur}}."
"I think i can fix this.","Je pense que je peux {{c::arranger}} ça."
"I think i can {{c::arrange}} that.","Je pense que je peux arranger ça."
"I think i can arrange that.","Je pense que je peux {{c::arranger}} ça."
"I didn't know the exact {{c::procedure}}.","Je ne connaissais pas la procédure exacte."
"I've come a long way.","Je me suis beaucoup {{c::amélioré}}."
"That's not a {{c::museum}}.","Ce n'est pas un musée."
"That's not a museum.","Ce n'est pas un {{c::musée}}."
"I don't want to pressure you.","Je ne veux pas vous mettre de {{c::pression}}."
"This is no accident.","Ce n'est pas un {{c::hasard}}."
"I have no {{c::siblings}}.","Je n'ai pas de frères et sœurs."
"{{c::unfortunately}} he refused to come.","Malheureusement, il refusa de venir."
"That's not a crime.","Ce n'est pas un {{c::crime}}."
"That isn't a crime.","Ce n'est pas un {{c::crime}}."
"Who punched you?","Qui vous a {{c::frappé}} ?"
"The machine's yours now.","La {{c::machine}} est à vous, maintenant."
"His {{c::opinions}} carry weight.","Son avis a de l'importance."
"He has no interest in politics.","Il ne {{c::s'intéresse}} pas à la politique."
"{{c::knowing}} is power.","Le savoir c'est le pouvoir."
"We all knew it.","Nous le {{c::savions}} toutes."
"I am not familiar with his {{c::character}}.","Je n'ai pas l'habitude de son caractère."
"I am not familiar with his character.","Je n'ai pas l'habitude de son {{c::caractère}}."
"What is the purpose of {{c::education}}?","Quel est le but de l'éducation ?"
"What is the purpose of education?","Quel est le but de {{c::l'éducation}} ?"
"I go to a driving school.","Je vais à une école de {{c::conduite}}."
"I don't think i can help you.","Je ne pense pas {{c::parvenir}} à t'aider."
"They were afraid of you.","Elles {{c::avaient}} peur de vous."
"That is not a {{c::tiger}}.","Ce n'est pas un tigre."
"That is not a tiger.","Ce n'est pas un {{c::tigre}}."
"This is not a {{c::tiger}}.","Ce n'est pas un tigre."
"This is not a tiger.","Ce n'est pas un {{c::tigre}}."
"What is the {{c::exchange}} rate?","Quel est le taux de change ?"
"What is the exchange rate?","Quel est le {{c::taux}} de change ?"
"I think that's a mistake.","Je pense que c'est une {{c::erreur}}."
"It's not a {{c::virus}}.","Ce n'est pas un virus."
"It's not a virus.","Ce n'est pas un {{c::virus}}."
"It isn't a {{c::virus}}.","Ce n'est pas un virus."
"It isn't a virus.","Ce n'est pas un {{c::virus}}."
"I think you're interesting.","Je pense que vous êtes {{c::intéressante}}."
"What does a {{c::wolf}} eat?","Que mange un loup ?"
"{{c::frankly}} speaking, i don't like her.","À dire vrai, je ne l'aime pas."
"Who kissed you?","Qui vous a {{c::embrassée}} ?"
"I know i'm alone on this.","Je sais que je suis seule {{c::là-dessus}}."
"I didn't see a soul.","Je n'ai pas vu une {{c::âme}}."
"Sami's mom is {{c::catholic}}.","La mère de sami est catholique."
"Which is the departure {{c::platform}}?","Quel est le quai de départ ?"
"Which is the departure platform?","Quel est le {{c::quai}} de départ ?"
"I'm going to buy a {{c::helmet}}.","Je vais acheter un casque."
"I'm going to buy a helmet.","Je vais acheter un {{c::casque}}."
"We work by the {{c::day}}.","Nous travaillons à la journée."
"We work by the day.","Nous {{c::travaillons}} à la journée."
"Who {{c::sent}} you?","Qui vous a envoyée ?"
"I won't buy this {{c::product}} again.","Je n'achèterai plus ce produit."
"I think you're jealous.","Je pense que vous êtes {{c::jalouses}}."
"I think you're interesting.","Je pense que vous êtes {{c::intéressants}}."
"I think you're nuts.","Je pense que vous êtes {{c::dingues}}."
"The day of {{c::glory}} has arrived.","Le jour de gloire est arrivé."
"The day of glory has arrived.","Le jour de {{c::gloire}} est arrivé."
"I pretended that i didn't understand.","J'ai {{c::prétendu}} ne pas comprendre."
"It will break.","Il va {{c::casser}}."
"{{c::it'll}} break.","Il va casser."
"It'll break.","Il va {{c::casser}}."
"You are free to go.","Vous êtes {{c::libres}} de partir."
