"English","French"
"I want money.","Je veux de {{c::l'argent}}."
"I want some {{c::water}}.","Je veux de l'eau."
"I want some water.","Je veux de {{c::l'eau}}."
"I want {{c::water}}.","Je veux de l'eau."
"I want water.","Je veux de {{c::l'eau}}."
"I'll leave that to you.","Je vous le {{c::laisse}}."
"You have my {{c::word}}.","Je vous le promets."
"You have my word.","Je vous le {{c::promets}}."
"You have my {{c::word}} on that.","Je vous le promets."
"You have my word on that.","Je vous le {{c::promets}}."
"I want {{c::some}} help.","Je veux de l'aide."
"I'll give it to you.","Je vous le {{c::donnerai}}."
"I will {{c::show}} it to you.","Je vous le montrerai."
"I will show it to you.","Je vous le {{c::montrerai}}."
"I'll {{c::show}} it to you.","Je vous le montrerai."
"I'll show it to you.","Je vous le {{c::montrerai}}."
"I'll {{c::lend}} it to you.","Je vous le prêterai."
"I'll {{c::prove}} it to you.","Je vous le prouverai."
"I put you {{c::through}} to her.","Je vous la passe."
"I put you through to her.","Je vous la {{c::passe}}."
"It's {{c::water}}.","C'est de l'eau."
"It's water.","C'est de {{c::l'eau}}."
"I'll leave that to you.","Je vous la {{c::laisse}}."
"I won't wait any {{c::longer}}.","Je n'attendrai plus."
"See you!","À la {{c::prochaine}} !"
"{{c::until}} next time.","À la prochaine."
"Until next time.","À la {{c::prochaine}}."
"Come again.","À la {{c::prochaine}}."
"I'll {{c::lend}} it to you.","Je vous la prêterai."
"Grub's up!","À la {{c::soupe}} !"
"This is love.","C'est de {{c::l'amour}}."
"I'm {{c::thinking}} about you.","Je pense à vous."
"My time is {{c::running}} out.","Je manque de temps."
"My time is running out.","Je {{c::manque}} de temps."
"I'm running out of time.","Je {{c::manque}} de temps."
"Cheers!","À la {{c::vôtre}} !"
"To the swimming {{c::pool}}!","À la piscine !"
"To the swimming pool!","À la {{c::piscine}} !"
"I have {{c::some}} time.","Je dispose de temps."
"I have some time.","Je {{c::dispose}} de temps."
"I have {{c::time}}.","Je dispose de temps."
"I have time.","Je {{c::dispose}} de temps."
"{{c::i've}} got time.","Je dispose de temps."
"I've got time.","Je {{c::dispose}} de temps."
"Cheers!","À la {{c::tienne}} !"
"I {{c::wanted}} everything.","Je voulais tout."
"I wanted everything.","Je {{c::voulais}} tout."
"I've {{c::done}} it.","Je l'ai fait."
"I've done it.","Je {{c::l'ai}} fait."
"When {{c::pigs}} fly.","À la saint-glinglin."
"{{c::goodbye}}!","À la revoyure."
"I want to talk.","Je veux {{c::parler}}."
"I want to {{c::speak}}.","Je veux parler."
"I want to speak.","Je veux {{c::parler}}."
"This is {{c::gold}}.","C'est de l'or."
"This is gold.","C'est de {{c::l'or}}."
"I say {{c::everything}}.","Je dis tout."
"I say everything.","Je {{c::dis}} tout."
"I want {{c::mary}}.","Je veux mary."
"I want mary.","Je veux {{c::mary}}."
"I know {{c::why}}.","Je sais pourquoi."
"I'll {{c::dream}} about you.","Je rêverai de toi."
"{{c::nothing}} more.","Rien de plus."
"I {{c::beg}} you.","Je te prie."
"I beg you.","Je te {{c::prie}}."
"{{c::please}}.","Je te prie."
"Please.","Je te {{c::prie}}."
"I'm looking at you.","Je te {{c::regarde}}."
"I {{c::deny}} everything.","Je nie tout."
"I'm {{c::all}} in.","Je gage tout."
"I'll {{c::handle}} everything.","Je gèrerai tout."
"I worry too much.","Je {{c::m'inquiète}} de trop."
"I'll {{c::ring}} you back.","Je te rappelle."
"I'll ring you back.","Je te {{c::rappelle}}."
"I'll call you back.","Je te {{c::rappelle}}."
"What was i {{c::worrying}} about?","De quoi je m'inquiétais ?"
"I want this.","Je veux {{c::ceci}}."
"{{c::gotcha}}.","Je te tiens."
"Gotcha.","Je te {{c::tiens}}."
"{{c::gotcha}}!","Je te tiens !"
"Gotcha!","Je te {{c::tiens}} !"
"{{c::gotcha}}!","Je te tiens."
"Gotcha!","Je te {{c::tiens}}."
"I {{c::would've}} done it.","Je l'aurais fait."
"I would've done it.","Je {{c::l'aurais}} fait."
"I'll {{c::tell}} you.","Je te dirai."
"I'll tell you.","Je te {{c::dirai}}."
"I work {{c::during}} the night.","Je travaille de nuit."
"I work {{c::nights}}.","Je travaille de nuit."
"I choose you!","Je te {{c::choisis}} !"
"I {{c::chose}} you.","Je te choisis."
"I chose you.","Je te {{c::choisis}}."
"History is my {{c::major}}.","Je fais de l'histoire."
"History is my major.","Je fais de {{c::l'histoire}}."
"I {{c::thank}} you.","Je te remercie."
"I thank you.","Je te {{c::remercie}}."
"{{c::thanks}}.","Je te remercie."
"I {{c::respect}} you.","Je te respecte."
"I respect you.","Je te {{c::respecte}}."
"I'll {{c::show}} you.","Je te montrerai."
