"English","French"
"I expected this.","Je {{1::m'attendais}} à ça."
"Take some {{1::aspirin}}.","Prends de l'aspirine."
"I'll tell him that.","Je le lui {{1::dirai}}."
"I haven't got a mobile.","Je {{1::n’ai}} pas de portable."
"I haven't got a mobile phone.","Je {{1::n’ai}} pas de portable."
"I'm trying to understand.","{{1::j'essaie}} de comprendre."
"I'm trying to sleep.","{{1::j'essaie}} de dormir."
"Stop {{1::shooting}}.","Arrête de tirer."
"Stop shooting.","Arrête de {{1::tirer}}."
"It's {{1::true}}.","Il est vrai."
"Stop spinning.","Arrête de {{1::tourner}}."
"Stop {{1::shouting}}.","Arrête de crier."
"Stop shouting.","Arrête de {{1::crier}}."
"Stop pushing.","Arrête de {{1::pousser}}."
"Remember {{1::god}}.","Souvenez-vous de dieu."
"Remember god.","{{1::souvenez-vous}} de dieu."
"I want to keep it.","Je veux la {{1::garder}}."
"Let's try to sleep.","{{1::essayons}} de dormir."
"Remember {{1::god}}.","Souviens-toi de dieu."
"Stop resisting!","Arrête de {{1::résister}} !"
"Stop resisting.","Arrête de {{1::résister}}."
"I'm trying to sleep.","{{1::j'essaye}} de dormir."
"Change your {{1::clothes}}.","Change de vêtements."
"Change your clothes.","{{1::change}} de vêtements."
"Change your {{1::clothes}}.","Change de vêtements !"
"I haven't got a mobile.","Je n’ai pas de {{1::mobile}}."
"I haven't got a mobile phone.","Je n’ai pas de {{1::mobile}}."
"{{1::slip}} of the tongue.","Erreur de prononciation."
"Slip of the tongue.","Erreur de {{1::prononciation}}."
"I'll keep it for her.","Je le lui {{1::garderai}}."
"I'll keep it for him.","Je le lui {{1::garderai}}."
"Stop {{1::dreaming}}.","Arrête de rêver."
"Stop dreaming.","Arrête de {{1::rêver}}."
"Keep singing.","{{1::continuez}} de chanter."
"I don't have {{1::grandchildren}}.","Je n’ai pas de petits-enfants."
"I have no {{1::grandchildren}}.","Je n’ai pas de petits-enfants."
"Stop {{1::yelling}}.","Arrête de hurler."
"Stop yelling.","Arrête de {{1::hurler}}."
"Stop yelling!","Arrête de {{1::hurler}} !"
"Stop {{1::screaming}}.","Arrête de hurler !"
"Stop screaming.","Arrête de {{1::hurler}} !"
"Stop joking.","Arrête de {{1::plaisanter}}."
"{{1::hey}}, you!","Hé, vous !"
"Hey, you!","{{1::hé}}, vous !"
"{{1::hey}}, you.","Hé, vous !"
"Hey, you.","{{1::hé}}, vous !"
"You're reading.","Vous {{1::lisez}}."
"You are reading.","Vous {{1::lisez}}."
"Stop {{1::smiling}}.","Arrêtez de sourire."
"Stop smiling.","Arrêtez de {{1::sourire}}."
"Stop {{1::whistling}}!","Arrête de siffler !"
"Stop whistling!","Arrête de {{1::siffler}} !"
"Stop {{1::whistling}}.","Arrête de siffler !"
"Stop whistling.","Arrête de {{1::siffler}} !"
"It's {{1::late}}.","Il est tard."
"It's late.","Il est {{1::tard}}."
"It's already {{1::late}}.","Il est tard."
"It's already late.","Il est {{1::tard}}."
"I'm not trying to {{1::destroy}}.","Je n'essaie pas de détruire."
"Any questions?","De {{1::quelconques}} questions ?"
"{{1::avoid}} smoking.","Évitez de fumer."
"I'm {{1::quitting}} smoking.","J'arrête de fumer."
"Is this {{1::wine}}?","S'agit-il de vin ?"
"Stop {{1::worrying}}.","Arrête de t'inquiéter."
"I want {{1::mine}}.","Je veux la mienne."
"I want mine.","Je veux la {{1::mienne}}."
"See?","Vous {{1::voyez}} ?"
"You see?","Vous {{1::voyez}} ?"
"Stop {{1::bothering}} me!","Arrête de m'ennuyer !"
"He's {{1::strong}}.","Il est fort."
"He's strong.","Il est {{1::fort}}."
"He is {{1::young}}.","Il est jeune."
"He is young.","Il est {{1::jeune}}."
"{{1::avoid}} smoking.","Évite de fumer."
"Stop {{1::bugging}} me!","Arrête de m'embêter !"
"Quit {{1::bothering}} me.","Arrête de m'embêter !"
"You're writing.","Vous {{1::écrivez}}."
"Would you like some help?","{{1::voudriez-vous}} de l'aide ?"
"Stop {{1::showing}} off!","Arrête de frimer !"
"I {{1::dislike}} you.","Je ne vous aime pas."
"Stop getting yourself {{1::wound}} up.","Arrête de t'énerver."
"Stop {{1::bothering}} me!","Arrête de m’embêter !"
"Are you leaving?","Vous {{1::partez}} ?"
"Stop doing that!","{{1::cesse}} de le faire !"
"It's a question of {{1::taste}}.","Affaire de goût."
"It's a question of taste.","Affaire de {{1::goût}}."
"Would you like some help?","{{1::voudrais-tu}} de l'aide ?"
"What do you remember?","Que vous {{1::rappelez-vous}} ?"
"Are you from paris?","{{1::viens-tu}} de paris ?"
"Stop lying.","Arrêtez de {{1::mentir}}."
"I want {{1::justice}}.","Je veux la justice."
"I want justice.","Je veux la {{1::justice}}."
"Stay frosty.","Restez de {{1::glace}}."
"Stop doing that!","{{1::cessez}} de le faire !"
"Are you from paris?","{{1::venez-vous}} de paris ?"
"You start.","Vous {{1::commencez}}."
"Change your {{1::clothes}}.","Changez de vêtements !"
"Change your clothes.","{{1::changez}} de vêtements !"
"Do you remember?","Vous {{1::rappelez-vous}} ?"
"Remember?","Vous {{1::rappelez-vous}} ?"
