"English","French"
"Not exactly.","Pas tout à {{c::fait}}."
"I'm {{c::capable}} of anything.","Je suis capable de tout."
"I'm capable of anything.","Je suis {{c::capable}} de tout."
"I'm tired of everything.","Je suis {{c::fatiguée}} de tout."
"I don't know how to cook.","Je ne sais pas {{c::cuisiner}}."
"I should {{c::congratulate}} you.","Je devrais vous féliciter."
"I can't stand him any longer.","Je ne le {{c::supporte}} plus."
"I will not see him {{c::any}} more.","Je ne le verrai plus."
"What do you {{c::owe}} us?","Que nous dois-tu ?"
"What do you owe us?","Que nous {{c::dois-tu}} ?"
"What do you owe us?","Que nous {{c::devez-vous}} ?"
"She's afraid of her.","Elle la {{c::craint}}."
"I cannot {{c::whistle}}.","Je ne sais pas siffler."
"I can't {{c::whistle}}.","Je ne sais pas siffler."
"I love you, {{c::laurie}}.","Je vous aime, laurie."
"I can't {{c::draw}}.","Je ne sais pas dessiner."
"I can't draw.","Je ne sais pas {{c::dessiner}}."
"I can't {{c::sew}}.","Je ne sais pas coudre."
"I can't sew.","Je ne sais pas {{c::coudre}}."
"I {{c::truly}} hope not.","Je ne l'espère vraiment pas."
"Tom is waiting for you.","Tom vous {{c::attend}}."
"Please come.","{{c::venez}}, je vous prie."
"Tom loved you.","Tom vous {{c::aimait}}."
"I'll {{c::trust}} you.","Je vous ferai confiance."
"I {{c::couldn't}} speak.","Je ne pourrais pas parler."
"I couldn't speak.","Je ne {{c::pourrais}} pas parler."
"{{c::silence}}, please.","Silence, je vous prie."
"Silence, please.","{{c::silence}}, je vous prie."
"Do you know tom?","Vous {{c::connaissez}} tom ?"
"I {{c::totally}} believe you.","Je vous crois totalement."
"I totally believe you.","Je vous crois {{c::totalement}}."
"I {{c::couldn't}} speak.","Je ne pouvais pas parler."
"I couldn't speak.","Je ne {{c::pouvais}} pas parler."
"He had {{c::ambition}}.","Il avait de l'ambition."
"I beg your pardon?","Je vous demande {{c::pardon}} ?"
"{{c::pardon}} me?","Je vous demande pardon ?"
"Pardon me?","Je vous demande {{c::pardon}} ?"
"{{c::pardon}} me?","Je vous demande pardon."
"{{c::slowly}}, please.","Doucement, je vous prie."
"Slowly, please.","{{c::doucement}}, je vous prie."
"He {{c::works}} at night.","Il travaille de nuit."
"Tom will find you.","Tom vous {{c::trouvera}}."
"Stop it, please.","{{c::cessez}}, je vous prie !"
"This is {{c::life}}!","C'est la vie !"
"That's {{c::life}}.","C'est la vie."
"{{c::such}} is life.","C'est la vie."
"So {{c::goes}} life!","C'est la vie !"
"{{c::such}} is life!","C'est la vie !"
"That's just {{c::life}}.","C'est la vie."
"So {{c::goes}} life!","C'est la vie."
"Please take your {{c::seat}}.","Asseyez-vous je vous prie."
"Please take your seat.","{{c::asseyez-vous}} je vous prie."
"Please sit.","{{c::asseyez-vous}}, je vous prie."
"Please have a {{c::seat}}.","Asseyez-vous je vous prie."
"Please take a {{c::seat}}.","Asseyez-vous je vous prie."
"{{c::you'd}} like tom.","Vous aimeriez tom."
"I find you {{c::attractive}}.","Je vous trouve attirante."
"I find you attractive.","Je vous trouve {{c::attirante}}."
"Please {{c::step}} inside.","Entrez, je vous prie !"
"Please step inside.","{{c::entrez}}, je vous prie !"
"Come right in.","{{c::entrez}}, je vous prie."
"Please come in.","{{c::entrez}}, je vous prie !"
"I find you {{c::attractive}}.","Je vous trouve attirant."
"I'm not going.","Je ne {{c::m'en}} vais pas."
"Hurry up, please.","{{c::dépêchez-vous}}, je vous prie !"
"I'm not going to look.","Je ne vais pas {{c::regarder}}."
"I don't want any {{c::problems}}.","Je ne veux pas de problèmes."
"I don't want any problems.","Je ne veux pas de {{c::problèmes}}."
"Please {{c::open}} it.","Ouvrez-le, je vous prie !"
"He left just now.","Il {{c::vient}} de partir."
"He just left.","Il {{c::vient}} de partir."
"I {{c::trusted}} you.","Je vous faisais confiance."
"I don't want any {{c::sugar}}.","Je ne veux pas de sucre."
"I don't want any sugar.","Je ne veux pas de {{c::sucre}}."
"I don't want {{c::sugar}}.","Je ne veux pas de sucre."
"I don't want sugar.","Je ne veux pas de {{c::sucre}}."
"I don't work {{c::today}}.","Je ne travaille pas aujourd'hui."
"I don't {{c::blame}} you.","Je ne vous le reproche pas."
"I don't blame you.","Je ne vous le {{c::reproche}} pas."
"I don't want any ice {{c::cream}}.","Je ne veux pas de glace."
"I don't want any ice cream.","Je ne veux pas de {{c::glace}}."
"I will not {{c::permit}} it.","Je ne vous le permettrai pas."
"I can't give up.","Je n'arrive pas à {{c::arrêter}}."
"I'm not going to change.","Je ne vais pas {{c::changer}}."
"I don't want any {{c::fruit}}.","Je ne veux pas de fruit."
"I don't want any fruit.","Je ne veux pas de {{c::fruit}}."
"I don't want any {{c::sandwiches}}.","Je ne veux pas de sandwich."
"I don't want any sandwiches.","Je ne veux pas de {{c::sandwich}}."
"I don't want a {{c::sandwich}}.","Je ne veux pas de sandwich."
"I don't want a sandwich.","Je ne veux pas de {{c::sandwich}}."
"Don't try to {{c::hide}} it.","N'essaie pas de le cacher."
"I'm not going to talk.","Je ne vais pas {{c::discuter}}."
"No {{c::sugar}} for you?","Pas de sucre, pour vous ?"
"No sugar for you?","Pas de {{c::sucre}}, pour vous ?"
"Don't try to deny it.","{{c::n'essayez}} pas de le nier."
"I leave it to your {{c::imagination}}.","Je vous laisse imaginer."
"I leave it to your imagination.","Je vous laisse {{c::imaginer}}."
"I can't {{c::breathe}}.","Je n'arrive pas à respirer."
"I can't breathe.","Je n'arrive pas à {{c::respirer}}."
"I can't hear it.","Je n'arrive pas à {{c::l'entendre}}."
