"English","French"
"I {{1::gave}} it back.","Je l'ai rendu."
"I gave it back.","Je l'ai {{1::rendu}}."
"I have {{1::given}} it back.","Je l'ai rendu."
"I have given it back.","Je l'ai {{1::rendu}}."
"I'm talking about them.","Je parle {{1::d'eux}}."
"It serves you right.","Vous le {{1::méritez}}."
"You deserve it.","Vous le {{1::méritez}}."
"I speak {{1::esperanto}}.","Je parle l'espéranto."
"I speak esperanto.","Je parle {{1::l'espéranto}}."
"You will {{1::regret}} this.","Vous le regretterez."
"I speak {{1::spanish}}.","Je parle espagnol."
"I speak spanish.","Je parle {{1::espagnol}}."
"Just asking.","Je {{1::demande}} simplement."
"I speak from {{1::experience}}.","Je parle d'expérience."
"I speak from experience.","Je parle {{1::d'expérience}}."
"I speak {{1::arabic}}.","Je parle l'arabe."
"I speak arabic.","Je parle {{1::l'arabe}}."
"I speak hungarian.","Je parle {{1::hongrois}}."
"I {{1::travel}} often.","Je voyage souvent."
"I {{1::drank}} the water.","Je bus l'eau."
"I drank the water.","Je {{1::bus}} l'eau."
"I speak portuguese.","Je parle {{1::portugais}}."
"That's {{1::unlucky}}!","C'est pas de chance !"
"That's unlucky!","C'est pas de {{1::chance}} !"
"I speak {{1::dutch}}.","Je parle néerlandais."
"I speak dutch.","Je parle {{1::néerlandais}}."
"I'll find someone.","Je {{1::trouverai}} quelqu'un."
"I speak {{1::swedish}}.","Je parle suédois."
"I speak swedish.","Je parle {{1::suédois}}."
"I speak {{1::arabic}}.","Je parle arabe."
"I speak arabic.","Je parle {{1::arabe}}."
"I {{1::deserved}} better.","Je méritais mieux."
"I {{1::tricked}} you.","Je t’ai eu."
"I won't wait any {{1::longer}}.","Je n'attendrai pas plus."
"{{1::don't}} do it!","Ne le fais pas !"
"Don't do it!","Ne le {{1::fais}} pas !"
"{{1::don't}} do it.","Ne le fais pas !"
"Don't do it.","Ne le {{1::fais}} pas !"
"I speak {{1::finnish}}.","Je parle finlandais."
"I {{1::smelled}} it.","Je l'ai senti."
"I smelled it.","Je l'ai {{1::senti}}."
"I {{1::heard}} you.","Je t'ai entendu."
"I {{1::caught}} it.","Je l'ai attrapé."
"I caught it.","Je l'ai {{1::attrapé}}."
"I {{1::liked}} it.","Je l'ai apprécié."
"I liked it.","Je l'ai {{1::apprécié}}."
"I {{1::appreciated}} it.","Je l'ai apprécié."
"I appreciated it.","Je l'ai {{1::apprécié}}."
"I {{1::believed}} him.","Je l'ai cru."
"I believed him.","Je l'ai {{1::cru}}."
"I {{1::believed}} it.","Je l'ai cru."
"I believed it.","Je l'ai {{1::cru}}."
"I {{1::built}} it.","Je l'ai construit."
"I built it.","Je l'ai {{1::construit}}."
"I {{1::turned}} it off.","Je l'ai éteint."
"I turned it off.","Je l'ai {{1::éteint}}."
"I {{1::followed}} him.","Je l'ai suivi."
"I followed him.","Je l'ai {{1::suivi}}."
"I {{1::broke}} it.","Je l'ai cassée."
"I broke it.","Je l'ai {{1::cassée}}."
"I {{1::rescued}} him.","Je l'ai sauvé."
"I rescued him.","Je l'ai {{1::sauvé}}."
"I {{1::washed}} it.","Je l'ai lavé."
"I washed it.","Je l'ai {{1::lavé}}."
"I sacked him.","Je l'ai {{1::viré}}."
"I {{1::caused}} this.","Je l'ai causé."
"I caused this.","Je l'ai {{1::causé}}."
"I {{1::looked}} for him.","Je l'ai cherché."
"I looked for him.","Je l'ai {{1::cherché}}."
"I {{1::canceled}} it.","Je l'ai annulé."
"I canceled it.","Je l'ai {{1::annulé}}."
"I {{1::burned}} it.","Je l'ai brûlé."
"I burned it.","Je l'ai {{1::brûlé}}."
"I {{1::fixed}} it.","Je l'ai réparé."
"I fixed it.","Je l'ai {{1::réparé}}."
"I {{1::gave}} it back.","Je l'ai rendue."
"I gave it back.","Je l'ai {{1::rendue}}."
"I have {{1::given}} it back.","Je l'ai rendue."
"I have given it back.","Je l'ai {{1::rendue}}."
"I {{1::borrowed}} it.","Je l'ai emprunté."
"I borrowed it.","Je l'ai {{1::emprunté}}."
"I {{1::smelled}} it.","Je l'ai sentie."
"I smelled it.","Je l'ai {{1::sentie}}."
"I {{1::called}} her up.","Je l'ai appelée."
"I called her up.","Je l'ai {{1::appelée}}."
"I did warn him.","Je l'ai {{1::prévenu}}."
"I found her.","Je l'ai {{1::trouvée}}."
"I won!","Je l'ai {{1::emporté}} !"
"I have won.","Je l'ai {{1::emporté}}."
"I've won.","Je l'ai {{1::emporté}}."
"I wanted to understand.","Je voulais {{1::comprendre}}."
"I'll be alone.","Je {{1::serai}} seule."
"I ignored him.","Je l'ai {{1::ignoré}}."
"I denied it.","Je l'ai {{1::nié}}."
"I ignored it.","Je l'ai {{1::ignoré}}."
"I {{1::helped}} her.","Je l'ai aidée."
"I helped her.","Je l'ai {{1::aidée}}."
"I was {{1::walking}} alone.","Je marchais seul."
"I {{1::buried}} it.","Je l'ai enterré."
"I buried it.","Je l'ai {{1::enterré}}."
