"English","French"
"I don't like the ocean.","Je n'aime pas {{c::l'océan}}."
"I don't {{c::doubt}} that.","Je n'en doute pas."
"I don't doubt that.","Je n'en {{c::doute}} pas."
"I don't like to {{c::guess}}.","Je n'aime pas deviner."
"I don't like to guess.","Je n'aime pas {{c::deviner}}."
"Quit {{c::gambling}}.","Arrête de jouer."
"I don't like the {{c::dark}}.","Je n'aime pas l'obscurité."
"I don't like the dark.","Je n'aime pas {{c::l'obscurité}}."
"I don't like {{c::facebook}}.","Je n'aime pas facebook."
"I don't like facebook.","Je n'aime pas {{c::facebook}}."
"I don't like {{c::alice}}.","Je n'aime pas alice."
"I don't like alice.","Je n'aime pas {{c::alice}}."
"I don't like to fail.","Je n'aime pas {{c::échouer}}."
"I wasn't {{c::hungry}}.","Je n'avais pas faim."
"Thank you for helping me out.","Merci de {{c::m'aider}}."
"Thank you for helping me.","Merci de {{c::m'aider}}."
"I wasn't busy.","Je {{c::n'étais}} pas occupé."
"No way!","{{c::hors}} de question !"
"I don't care what you say. it's not going to {{c::happen}}!","Hors de question !"
"I don't care what you say. it's not going to happen!","{{c::hors}} de question !"
"No way!","{{c::hors}} de question !"
"I won't buy one.","Je n'en {{c::achèterai}} pas."
"Try again.","{{c::essayez}} de nouveau."
"Try {{c::once}} again.","Essayez de nouveau."
"Try once again.","{{c::essayez}} de nouveau."
"I want the best.","Je veux le {{c::meilleur}}."
"{{c::shame}} on you.","Honte à vous."
"Shame on you.","{{c::honte}} à vous."
"Do it again!","{{c::fais-le}} de nouveau !"
"Try it again.","{{c::essaye}} de nouveau."
"Try once again.","{{c::essaye}} de nouveau."
"Let's try again.","{{c::essayons}} de nouveau."
"Stop reading.","{{c::arrêtez}} de lire."
"Watch {{c::closely}}.","Regarde de près !"
"Watch closely.","Regarde de {{c::près}} !"
"Quit {{c::gambling}}.","Arrêtez de jouer."
"Quit gambling.","{{c::arrêtez}} de jouer."
"{{c::password}}?","Mot de passe ?"
"Do it again!","{{c::faites-le}} de nouveau !"
"Come quickly!","{{c::dépêche-toi}} de venir !"
"Do you want a {{c::hand}}?","Voulez-vous de l'aide ?"
"Do you {{c::guys}} need some help?","Voulez-vous de l'aide ?"
"It is 7 {{c::o'clock}}.","Il est 7 heures."
"It is 7 o'clock.","Il est 7 {{c::heures}}."
"It is {{c::seven}} o'clock.","Il est 7 heures."
"It is seven o'clock.","Il est 7 {{c::heures}}."
"It's {{c::seven}} o'clock.","Il est 7 heures."
"It's seven o'clock.","Il est 7 {{c::heures}}."
"It is {{c::seven}} now.","Il est 7 heures."
"He is alone.","Il est {{c::seul}}."
"{{c::breathe}} again.","Respire de nouveau."
"Breathe again.","{{c::respire}} de nouveau."
"Give me some water.","{{c::donne-moi}} de l'eau."
"Give me water.","{{c::donne-moi}} de l'eau."
"Give me water!","{{c::donne-moi}} de l'eau !"
"All is one.","{{c::tout}} est un."
"{{c::breathe}} again.","Respirez de nouveau."
"Come quickly!","{{c::dépêchez-vous}} de venir !"
"Does she have money?","{{c::a-t-elle}} de l'argent?"
"I wasn't thirsty.","Je n'avais pas {{c::soif}}."
"Please check.","Merci de {{c::vérifier}}."
"I {{c::wasn't}} in love.","Je n'étais pas amoureux."
"Are you {{c::planning}} to stay?","Prévoyez-vous de rester ?"
"Are you planning to stay?","{{c::prévoyez-vous}} de rester ?"
"Please call again.","Merci de {{c::rappeler}}."
"{{c::how's}} that again?","Vous dites ?"
"How's that again?","Vous {{c::dites}} ?"
"I wasn't myself.","Je n'étais pas {{c::moi-même}}."
"It's a matter of {{c::pride}}.","Question de fierté."
"It's a matter of pride.","Question de {{c::fierté}}."
"Stay the {{c::hell}} away from me.","T'approche pas de moi."
"Give me water!","{{c::donnez-moi}} de l'eau !"
"Give me some water!","{{c::donnez-moi}} de l'eau !"
"I wasn't {{c::responsible}}.","Je n'étais pas responsable."
"I wasn't responsible.","Je n'étais pas {{c::responsable}}."
"I wasn't {{c::satisfied}}.","Je n'étais pas satisfait."
"I wasn't satisfied.","Je n'étais pas {{c::satisfait}}."
"I want to {{c::keep}} it.","Je veux le garder."
"I want to keep it.","Je veux le {{c::garder}}."
"I didn't have a {{c::weapon}}.","Je n'avais pas d'arme."
"Do they have money?","{{c::ont-ils}} de l'argent ?"
"I wasn't in love.","Je n'étais pas {{c::amoureuse}}."
"I was unprepared.","Je n'étais pas {{c::préparé}}."
"I was not jealous.","Je n'étais pas {{c::jaloux}}."
"{{c::snap}} out of it!","Revenez à vous !"
"Snap out of it!","{{c::revenez}} à vous !"
"I was not {{c::disappointed}}.","Je n'étais pas déçu."
"I was not disappointed.","Je n'étais pas {{c::déçu}}."
"I don't have a {{c::daughter}}.","Je n’ai pas de fille."
"I don't have a daughter.","Je {{c::n’ai}} pas de fille."
"Please {{c::vote}}.","Merci de voter."
"Please vote.","Merci de {{c::voter}}."
"Thanks for the {{c::information}}.","Merci de l'information !"
"Thanks for the information.","Merci de {{c::l'information}} !"
"I wasn't drunk.","Je n'étais pas {{c::ivre}}."
"I want {{c::mine}}.","Je veux le mien."
"I want mine.","Je veux le {{c::mien}}."
"Do they have money?","{{c::ont-elles}} de l'argent ?"
"Please {{c::confirm}}.","Merci de confirmer."
"Please confirm.","Merci de {{c::confirmer}}."
