"English","French"
"I am somebody.","Je suis {{1::quelqu'un}}."
"What don't you have?","Que {{1::n'as-tu}} pas ?"
"What don't you have?","Que {{1::n'as-tu}} pas ?"
"What don't you have?","Que {{1::n'avez-vous}} pas ?"
"What don't you have?","Que {{1::n'avez-vous}} pas ?"
"Don't {{1::talk}}!","Ne parle pas !"
"Don't talk!","Ne {{1::parle}} pas !"
"Don't {{1::talk}}.","Ne parle pas !"
"Don't talk.","Ne {{1::parle}} pas !"
"Don't {{1::speak}}.","Ne parle pas."
"Don't speak.","Ne {{1::parle}} pas."
"I'm {{1::alone}}.","Je suis seul."
"I'm alone.","Je suis {{1::seul}}."
"See you on {{1::monday}}!","À lundi !"
"See you on monday!","À {{1::lundi}} !"
"See you {{1::monday}}.","À lundi !"
"See you monday.","À {{1::lundi}} !"
"See you on {{1::sunday}}!","À dimanche !"
"See you on sunday!","À {{1::dimanche}} !"
"See you on {{1::sunday}}.","À dimanche."
"See you on sunday.","À {{1::dimanche}}."
"See you on {{1::sunday}}!","À dimanche."
"See you on sunday!","À {{1::dimanche}}."
"What do you want?","Que {{1::veux-tu}} ?"
"What is it that you want?","Que {{1::veux-tu}} ?"
"Help!","À {{1::l'aide}} !"
"What is it that you want?","Que {{1::voulez-vous}} ?"
"What do you want?","Que {{1::voulez-vous}} ?"
"I am {{1::happy}}.","Je suis heureux."
"I am happy.","Je suis {{1::heureux}}."
"I'm {{1::happy}}.","Je suis heureux."
"I'm happy.","Je suis {{1::heureux}}."
"I'm {{1::glad}}.","Je suis heureux."
"I'm glad.","Je suis {{1::heureux}}."
"I am {{1::tall}}.","Je suis grand."
"I am tall.","Je suis {{1::grand}}."
"I'm {{1::tall}}.","Je suis grand."
"I'm tall.","Je suis {{1::grand}}."
"I'm {{1::short}}.","Je suis petit."
"I'm short.","Je suis {{1::petit}}."
"I'm {{1::small}}.","Je suis petit."
"I'm small.","Je suis {{1::petit}}."
"I'm {{1::fussy}}.","Je suis difficile."
"I'm fussy.","Je suis {{1::difficile}}."
"I am {{1::lost}}.","Je suis perdu."
"I am lost.","Je suis {{1::perdu}}."
"I'm {{1::lost}}.","Je suis perdu."
"I'm lost.","Je suis {{1::perdu}}."
"I am {{1::sure}}.","Je suis sûr."
"I am sure.","Je suis {{1::sûr}}."
"I'm {{1::certain}}.","Je suis sûr."
"I'm certain.","Je suis {{1::sûr}}."
"I'm {{1::dead}}.","Je suis mort."
"I'm dead.","Je suis {{1::mort}}."
"I am {{1::dead}}.","Je suis mort."
"I am dead.","Je suis {{1::mort}}."
"I {{1::died}}.","Je suis mort."
"I died.","Je suis {{1::mort}}."
"I'm {{1::yours}}.","Je suis à vous."
"To be {{1::continued}}.","À suivre."
"To be continued.","À {{1::suivre}}."
"I'm {{1::alone}}.","Je suis seule."
"I'm alone.","Je suis {{1::seule}}."
"I'm {{1::tall}}.","Je suis grande."
"I'm tall.","Je suis {{1::grande}}."
"For {{1::sale}}.","À vendre."
"For sale.","À {{1::vendre}}."
"See you at lunch.","À {{1::midi}} !"
"I'm {{1::young}}.","Je suis jeune."
"I'm young.","Je suis {{1::jeune}}."
"I am {{1::young}}.","Je suis jeune."
"I am young.","Je suis {{1::jeune}}."
"I'm {{1::strong}}.","Je suis fort."
"I'm strong.","Je suis {{1::fort}}."
"I have {{1::gone}}.","Je suis allé."
"I have gone.","Je suis {{1::allé}}."
"See you on {{1::saturday}}.","À samedi !"
"See you on saturday.","À {{1::samedi}} !"
"See you on {{1::friday}}.","À vendredi !"
"See you on friday.","À {{1::vendredi}} !"
"I'm {{1::sorry}}.","Je suis désolé."
"I'm sorry.","Je suis {{1::désolé}}."
"I am {{1::sorry}}.","Je suis désolé."
"I am sorry.","Je suis {{1::désolé}}."
"Sorry!","Je suis {{1::désolé}}."
"I'm {{1::beautiful}}.","Je suis belle."
"I'm beautiful.","Je suis {{1::belle}}."
"I am {{1::beautiful}}.","Je suis belle."
"I am beautiful.","Je suis {{1::belle}}."
"I'm {{1::handsome}}.","Je suis belle."
"I'm handsome.","Je suis {{1::belle}}."
"I am {{1::handsome}}.","Je suis belle."
"I am {{1::short}}.","Je suis petite."
"I am short.","Je suis {{1::petite}}."
"I'm {{1::short}}.","Je suis petite."
"I'm short.","Je suis {{1::petite}}."
"Don't {{1::ask}}.","Ne demande pas !"
"Don't ask.","Ne {{1::demande}} pas !"
"I'm {{1::against}} it.","Je suis contre."
"I'm against it.","Je suis {{1::contre}}."
