"English","French"
"We're waiting for his book to be {{1::published}}.","Nous attendons la sortie de son livre."
"No pets allowed.","Les animaux de compagnie ne sont pas {{1::admis}}."
"Choose the color you like the best.","Choisis la couleur que tu {{1::préfères}}."
"I come here every {{1::fourth}} of july.","Je viens ici tous les 4 juillet."
"Do you want me to paint your {{1::fingernails}}?","Veux-tu que je te peigne les ongles ?"
"I {{1::forgave}} you a long time ago.","Je t'ai pardonné il y a longtemps."
"The {{1::drug}} acted quickly.","Le médicament a agi rapidement."
"I can't figure out how to solve the {{1::puzzle}}.","Je ne vois pas comment résoudre ce casse-tête."
"You like {{1::olives}}, don't you?","Vous aimez les olives, n'est-ce pas ?"
"Not all of them are present.","Ils ne sont pas tous {{1::présents}}."
"All of them are not present.","Ils ne sont pas tous {{1::présents}}."
"Tom filled out the {{1::application}} form.","Tom remplit le formulaire d'inscription."
"I cannot help smiling at {{1::babies}}.","Je ne peux pas m'empêcher de sourire aux bébés."
"I cannot help smiling at babies.","Je ne peux pas m'empêcher de sourire aux {{1::bébés}}."
"You want to talk about this {{1::event}}?","Vous voulez parler de cet événement ?"
"You want to talk about this event?","Vous voulez parler de cet {{1::événement}} ?"
"Thanks to you, i have problems with my blood pressure.","À cause de vous, j'ai des problèmes de {{1::tension}}."
"He showed a lot of {{1::skill}}.","Il a fait preuve de beaucoup d'adresse."
"I'm going to see a {{1::horror}} film.","Je vais regarder un film d'horreur."
"We have no extra money.","Nous n'avons pas d'argent {{1::supplémentaire}}."
"I don't think they heard us.","Je ne pense pas qu'ils nous {{1::aient}} entendus."
"I don't want to get in the way.","Je ne veux pas me mettre dans le {{1::passage}}."
"I {{1::regarded}} the man as an enemy.","Je considérais l'homme comme un ennemi."
"Tom works part-time.","Tom travaille à temps {{1::partiel}}."
"It was raining around {{1::chicago}}.","Il pleuvait aux alentours de chicago."
"It was raining around chicago.","Il pleuvait aux alentours de {{1::chicago}}."
"I'm on speaking {{1::terms}} with tom.","Je suis en bons termes avec tom."
"I'm on speaking terms with tom.","Je suis en bons {{1::termes}} avec tom."
"I am on speaking {{1::terms}} with tom.","Je suis en bons termes avec tom."
"I am on speaking terms with tom.","Je suis en bons {{1::termes}} avec tom."
"I'll be back in a minute, he {{1::added}}.","Je reviens dans une minute, ajouta-t-il."
"Tom only wears brand-name clothes.","Tom ne porte que des vêtements de {{1::marque}}."
"Tom wanted to turn over a new {{1::leaf}}.","Tom voulait tourner la page."
"{{1::bush}} doesn't want to make war.","Bush ne veut pas faire la guerre."
"I walk to school every morning.","Je vais à l'école tous les {{1::matins}}."
"I didn't know that this word came from {{1::hebrew}}.","Je ne savais pas que ce mot vient de l'hébreu."
"Is it {{1::five}} already?","Il est déjà cinq heures ?"
"The hand has five fingers.","La main a cinq {{1::doigts}}."
"The tomato is subject to a number of {{1::diseases}}.","La tomate est sujette à de nombreuses maladies."
"Smoking is {{1::strictly}} forbidden here.","Il est strictement interdit de fumer ici."
"Supplies of oil are not {{1::infinite}}.","Les ressources de pétrole ne sont pas infinies."
"What kind of people do you like best?","Quelle sorte de gens {{1::préférez-vous}} ?"
"The 30th of september is an international translation day.","Le 30 septembre est la journée {{1::internationale}} de la traduction."
"Tom isn't very {{1::spontaneous}}, is he?","Tom n'est pas très spontané, n'est-ce pas ?"
"She did it for the good of the {{1::community}}.","Elle le fit pour le bien de la communauté."
"She did it for the good of the community.","Elle le fit pour le bien de la {{1::communauté}}."
"The tomato is subject to a number of {{1::diseases}}.","La tomate est sujette à nombre de maladies."
"The mayor won the {{1::election}}.","Le maire a gagné l'élection."
"They give nothing.","Ils ne {{1::donnent}} rien."
"The {{1::guns}} weren't loaded.","Les flingues n'étaient pas chargés."
"Spain is located west of greece.","L'espagne est {{1::située}} à l'ouest de la grèce."
"What's going to happen?","Que va-t-il se {{1::produire}} ?"
"She {{1::attended}} the meeting.","Elle était présente à la réunion."
"I don't like men like that.","Je n'aime pas les hommes {{1::tels}} que ceux-là."
