"English","French"
"I really want a motorcycle.","Je veux vraiment une {{c::moto}}."
"I'm against the death {{c::penalty}}.","Je suis contre la peine de mort."
"I have to admit i'm interested.","Je dois {{c::admettre}} que je suis intéressé."
"It's a snowstorm.","C'est une {{c::tempête}} de neige."
"The flower {{c::pot}} is broken.","Le pot de fleurs est cassé."
"This is a kind of bread.","C'est une {{c::sorte}} de pain."
"Tom has {{c::studied}} french.","Tom a étudié le français."
"Tom has studied french.","Tom a {{c::étudié}} le français."
"We'll do the rest.","Nous {{c::ferons}} le reste."
"He forgot to lock the door.","Il oublia de {{c::verrouiller}} la porte."
"The {{c::lake}} is full of fish.","Le lac est plein de poissons."
"The lake is full of fish.","Le lac est plein de {{c::poissons}}."
"He {{c::threatened}} to make it public.","Il menaça de le rendre public."
"He's {{c::stronger}} than you.","Il est plus fort que vous."
"He {{c::provided}} them with food.","Il leur fournit de la nourriture."
"I {{c::rushed}} out of my house.","Je me précipitai hors de la maison."
"The ground is {{c::covered}} with snow.","Le sol est recouvert de neige."
"He is {{c::equal}} to the task.","Il est à la hauteur de la tâche."
"He is equal to the task.","Il est à la {{c::hauteur}} de la tâche."
"He is {{c::equal}} to the job.","Il est à la hauteur de la tâche."
"He is equal to the job.","Il est à la {{c::hauteur}} de la tâche."
"I neither drink {{c::nor}} smoke.","Je ne bois ni ne fume."
"I have to admit i'm interested.","Je dois {{c::admettre}} que je suis intéressée."
"I have to admit i'm curious.","Je dois {{c::admettre}} que je suis curieux."
"It is {{c::man's}} lot to suffer.","Souffrir est le destin de l'homme."
"Tom's birthday was the day before yesterday.","L'anniversaire de tom était {{c::avant-hier}}."
"It's an error in judgment.","C'est une erreur de {{c::jugement}}."
"Want is the mother of {{c::industry}}.","La nécessité est mère de l'industrie."
"{{c::necessity}} is the mother of invention.","La nécessité est mère de l'invention."
"Tom {{c::taught}} french.","Tom a enseigné le français."
"Tom taught french.","Tom a {{c::enseigné}} le français."
"We don't live in boston.","Nous ne {{c::vivons}} pas à boston."
"{{c::they'll}} take care of you.","Elles prendront soin de vous."
"Tom is always {{c::helpful}}.","Tom est toujours serviable."
"That's what i usually do.","C'est ce que je fais {{c::habituellement}}."
"Don't stand next to the window.","Ne reste pas près de la {{c::fenêtre}}."
"The monkey fell from the tree.","Le {{c::singe}} est tombé de l'arbre."
"I have an idea.","J'ai une {{c::idée}}."
"The sky is covered with {{c::clouds}}.","Le ciel est couvert de nuages."
"The sky is covered with clouds.","Le ciel est {{c::couvert}} de nuages."
"The bread is {{c::stuffed}} with cheese.","Le pain est farci de fromage."
"All of us {{c::stared}} at her.","Nous la fixions toutes."
"I don't need your {{c::praise}}.","Je n'ai pas besoin de tes éloges."
"That should be enough.","Ça {{c::devrait}} le faire."
"I want to get this done.","Je veux que ce {{c::soit}} fait."
"Put it on tom's {{c::desk}}.","Mets-le sur le bureau de tom."
"Put it on tom's desk.","{{c::mets-le}} sur le bureau de tom."
"He is {{c::precious}} to us.","Il est précieux pour nous."
"He is precious to us.","Il est {{c::précieux}} pour nous."
"Sorry i {{c::startled}} you!","Désolé de vous avoir surpris !"
"The town is {{c::packed}} with tourists.","La ville est pleine de touristes."
"The town is packed with tourists.","La ville est pleine de {{c::touristes}}."
"I want tom fired.","Je veux que tom soit {{c::licencié}}."
"I've never taken {{c::drugs}}.","Je n’ai jamais pris de drogues."
"I just emailed you.","Je viens de vous envoyer un {{c::courriel}}."
"I've just sent you an email.","Je viens de vous envoyer un {{c::courriel}}."
"The story is full of {{c::holes}}.","Le récit est plein de lacunes."
"The atomic number for {{c::hydrogen}} is 1.","Le numéro atomique de l'hydrogène est 1."
"I don't need your {{c::praise}}.","Je n'ai pas besoin de vos éloges."
"Mary is {{c::lovely}}.","Marie est charmante."
"Mary is lovely.","Marie est {{c::charmante}}."
"Mary is charming.","Marie est {{c::charmante}}."
"Mary is german.","Marie est {{c::allemande}}."
"The cookie {{c::jar}} is empty.","Le pot de biscuits est vide."
"This is {{c::vegetable}} soup.","C'est une soupe de légumes."
"Tom's {{c::nose}} was red.","Le nez de tom était rouge."
"Tom's nose was red.","Le {{c::nez}} de tom était rouge."
"{{c::simple}}, isn't it?","C'est simple, n'est-ce pas ?"
"Simple, isn't it?","C'est {{c::simple}}, n'est-ce pas ?"
"I will do it at the first {{c::opportunity}}.","Je le ferai à la première occasion."
"I will do it at the first opportunity.","Je le ferai à la première {{c::occasion}}."
"The soccer ball is {{c::round}}.","Le ballon de football est rond."
"{{c::maria}} is spanish.","Marie est espagnole."
"I have {{c::faith}} in you.","J'ai foi en vous."
"I have faith in you.","J'ai {{c::foi}} en vous."
"He endeavored to win the contest.","Il essaya de gagner le {{c::concours}}."
"The village is {{c::surrounded}} by mountains.","Le village est entouré de montagnes."
"The village is surrounded by mountains.","Le village est {{c::entouré}} de montagnes."
"Tom went {{c::west}}.","Tom est allé à l'ouest."
"I think tom killed himself.","Je pense que tom s'est {{c::suicidé}}."
"Mary is getting on my {{c::nerves}}.","Marie est agaçante."
"The doctor will take care of you.","Le médecin va {{c::s'occuper}} de vous."
"Mary is {{c::hung}} up.","Marie est complexée."
"The city is full of {{c::tourists}}.","La ville est emplie de touristes."
"Mary is getting on my {{c::nerves}}.","Marie est horripilante."
"She gave it to him.","Elle le lui {{c::donna}}."
"He is a sort of {{c::politician}}.","C'est une sorte de politicien."
"I just had an accident.","Je viens d'avoir un {{c::accident}}."
"These {{c::keys}} are tom's.","Ce sont les clés de tom."
"These keys are tom's.","Ce sont les {{c::clés}} de tom."
"I think you were right.","Je pense que vous {{c::aviez}} raison."
"I hope i haven't {{c::woken}} you up.","J'espère que je ne t'ai pas réveillé."
"The city is surrounded by {{c::walls}}.","La ville est entourée de murs."
"I have no money in my {{c::pocket}}.","Je n'ai pas d'argent en poche."
"I have no money in my pocket.","Je n'ai pas d'argent en {{c::poche}}."
"I bought you a {{c::kite}}.","Je t'ai acheté un cerf-volant."
"You'd better leave now.","Vous {{c::feriez}} mieux de partir."
"You had better go.","Vous {{c::feriez}} mieux de partir."
"Tom {{c::misses}} his wife.","La femme de tom lui manque."
"I didn't think i was going to win.","Je ne pensais pas que {{c::j'allais}} gagner."
