"English","French"
"France is to the south of england.","La france est au sud de {{c::l'angleterre}}."
"They talked about culture.","Ils ont parlé de {{c::culture}}."
"{{c::fate}} is cruel sometimes.","Le destin est parfois cruel."
"{{c::destiny}} is sometimes cruel.","Le destin est parfois cruel."
"A love letter from {{c::gray}}?","Une lettre d'amour de la part de gray ?"
"She is wearing an expensive {{c::necklace}}.","Elle porte un collier de prix."
"She is wearing an expensive necklace.","Elle porte un {{c::collier}} de prix."
"You should not wear a {{c::fur}} coat.","Vous ne devriez pas porter de manteau de fourrure."
"There are no broken {{c::bones}}.","Il n'y a pas d'os cassés."
"The balloon is filled with air.","Le ballon est plein {{c::d'air}}."
"You are the {{c::sunshine}} of my life.","Vous êtes le soleil de ma vie."
"{{c::islam}} is the center of my life.","L'islam est le centre de ma vie."
"My last name is {{c::jones}}.","Mon nom de famille est jones."
"The sky is full of stars.","Le ciel est rempli {{c::d'étoiles}}."
"His {{c::object}} is to pass the test.","Son objectif est de réussir le test."
"He took it from beneath his coat.","Il le prit de {{c::dessous}} son manteau."
"The source code is freely available.","Le {{c::code}} source est libre."
"Tom drives {{c::safely}}.","Tom conduit prudemment."
"Tom drives safely.","Tom conduit {{c::prudemment}}."
"Tom is annoying mary.","Tom dérange {{c::maria}}."
"Don't take me for {{c::granted}}.","Ne me prenez pas pour acquis !"
"{{c::do}} that!","Fais ça !"
"{{c::do}} this!","Fais ça !"
"There was no {{c::immediate}} panic.","Il n'y eut pas de panique immédiate."
"He wants to save the {{c::planet}}.","Il veut sauver la planète."
"He wants to save the planet.","Il veut sauver la {{c::planète}}."
"Tom {{c::hoped}} to succeed.","Tom espérait réussir."
"Tom hoped to succeed.","Tom {{c::espérait}} réussir."
"I was off duty at that time.","Je n'étais pas en service à ce {{c::moment-là}}."
"{{c::admission}} is free on sundays.","L'entrée est gratuite le dimanche."
"What's your impression of the united states?","Que penses-tu des {{c::états-unis}} ?"
"He got a {{c::loan}} from the bank.","Il a obtenu un prêt de la banque."
"Is it not a bit {{c::extreme}}?","N'est-ce pas un tantinet extrême ?"
"I was just a kid then.","Je n'étais qu'un enfant à {{c::l'époque}}."
"What did tom {{c::discover}}?","Qu'a découvert tom ?"
"What did tom discover?","{{c::qu'a}} découvert tom ?"
"I'm surprised tom won.","Je suis surpris que tom {{c::ait}} gagné."
"Tom got nervous.","Tom {{c::devenait}} nerveux."
"Tom became nervous.","Tom {{c::devenait}} nerveux."
"The failure is due to his {{c::carelessness}}.","L'échec est le résultat de son insouciance."
"Bill lives near the sea.","{{c::bill}} vit près de la mer."
"He will pass the coming {{c::examination}}.","Il réussira le prochain examen."
"Tom kept silent.","Tom {{c::resta}} silencieux."
"You have your hat on {{c::backwards}}.","Votre chapeau est à l'envers."
"Thank you very much for your invitation.","Merci beaucoup de votre {{c::invitation}}."
"There are {{c::conditions}}.","Il y a des conditions."
"There are conditions.","Il y a des {{c::conditions}}."
"I read it in a magazine.","Je l'ai lu dans un {{c::magazine}}."
"You deserve a {{c::medal}}.","Vous méritez une médaille."
"The answer is yes.","La réponse est {{c:::}} oui."
"The answer's yes.","La réponse est {{c:::}} oui."
"The animal {{c::kingdom}} is perfect.","Le règne animal est parfait."
"Television is ruining family life.","La télévision {{c::détruit}} la vie de la famille."
"I hid it somewhere.","Je l'ai {{c::caché}} quelque part."
"What do you have to do now?","Que {{c::devez-vous}} faire maintenant ?"
"I'm surprised tom won.","Je suis surprise que tom {{c::ait}} gagné."
"Tom went up the stairs.","Tom {{c::monta}} les escaliers."
"Tom walked up the stairs.","Tom {{c::monta}} les escaliers."
"The expense is 10000 yen at lowest.","La {{c::dépense}} est au minimum de 10000 yens."
"Tom {{c::introduced}} himself.","Tom s'était présenté."
"I remember the {{c::warmth}} of her arms.","Je me rappelle la chaleur de ses bras."
"I remember the {{c::warmth}} of his arms.","Je me rappelle la chaleur de ses bras."
"Betty arrived the {{c::latest}}.","Betty est arrivée la dernière."
"I didn't say you were crazy.","Je n'ai pas dit que vous étiez {{c::folles}}."
"I am the {{c::happiest}} man on earth.","Je suis l'homme le plus heureux de la terre."
"If you {{c::reduce}} the price, i'll buy it.","Si vous réduisez le prix, je l'achèterai."
"I make 100 euros {{c::per}} day.","Je gagne 100 € par jour."
"I met him in a bar.","Je l'ai rencontré dans un {{c::bar}}."
"Tom is always lying.","Tom ment {{c::constamment}}."
"Size does matter.","La taille a son {{c::importance}}."
"How big is your {{c::yard}}?","Quelle est la taille de votre jardin ?"
"The pain finally went away.","La {{c::douleur}} est finalement partie."
"He sometimes {{c::watches}} tv.","Il regarde parfois la télé."
"Tom has red hair.","Tom a les cheveux {{c::rouges}}."
"The village has no {{c::electricity}}.","Le village est dépourvu d'électricité."
"The sky was grey.","Le ciel était {{c::gris}}."
"The sky was {{c::gray}}.","Le ciel était gris."
"The sky was gray.","Le ciel était {{c::gris}}."
"The path {{c::winds}} along the road.","Le chemin serpente le long de la route."
"How old is this church?","De quand date cette {{c::église}} ?"
"On top of that, it was raining.","{{c::par-dessus}} le marché, il pleuvait."
"We're sinking.","Nous sommes en train de {{c::couler}}."
"Tom has black hair.","Tom a les cheveux {{c::noirs}}."
"The {{c::path}} ran along the river.","Le chemin menait le long de la rivière."
"He lives in the next village.","Il habite le village {{c::d'après}}."
"It's a great honor to know her.","C'est un grand {{c::honneur}} de la connaître."
"The water {{c::level}} is very high.","Le niveau de l'eau est très élevé."
"I'll stay in boston until october {{c::20th}}.","Je resterai à boston jusqu'au 20 octobre."
"I don't know how i should {{c::behave}}.","Je ne sais pas comment je devrais me comporter."
"I don't know how i should behave.","Je ne sais pas comment je devrais me {{c::comporter}}."
"Tom got impatient.","Tom {{c::devenait}} impatient."
"I try to keep a low {{c::profile}}.","J'essaie de faire profil bas."
"Tom has short hair.","Tom a les cheveux {{c::courts}}."
"We can't escape.","Nous ne pouvons nous {{c::échapper}}."
"There are no lessons in {{c::august}}.","Il n'y a pas de cours en août."
"That's not our {{c::policy}}.","Ce n'est pas notre politique."
"Tom signed the {{c::documents}}.","Tom signa les documents."
"I thought we could talk.","Je pensais que nous pourrions nous {{c::entretenir}}."
"Don't {{c::click}} on that link.","Ne clique pas sur ce lien."
"Would you like me to {{c::massage}} your shoulders?","Aimerais-tu que je masse tes épaules ?"
