"English","French"
"I'm {{c::forgetful}}.","Je suis distraite."
"I'm {{c::forgetful}}.","Je suis étourdi."
"I am {{c::knackered}}.","Je suis vanné."
"I'm {{c::flattered}}.","Je suis flatté."
"I'm {{c::direct}}.","Je suis directe."
"I'm {{c::discreet}}.","Je suis discrète."
"I'm {{c::brazilian}}.","Je suis brésilienne."
"I'm color {{c::blind}}.","Je suis daltonien."
"I'm being {{c::chased}}.","Je suis pourchassé."
"I'm {{c::outraged}}!","Je suis indignée !"
"I'm {{c::blessed}}.","Je suis béni."
"I'm {{c::retired}}.","Je suis retraité."
"I'm {{c::psychic}}.","Je suis voyante."
"I'm {{c::skinny}}.","Je suis maigrichonne."
"I'm {{c::spontaneous}}.","Je suis spontané."
"I'm {{c::dedicated}}.","Je suis dévoué."
"I'm {{c::dedicated}}.","Je suis dévouée."
"I'm a {{c::carpenter}}.","Je suis menuisier."
"I am a {{c::carpenter}}.","Je suis menuisier."
"I am {{c::divorced}}.","Je suis divorcée."
"I'm {{c::finnish}}.","Je suis finlandais."
"I am the {{c::chosen}} one.","Je suis l'élu."
"I am the {{c::chosen}} one.","Je suis l'élue."
"I'm {{c::devastated}}.","Je suis anéantie."
"I'm {{c::skinny}}.","Je suis maigrichon."
"I'm {{c::stubborn}}.","Je suis obstiné."
"I'm {{c::rested}}.","Je suis reposée."
"I'm {{c::fussy}}.","Je suis tatillon."
"I'm {{c::greedy}}.","Je suis gourmand."
"I'm in {{c::bed}}.","Je suis alitée."
"I'm {{c::portuguese}}.","Je suis portugaise."
"I am {{c::portuguese}}.","Je suis portugaise."
"I {{c::win}}.","Je suis gagnant."
"I have {{c::won}}.","Je suis gagnant."
"I have {{c::schizophrenia}}.","Je suis schizophrène."
"I am {{c::vegan}}.","Je suis végétalien."
"I am from {{c::egypt}}.","Je suis d'égypte."
"I am {{c::hungarian}}.","Je suis hongroise."
"I'm {{c::smashed}}!","Je suis fracassé !"
"Don't {{c::shoot}}!","Ne tire pas !"
"Don't shoot!","Ne {{c::tire}} pas !"
"I'm a {{c::musician}}.","Je suis musicienne."
"I'm not {{c::available}}.","Je suis indisponible."
"Don't shoot.","Ne {{c::tire}} pas !"
"I'm in {{c::luck}}.","Je suis veinarde."
"I am not {{c::available}}.","Je suis indisponible."
"I'm {{c::motivated}}.","Je suis motivée."
"I'm {{c::shaken}}.","Je suis remuée."
"I'm {{c::spontaneous}}.","Je suis spontanée."
"I'm {{c::thorough}}.","Je suis minutieux."
"I'm {{c::thorough}}.","Je suis minutieuse."
"I'm {{c::tidy}}.","Je suis ordonnée."
"I'm {{c::unhappy}}.","Je suis mécontente."
"I'm being {{c::promoted}}.","Je suis promue."
"I'm {{c::stubborn}}.","Je suis obstinée."
"I'm {{c::greedy}}.","Je suis cupide."
"I'm {{c::hungarian}}.","Je suis hongroise."
"I'm from {{c::hungary}}.","Je suis hongroise."
"I'm {{c::trapped}}.","Je suis piégée."
"I'm {{c::smashed}}.","Je suis fracassé !"
"I am {{c::palestinian}}.","Je suis palestinien."
"I'm {{c::palestinian}}.","Je suis palestinien."
"I have a {{c::fever}}.","Je suis fiévreux."
"I am {{c::pregnant}}.","Je suis enceint."
"I'm a {{c::baker}}.","Je suis boulangère."
"I'm {{c::intrigued}}.","Je suis intriguée."
"I'm {{c::powerless}}.","Je suis désarmé."
"I'm {{c::disgusted}}.","Je suis dégoûtée."
"I'm {{c::wasted}}.","Je suis affaiblie."
"I'm {{c::wealthy}}.","Je suis fortunée."
"I'm {{c::stressed}} out.","Je suis stressée."
"I'm {{c::turkish}}.","Je suis turque."
"I'm {{c::pan}}.","Je suis pansexuelle."
"I'm {{c::pan}}.","Je suis pansexuel."
"I've had {{c::enough}}.","Je suis gavé."
"I'm {{c::finnish}}.","Je suis finlandaise."
"I am a {{c::christian}}.","Je suis chrétienne."
"I'm {{c::retired}}.","Je suis pensionné."
"I'm {{c::grounded}}.","Je suis clouée."
"I'm {{c::astonished}}.","Je suis stupéfaite."
"I'm {{c::stuffed}}.","Je suis gavé."
"I'm {{c::fussy}}.","Je suis tatillonne."
"I'm color {{c::blind}}.","Je suis daltonienne."
"I'm {{c::full}}.","Je suis repu !"
"I'm a computer {{c::scientist}}.","Je suis informaticien."
"I'm a radio {{c::ham}}.","Je suis radio-amateur."
"I am a radio {{c::ham}}.","Je suis radio-amateur."
"I'm {{c::blessed}}.","Je suis bénie."
"I'm {{c::retired}}.","Je suis pensionnée."
"I'm {{c::loyal}}.","Je suis loyale."
"I'm {{c::powerless}}.","Je suis désarmée."
"I'm {{c::stunned}}.","Je suis sidérée."
"I'm {{c::chubby}}.","Je suis grassouillette."
"I'm {{c::ruined}}.","Je suis ruinée."
"I'm {{c::greedy}}.","Je suis gourmande."
"I {{c::win}}.","Je suis gagnante."
"I have {{c::won}}.","Je suis gagnante."
"I have {{c::asthma}}.","Je suis asthmatique."
"I've got {{c::asthma}}.","Je suis asthmatique."
"I have high blood {{c::pressure}}.","Je suis hypertendu."
