"English","French"
"I {{c::seldom}} see him.","Je le vois rarement."
"I seldom see him.","Je le vois {{c::rarement}}."
"I {{c::rarely}} see him.","Je le vois rarement."
"I rarely see him.","Je le vois {{c::rarement}}."
"I hate {{c::golf}}.","Je déteste le golf."
"I hate golf.","Je déteste le {{c::golf}}."
"Not in a {{c::million}} years.","Jamais de la vie !"
"Not in a million years.","Jamais de la {{c::vie}} !"
"Fat chance.","Jamais de la {{c::vie}}."
"{{c::nonsense}}!","Jamais de la vie !"
"Nonsense!","Jamais de la {{c::vie}} !"
"I hate {{c::sand}}.","Je déteste le sable."
"I hate sand.","Je déteste le {{c::sable}}."
"This is bad.","C'est pas {{c::bon}}."
"I prefer the {{c::black}} one.","Je préfère le noir."
"I prefer the black one.","Je préfère le {{c::noir}}."
"I prefer {{c::black}}.","Je préfère le noir."
"I prefer black.","Je préfère le {{c::noir}}."
"I hate the {{c::desert}}.","Je déteste le désert."
"I hate the desert.","Je déteste le {{c::désert}}."
"I'll {{c::spread}} the word.","Je passerai le mot."
"I'll spread the word.","Je {{c::passerai}} le mot."
"Yes, i'm afraid so.","Oui, je le {{c::crains}}."
"I'll {{c::risk}} it.","Je tenterai le coup."
"I'll {{c::risk}} that.","Je tenterai le coup."
"I understand {{c::polish}}.","Je comprends le polonais."
"I understand polish.","Je comprends le {{c::polonais}}."
"I'm making tea.","Je {{c::prépare}} le thé."
"I know the answer.","Je connais la {{c::réponse}}."
"I will drink the {{c::tea}}.","Je boirai le thé."
"I will do it by all means.","Je le ferai {{c::certainement}}."
"I'll {{c::certainly}} do this.","Je le ferai certainement."
"I'll certainly do this.","Je le ferai {{c::certainement}}."
"You {{c::aren't}} looking.","Vous ne regardez pas."
"I {{c::supposed}} him to be rich.","Je le supposais riche."
"I did it quickly.","Je le {{c::fis}} rapidement."
"I made him cry.","Je le {{c::fis}} pleurer."
"I want to sell it.","Je souhaite le {{c::vendre}}."
"I wanted to {{c::kill}} her.","Je voulais la tuer."
"I wanted to kill her.","Je voulais la {{c::tuer}}."
"I'm looking for the {{c::manager}}.","Je cherche le gérant."
"I'm looking for the manager.","Je cherche le {{c::gérant}}."
"You don't understand.","Vous ne {{c::comprenez}} pas."
"I {{c::compliment}} her often.","Je la complimente souvent."
"I know the {{c::drill}}.","Je connais la chanson."
"I know the drill.","Je connais la {{c::chanson}}."
"I know the {{c::song}}.","Je connais la chanson."
"I know the song.","Je connais la {{c::chanson}}."
"I wish it wholeheartedly.","Je le souhaite {{c::fermement}}."
"Don't worry.","Ne vous {{c::inquiétez}} pas."
"Don't worry!","Ne vous {{c::inquiétez}} pas !"
"Don't {{c::concern}} yourself.","Ne vous inquiétez pas."
"Don't concern yourself.","Ne vous {{c::inquiétez}} pas."
"I practice {{c::sports}}.","Je pratique le sport."
"I practice sports.","Je {{c::pratique}} le sport."
"Don't stand up.","Ne vous {{c::levez}} pas."
"Don't get up.","Ne vous {{c::levez}} pas."
"Don't {{c::turn}} around.","Ne vous retournez pas."
"You won't {{c::succeed}}.","Vous ne réussirez pas."
"I deserve {{c::happiness}}.","Je mérite le bonheur."
"I deserve happiness.","Je mérite le {{c::bonheur}}."
"Don't be {{c::shy}}.","Ne vous gênez pas."
"Don't {{c::complain}}.","Ne vous plaignez pas."
"I knew the {{c::risk}}.","Je connaissais le risque."
"Don't get {{c::discouraged}}.","Ne vous découragez pas."
"Don't {{c::rush}}.","Ne vous précipitez pas."
"Do not {{c::rush}}!","Ne vous précipitez pas !"
"You're not {{c::fit}}.","Vous ne convenez pas."
"Don't {{c::beat}} yourself up.","Ne vous torturez pas !"
"You won't {{c::escape}} me.","Vous ne m'échapperez pas."
"I hate {{c::snow}}!","Je déteste la neige !"
"I hate {{c::snow}}.","Je déteste la neige."
"I {{c::feared}} the worst.","Je craignis le pire."
"I {{c::smell}} blood.","Je flaire le sang."
"I {{c::till}} the earth.","Je laboure le sol."
"I watch {{c::television}}.","Je regarde la télévision."
"I watch television.","Je regarde la {{c::télévision}}."
"I wanted to {{c::surprise}} her.","Je voulais la surprendre."
"I wanted to surprise her.","Je voulais la {{c::surprendre}}."
"I get out of {{c::breath}}.","Je perds le souffle."
"I get out of breath.","Je {{c::perds}} le souffle."
"I think that she is beautiful.","Je la trouve {{c::jolie}}."
"I hate the {{c::rain}}.","Je déteste la pluie."
"I hate the rain.","Je déteste la {{c::pluie}}."
"I'll come on may 23rd.","Je viendrai le 23 {{c::mai}}."
"I hate {{c::sand}}.","Je hais le sable."
"{{c::i'd}} like to see her.","Je voudrais la rencontrer."
"I'll {{c::set}} the table.","Je mets la table."
"I'll set the table.","Je {{c::mets}} la table."
"I know the {{c::difference}}.","Je connais la différence."
"I know the difference.","Je connais la {{c::différence}}."
"I'll take the {{c::yellow}} one.","Je prendrais le jaune."
"I'm moving the {{c::rock}}.","Je bouge le rocher."
"I understand the {{c::situation}}.","Je comprends la situation."
"I understand the situation.","Je comprends la {{c::situation}}."
"I'll pay {{c::double}}.","Je paierai le double."
"I know the {{c::solution}}.","Je connais la solution."
"I know the solution.","Je connais la {{c::solution}}."
"Tom knows.","Tom {{c::sait}}."
"I told the {{c::truth}}.","Je disais la vérité."
