"English","French"
"Did i ask you?","Vous {{c::l'ai-je}} demandé ?"
"What's the {{c::climate}} there like?","Comment est le temps là-bas ?"
"Don't walk {{c::barefoot}}!","Ne marche pas pieds nus !"
"Don't walk barefoot!","Ne marche pas pieds {{c::nus}} !"
"My birthday is on the twentieth of july.","Mon anniversaire est le 20 {{c::juillet}}."
"Tom listened intently.","Tom a écouté {{c::soigneusement}}."
"Oh, i didn't like the {{c::ending}}.","Oh, je n'ai pas aimé la fin."
"I have a package for you.","J'ai un {{c::paquet}} pour vous."
"I realized what was happening.","Je pris conscience de ce qui {{c::arrivait}}."
"She has a pale complexion.","Elle a le {{c::teint}} pâle."
"Beauty is but {{c::skin}} deep.","La beauté n'est que superficielle."
"He hasn't changed his mind.","Il n'a pas changé {{c::d'avis}}."
"Is it a {{c::fox}}?","Est-ce un renard ?"
"Is it a fox?","Est-ce un {{c::renard}} ?"
"He {{c::repaired}} them all.","Il les a tous réparés."
"He's {{c::repaired}} them all.","Il les a tous réparés."
"He has {{c::repaired}} them all.","Il les a tous réparés."
"She always {{c::dresses}} in black.","Elle s'habille toujours de noir."
"Is it a {{c::deer}}?","Est-ce un cerf ?"
"Is it a deer?","Est-ce un {{c::cerf}} ?"
"{{c::somebody's}} singing.","Quelqu'un est en train de chanter."
"I'll see you next {{c::month}}.","Je te verrai le mois prochain."
"She's very {{c::flexible}}.","Elle est très flexible."
"He is not {{c::altogether}} wrong.","Il n'a pas entièrement tort."
"She's very {{c::emotional}}.","Elle est très émotive."
"Tom is fighting, isn't he?","Tom se {{c::bat}}, n'est-ce pas ?"
"Tom {{c::stepped}} forward.","Tom fit un pas en avant."
"I'm busy {{c::preparing}} for the trip.","Je suis occupé à préparer le voyage."
"Health over {{c::wealth}}.","La santé plutôt que la richesse."
"Health over wealth.","La santé plutôt que la {{c::richesse}}."
"How you can {{c::abide}} him?","Comment arrives-tu à le supporter?"
"Black smoke came out of the chimney.","De la fumée noire sortit de la {{c::cheminée}}."
"I know where they're going.","Je sais où ils {{c::vont}}."
"Tom joined the army.","Tom a {{c::rejoint}} l'armée."
"Tom has joined the army.","Tom a {{c::rejoint}} l'armée."
"I meet him on {{c::occasion}} at the club.","Je le rencontre parfois au cercle."
"You're not that interesting.","Vous n'êtes pas si {{c::intéressante}}."
"You're not married, are you?","Vous n'êtes pas {{c::mariés}}, si ?"
