"English","French"
"I read a lot of {{1::magazines}}.","Je lis de nombreux magazines."
"I read a lot of magazines.","Je lis de nombreux {{1::magazines}}."
"How would you like it if i hit you?","Aimeriez-vous que je vous {{1::frappe}} ?"
"Let's not do that anymore.","Ne le {{1::faisons}} plus !"
"I can't {{1::endure}} the noise.","Je ne supporte pas le bruit."
"He {{1::showed}} it to me.","Il me le montra."
"He showed it to me.","Il me le {{1::montra}}."
"I don't recognize the number.","Je ne {{1::reconnais}} pas le numéro."
"That is no {{1::business}} of his.","Ça ne le concerne pas."
"That is no business of his.","Ça ne le {{1::concerne}} pas."
"You have no {{1::heart}}.","Tu n'as pas de cœur."
"You have no heart.","Tu {{1::n'as}} pas de cœur."
"What can i {{1::serve}} you?","Qu’est-ce que je vous sers ?"
"I really am busy.","Je suis vraiment {{1::occupée}}."
"I'm really busy.","Je suis vraiment {{1::occupée}}."
"We don't have a car.","Nous {{1::n'avons}} pas de voiture."
"I used to dream about becoming a {{1::model}}.","Je rêvais de devenir mannequin."
"{{1::great}}, isn't it?","Formidable! pas vrai?"
"Great, isn't it?","{{1::formidable}}! pas vrai?"
"I read a lot of {{1::novels}}.","Je lus de nombreux romans."
"I'd rather not meet him.","Je {{1::préfèrerais}} ne pas le connaître."
"I'd rather not {{1::comment}} on that.","Je ne souhaite pas le commenter."
"{{1::romantic}}, isn't it?","Romantique, pas vrai ?"
"Romantic, isn't it?","{{1::romantique}}, pas vrai ?"
"I didn't mean to wake her up.","Je ne voulais pas la {{1::réveiller}}."
"I read a lot of {{1::magazines}}.","Je lus de nombreux magazines."
"You're worth {{1::gold}}.","Tu vaux de l'or."
"I am very {{1::dangerous}}.","Je suis vraiment dangereux."
"I am very dangerous.","Je suis vraiment {{1::dangereux}}."
"I regret {{1::kissing}} you.","Je regrette de t'avoir embrassé."
"I regret kissing you.","Je regrette de t'avoir {{1::embrassé}}."
"I did not mean to {{1::disappoint}} her.","Je ne voulais pas la décevoir."
"I've been accused of {{1::murder}}.","Je fus accusé de meurtre."
"I've been accused of murder.","Je fus {{1::accusé}} de meurtre."
"I don't live in {{1::finland}}.","Je n'habite pas en finlande."
"You have bad {{1::manners}}.","Tu manques de savoir-vivre."
"I'm afraid i've offended you.","Je crains de t'avoir {{1::offensé}}."
"I'm not asking for the {{1::moon}}.","Je ne demande pas la lune."
"I'm not asking for the moon.","Je ne demande pas la {{1::lune}}."
"I'm getting a lot of {{1::complaints}}.","Je reçois de nombreuses plaintes."
"I {{1::stole}} it from tom.","Je l'ai volé à tom."
"I stole it from tom.","Je l'ai {{1::volé}} à tom."
"I'm getting a lot of {{1::complaints}}.","Je recueille de nombreuses plaintes."
"I don't watch {{1::tv}}.","Je ne regarde pas la télé."
"I don't watch tv.","Je ne regarde pas la {{1::télé}}."
"I don't watch television.","Je ne regarde pas la {{1::télé}}."
"I do not watch television.","Je ne regarde pas la {{1::télé}}."
"I was looking at old {{1::pictures}}.","Je regardais de vieilles photos."
"I regret {{1::kissing}} you.","Je regrette de t'avoir embrassée."
"I regret kissing you.","Je regrette de t'avoir {{1::embrassée}}."
"I don't know the {{1::bride}}.","Je ne connais pas la mariée."
"That was tom's {{1::cousin}}.","C'était la cousine de tom."
"I'm {{1::real}} careful.","Je suis vraiment prudent."
"I've been accused of {{1::murder}}.","Je fus accusée de meurtre."
"He is {{1::above}} me.","Il est au-dessus de moi."
"He is above me.","Il est {{1::au-dessus}} de moi."
"Are you tom's girlfriend?","Es-tu la {{1::copine}} de tom ?"
"Do you have enough time?","{{1::disposez-vous}} de suffisamment de temps ?"
"I'm in the {{1::kitchen}}.","Je suis dans la cuisine."
"I want to do this.","Je veux faire {{1::ceci}}."
"Tom is a man.","Tom est un {{1::homme}}."
"I want an {{1::apology}}.","Je veux des excuses."
"I want an apology.","Je veux des {{1::excuses}}."
"I suffer from a stomach {{1::ache}}.","Je souffre de maux d'estomac."
"I know {{1::how}} to do it.","Je sais comment faire."
"I'm {{1::real}} careful.","Je suis vraiment prudente."
"I don't see the {{1::difference}}.","Je ne vois pas la différence."
"I don't see the difference.","Je ne vois pas la {{1::différence}}."
"I'm the {{1::youngest}}.","Je suis le plus jeune."
"It's {{1::bedtime}}.","Il est temps de dormir."
"I want {{1::eggs}}.","Je veux des œufs."
"I want eggs.","Je veux des {{1::œufs}}."
"I like tom's {{1::personality}}.","J'aime la personnalité de tom."
"I like tom's personality.","J'aime la {{1::personnalité}} de tom."
"He's no spring {{1::chicken}}.","Il n'est pas jeune."
"I really am interested.","Je suis vraiment {{1::intéressée}}."
"I am really disappointed.","Je suis vraiment {{1::déçue}}."
"I'm really disappointed.","Je suis vraiment {{1::déçue}}."
"I'm really shocked.","Je suis vraiment {{1::choqué}}."
