"English","French"
"I have a bottle of whiskey.","J'ai une bouteille de {{c::whisky}}."
"I'm very concerned about her {{c::illness}}.","Je m'inquiète beaucoup de sa maladie."
"I said sit down.","J’ai dit de vous {{c::asseoir}}."
"He is sensitive to {{c::criticism}}.","Il est sensible à la critique."
"He is allergic to {{c::dust}}.","Il est allergique à la poussière."
"He is allergic to dust.","Il est allergique à la {{c::poussière}}."
"I can pilot a {{c::helicopter}}.","Je peux piloter un hélicoptère."
"He went to bed.","Il s'est {{c::couché}}."
"He's leaving.","Il {{c::s'en}} va."
"He went back to the store.","Il est retourné à la {{c::boutique}}."
"You don't have to sing.","Vous n'êtes pas {{c::obligée}} de chanter."
"I can pilot a {{c::helicopter}}.","Je peux piloter un hélico."
"I don't have a driving {{c::licence}} yet.","Je n'ai pas encore de permis de conduire."
"Where's the {{c::subway}} station?","Où est la station de métro ?"
"Where's the subway station?","Où est la station de {{c::métro}} ?"
"Where's the {{c::metro}} station?","Où est la station de métro ?"
"You don't have to sing.","Vous n'êtes pas {{c::obligés}} de chanter."
"He went down to the {{c::cellar}}.","Il est descendu à la cave."
"He went down to the cellar.","Il est descendu à la {{c::cave}}."
"He's gone down to the {{c::cellar}}.","Il est descendu à la cave."
"He's gone down to the cellar.","Il est descendu à la {{c::cave}}."
"He {{c::complained}}.","Il s'est plaint."
"He complained.","Il s'est {{c::plaint}}."
"I do not like mathematics very much.","Je n'aime pas beaucoup les {{c::mathématiques}}."
"I don't like mathematics very much.","Je n'aime pas beaucoup les {{c::mathématiques}}."
"I can't go in there.","Je ne parviens pas à y {{c::pénétrer}}."
"He retired.","Il s'est {{c::retiré}}."
"He {{c::advised}} us against doing it.","Il nous a déconseillé de le faire."
"I know tom is a {{c::foreigner}}.","Je sais que tom est un étranger."
"It's {{c::gotten}} better.","Il s'est amélioré."
"It's gotten better.","Il s'est {{c::amélioré}}."
"He made a run for it.","Il s'est {{c::enfui}}."
"He legged it.","Il s'est {{c::enfui}}."
"He ran away.","Il s'est {{c::enfui}}."
"You don't have to answer.","Vous n'êtes pas {{c::forcée}} de répondre."
"You don't have to answer.","Vous n'êtes pas {{c::obligés}} de répondre."
"I {{c::rushed}} out of my house.","Je sortis précipitamment de ma maison."
"He {{c::drowned}}.","Il s'est noyé."
"He drowned.","Il s'est {{c::noyé}}."
"He committed suicide.","Il s'est {{c::suicidé}}."
"He killed himself.","Il s'est {{c::suicidé}}."
"Tom is your {{c::uncle}}.","Tom est ton oncle."
"Tom is your uncle.","Tom est ton {{c::oncle}}."
"He exercised.","Il s'est {{c::entraîné}}."
"I have {{c::toothache}}.","J'ai une rage de dent."
"He {{c::apologized}}.","Il s'est excusé."
"He apologized.","Il s'est {{c::excusé}}."
"He approached.","Il s'est {{c::avancé}}."
"Friendship is a matter of trust.","{{c::l'amitié}} est question de confiance."
"He {{c::shaved}}.","Il s'est rasé."
"I've never kept a diary.","Je n'ai jamais {{c::gardé}} de journal."
"He {{c::patted}} himself on the back.","Il s'est félicité."
"We'll do it tomorrow.","Nous le {{c::ferons}} demain."
"I hadn't {{c::planned}} to tell you.","Je n'avais pas prévu de vous le raconter."
"I hadn't planned to tell you.","Je n'avais pas prévu de vous le {{c::raconter}}."
"I thought i saw a {{c::ghost}}.","Je pensais voir un fantôme."
"I thought i saw a ghost.","Je pensais voir un {{c::fantôme}}."
"I thought that i saw a {{c::ghost}}.","Je pensais voir un fantôme."
"I thought that i saw a ghost.","Je pensais voir un {{c::fantôme}}."
"I advised him to stay.","Je lui ai {{c::conseillé}} de rester."
"I think that {{c::yumi}} is sick.","Je pense que yumi est malade."
"He ran into {{c::debt}}.","Il s'est endetté."
"He {{c::panicked}}.","Il s'est affolé."
"I {{c::sent}} some money to her.","Je lui ai envoyé de l'argent."
"I sent some money to her.","Je lui ai {{c::envoyé}} de l'argent."
"Tom's dog {{c::stood}} up.","Le chien de tom se leva."
"He {{c::froze}}.","Il s'est figé."
"That's not a {{c::proper}} thing to say.","Cela ne se dit pas."
"That isn't a {{c::proper}} thing to say.","Cela ne se dit pas."
"Stop making fun of me!","Arrête de te {{c::moquer}} de moi !"
"Stop taunting me.","Arrête de te {{c::moquer}} de moi."
"I have bought nothing in {{c::particular}}.","Je n'ai rien acheté de particulier."
"He really gets on my {{c::nerves}}.","Il m'énerve vraiment."
"{{c::everyone's}} saying it.","Tout le monde le dit."
"Everybody {{c::says}} it.","Tout le monde le dit."
"I know you're cheating on me.","Je sais que tu me {{c::trompes}}."
"Do you like {{c::pepper}}?","Tu aimes le poivre ?"
"Do you like pepper?","Tu aimes le {{c::poivre}} ?"
"Tom was in high {{c::spirits}}.","Tom était de bonne humeur."
"I almost didn't come.","J'ai {{c::failli}} ne pas venir."
"I've never committed a crime.","Je n'ai jamais {{c::commis}} de crime."
"He really {{c::turns}} me on.","Il m'excite vraiment."
"It's none of my business.","C'est pas mes {{c::oignons}}."
"It's not a {{c::loan}}.","Ce n'est pas un prêt."
"You need to {{c::sober}} up.","Il vous faut dessoûler."
"{{c::lucy}} is certain to come.","Lucy est sûre de venir."
"Lucy is certain to come.","{{c::lucy}} est sûre de venir."
"I don't know the {{c::exact}} date.","Je ne connais pas la date exacte."
"I don't know the exact date.","Je ne connais pas la date {{c::exacte}}."
"I'm not finding the second {{c::sock}}.","Je ne trouve pas la deuxième chaussette."
"Don't speak ill of him in {{c::public}}.","Ne le critique pas en public."
"Don't speak ill of him in public.","Ne le {{c::critique}} pas en public."
"Don't {{c::criticize}} him in public.","Ne le critique pas en public."
"This is a company car.","C'est une voiture de {{c::fonction}}."
"He has a will of {{c::steel}}.","Il a une volonté de fer."
"It's a {{c::rented}} car.","C'est une voiture de location."
