"English","French"
"I did not have {{c::sex}} with him.","Je n'ai pas couché avec lui."
"I did not have sex with him.","Je n'ai pas {{c::couché}} avec lui."
"I must cut down {{c::expenses}}.","Je dois réduire les dépenses."
"Don't {{c::approach}} the dog.","Ne t'approche pas du chien."
"I need more room.","J'ai besoin de plus {{c::d'espace}}."
"They don't like cheese.","Elles {{c::n'aiment}} pas le fromage."
"The {{c::exam}} is easy.","L'examen est facile."
"The exam is easy.","{{c::l'examen}} est facile."
"He worked hard.","Il a {{c::travaillé}} dur."
"Water is wet.","L'eau est {{c::humide}}."
"Tom will use {{c::force}}.","Tom fera usage de la force."
"Tom will use force.","Tom fera {{c::usage}} de la force."
"It's all in the room.","Tout est dans la {{c::pièce}}."
"Tom pointed at the security camera.","Tom montra la {{c::caméra}} de sécurité."
"She stopped.","Elle {{c::s'arrêta}}."
"I told you i wanted to buy it.","Je t'ai dit que je voulais {{c::l'acheter}}."
"He's in the {{c::prime}} of life.","Il est dans la fleur de l’âge."
"He is in the {{c::prime}} of life.","Il est dans la fleur de l’âge."
"I have to solve this problem.","Je dois {{c::régler}} ce problème."
"The water is {{c::pure}}.","L'eau est pure."
"I don't know how to draw a bird.","Je ne sais pas {{c::dessiner}} un oiseau."
"Are you looking for me?","Tu me {{c::cherches}} ?"
"The water is {{c::icy}}.","L'eau est glacée."
"Water is a {{c::liquid}}.","L'eau est un liquide."
"She stayed.","Elle {{c::resta}}."
"Where are you {{c::heading}}?","Où vous rendez-vous ?"
"You're watching me.","Tu me {{c::regardes}}."
"He {{c::blamed}} it on me.","Il m'en a accusé."
"The oven's on.","Le {{c::four}} est en marche."
"The {{c::oven}} is on.","Le four est en marche."
"The oven is on.","Le {{c::four}} est en marche."
"The village doesn't have {{c::electricity}}.","Le village n'a pas l'électricité."
"The village doesn't have electricity.","Le village n'a pas {{c::l'électricité}}."
"She was coming.","Elle {{c::venait}}."
"I have an {{c::urgent}} message from tom.","J'ai un message urgent de tom."
"I have an urgent message from tom.","J'ai un message {{c::urgent}} de tom."
"{{c::hopefully}}.","J'espère que c'est le cas."
"He is fond of {{c::adventure}}.","Il aime l'aventure."
"He likes {{c::adventure}}.","Il aime l'aventure."
"He has ants in his pants.","Il ne {{c::tient}} pas en place."
"You never {{c::cease}} to impress me.","Vous ne cessez jamais de m'impressionner."
"I can sense someone's presence.","Je peux sentir la {{c::présence}} de quelqu'un."
"Santa {{c::claus}} does not exist.","Le père noël n'existe pas."
"Santa {{c::claus}} doesn't exist.","Le père noël n'existe pas."
"He likes {{c::hunting}}.","Il aime chasser."
"The drink is on me.","Le {{c::verre}} est pour moi."
"Kindness is a {{c::virtue}}.","La gentillesse est une vertu."
"Tom {{c::forgave}} mary.","Tom a pardonné à marie."
"She bought.","Elle {{c::acheta}}."
"I had a speech ready.","J'avais un {{c::discours}} de prêt."
"Just call tom.","Il suffit {{c::d'appeler}} tom."
"He is burning to make a fortune.","Il a hâte de faire {{c::fortune}}."
"He doesn't read many {{c::newspapers}}.","Il ne lit guère de journaux."
"They wanted me to help them.","Ils {{c::voulaient}} que je les aide."
"Tom {{c::smelled}} smoke.","Tom sentait l'odeur de la fumée."
"She {{c::smells}} bad.","Elle pue."
"{{c::david}} changed the subject.","David a changé de sujet."
"David changed the subject.","{{c::david}} a changé de sujet."
"I'm playing a computer game.","Je joue à un jeu {{c::vidéo}}."
"You're {{c::embarrassing}} me.","Tu me gênes."
"He is a man of character.","C’est un homme de {{c::caractère}}."
"It's very {{c::windy}}.","Il y a beaucoup de vent."
"You've got to move.","Il vous faut vous {{c::déplacer}}."
"I want you to wear this one.","Je veux que tu {{c::portes}} celui-ci."
"He walked along the river.","Il {{c::marchait}} le long de la rivière."
"I will speak to her about it {{c::directly}}.","Je lui en parlerai directement."
"I can {{c::peel}} an apple.","Je peux éplucher une pomme."
"The building is under {{c::construction}}.","Le bâtiment est en construction."
"The building is under construction.","Le bâtiment est en {{c::construction}}."
"{{c::yanni}} came.","Yanni est venu."
"Yanni came.","{{c::yanni}} est venu."
"The reason for this is {{c::plain}}.","La raison en est claire."
