"English","French"
"I'm eating {{c::lunch}}.","Je déjeune."
"I'm eating lunch.","Je {{c::déjeune}}."
"I'm eating {{c::breakfast}}.","Je déjeune."
"I'm eating breakfast.","Je {{c::déjeune}}."
"I'm {{c::bored}}.","Je m'ennuie."
"I'm bored.","Je {{c::m'ennuie}}."
"I am getting {{c::bored}}.","Je m'ennuie."
"I am getting bored.","Je {{c::m'ennuie}}."
"I am {{c::bored}}.","Je m'ennuie."
"I am bored.","Je {{c::m'ennuie}}."
"I was {{c::watching}}.","Je regardais."
"I was watching.","Je {{c::regardais}}."
"I was {{c::playing}}.","Je jouais."
"I was playing.","Je {{c::jouais}}."
"I'll {{c::pass}}.","Je passerai."
"I'll pass.","Je {{c::passerai}}."
"I'm stumped.","Je {{c::sèche}}."
"I will {{c::eat}}.","Je mangerai."
"I will eat.","Je {{c::mangerai}}."
"I'm {{c::calling}} you.","Je t'appelle."
"I'm calling you.","Je {{c::t'appelle}}."
"I am {{c::melting}}!","Je fonds !"
"I am melting!","Je {{c::fonds}} !"
"I'll {{c::wait}} for you.","Je t'attendrai."
"I'll wait for you.","Je {{c::t'attendrai}}."
"I'll {{c::change}}.","Je changerai."
"I'll change.","Je {{c::changerai}}."
"I {{c::hear}} you.","Je t'entends."
"I hear you.","Je {{c::t'entends}}."
"I will {{c::wait}} for you.","Je t'attendrai."
"I will wait for you.","Je {{c::t'attendrai}}."
"I'll be {{c::waiting}} for you.","Je t'attendrai."
"I'll be waiting for you.","Je {{c::t'attendrai}}."
"I'll {{c::wait}} up for you.","Je t'attendrai."
"I'll {{c::pay}}.","Je paierai."
"I {{c::snore}}.","Je ronfle."
"I don't {{c::know}}.","Je l'ignore."
"I'll {{c::drive}}.","Je conduirai."
"{{c::sorry}}!","Je m'excuse."
"I'm just {{c::kidding}}.","Je rigole."
"I {{c::ate}}.","Je mangeais."
"I'm {{c::joking}}.","Je rigole !"
"I am {{c::laughing}}.","Je ris."
"I'm {{c::laughing}}.","Je ris."
"I am {{c::freezing}}.","Je gèle."
"I {{c::envy}} him.","Je l'envie."
"I {{c::sat}} down.","Je m'assis."
"I {{c::envy}} her.","Je l'envie."
"I will {{c::work}}.","Je travaillerai."
"I'm {{c::shaking}}.","Je tremble."
"I have been {{c::shaking}}.","Je tremble."
"I've been {{c::shaking}}.","Je tremble."
"I can {{c::hear}} him.","Je l'entends."
"I can {{c::hear}} her.","Je l'entends."
"I {{c::resign}}.","Je démissionne."
"I'm {{c::quitting}}.","Je démissionne."
"I {{c::quit}}.","Je démissionne."
"I have a {{c::cough}}.","Je tousse."
"I was {{c::expecting}} you.","Je t'attendais."
"I'm {{c::winning}}.","Je l'emporte."
"I am at {{c::lunch}}.","Je dîne."
"I am {{c::coughing}}.","Je tousse."
"I'll {{c::live}}.","Je vivrai."
"I'd {{c::buy}} that.","Je l'achèterais."
"I {{c::hope}} so.","Je l'espère."
"I'll {{c::understand}}.","Je comprendrai."
"I {{c::hope}}.","Je l'espère."
"I {{c::sweat}}.","Je transpire."
"{{c::hopefully}}.","Je l'espère."
"I'm {{c::having}} fun.","Je m'amuse."
"I was {{c::sleeping}}.","Je dormais."
"I have {{c::won}}.","Je gagnais."
"I'll {{c::win}}.","Je gagnerai."
"I'll {{c::buy}} it.","Je l'achète."
"{{c::count}} me in.","Je participe."
"{{c::count}} me in!","Je participe."
"I'm {{c::down}}.","Je participe."
"I get the {{c::idea}}.","Je capte."
"I am getting {{c::dressed}}.","Je m'habille."
"I was {{c::dreaming}}.","Je rêvais."
"I'll {{c::start}}.","Je commencerai."
"I'm {{c::catching}} on.","Je capte."
"I'm {{c::depressed}}.","Je déprime."
"I {{c::didn't}} know that.","Je l'ignorais."
"I'm {{c::contributing}}.","Je contribue."
"I was {{c::smoking}}.","Je fumais."
"I {{c::did}} not know this.","Je l'ignorais."
"I {{c::didn't}} know about it.","Je l'ignorais."
"I {{c::didn't}} know about this.","Je l'ignorais."
"I get the {{c::idea}}.","Je pige."
"I {{c::envy}} you.","Je t'envie."
"I'll {{c::call}} him.","Je l'appellerai."
"I'm {{c::baking}}!","Je cuis !"
"I will {{c::endure}}.","Je maintiendrai."
"I was {{c::lying}}.","Je mentais."
"I was {{c::running}}.","Je courais."
"I will {{c::continue}}.","Je continuerai."
"I'll go {{c::ahead}}.","Je continuerai."
"I will {{c::marry}} you.","Je t'épouserai."
"I'll {{c::marry}} you.","Je t'épouserai."
