"English","French"
"I'll be right by your side.","Je serai à tes {{1::côtés}}."
"He doesn't get jokes.","Il ne comprend pas la {{1::plaisanterie}}."
"I'm not going to sign this.","Je ne vais pas {{1::signer}} ceci."
"He is a gentleman among {{1::gentlemen}}.","C'est un monsieur."
"He is a gentleman among gentlemen.","C'est un {{1::monsieur}}."
"He is a {{1::gentleman}}.","C'est un monsieur."
"He is a gentleman.","C'est un {{1::monsieur}}."
"Why aren't you working?","Pourquoi tu ne {{1::travailles}} pas?"
"He has {{1::plans}}.","Il a des projets."
"He has plans.","Il a des {{1::projets}}."
"I don't deserve your {{1::friendship}}.","Je ne mérite pas ton amitié."
"I don't deserve your friendship.","Je ne mérite pas ton {{1::amitié}}."
"I'll {{1::contact}} you when i can.","Je vous contacterai quand je le pourrai."
"Smoke is rising from the {{1::chimney}}.","De la fumée s'échappe de la cheminée."
"I'm afraid of {{1::earthquakes}}.","Je crains les tremblements de terre."
"Smoke was rising from the {{1::chimney}}.","De la fumée sortait de la cheminée."
"Smoke poured out of the {{1::chimney}}.","De la fumée s'échappait de la cheminée."
"I don't scare them.","Je ne {{1::leur}} fais pas peur."
"I was in {{1::london}}.","J'étais à londres."
"I was in london.","J'étais à {{1::londres}}."
"We don't like {{1::violence}}.","Nous n'aimons pas la violence."
"I won't obey those {{1::orders}}.","Je n'obéirai pas à ces ordres."
"I can't {{1::predict}} the future.","Je ne peux pas prédire l'avenir."
"Do you want me to tell tom?","Veux-tu que je le {{1::dise}} à tom ?"
"He is in trouble.","Il a des {{1::soucis}}."
"It {{1::continues}} to grow.","Il continue à croître."
"How do you plan to help me?","Comment {{1::prévois-tu}} de m'aider ?"
"It's a {{1::village}}.","C'est un village."
"It's a village.","C'est un {{1::village}}."
"This is a {{1::village}}.","C'est un village."
"This is a village.","C'est un {{1::village}}."
"That's a {{1::village}}.","C'est un village."
"That's a village.","C'est un {{1::village}}."
"He has {{1::guts}}.","Il a des tripes."
"I am sure of his {{1::success}}.","Je suis sûr de son succès."
"I am sure of his success.","Je suis sûr de son {{1::succès}}."
"I am sure of her {{1::success}}.","Je suis sûr de son succès."
"I am sure of her success.","Je suis sûr de son {{1::succès}}."
"I'm sure of his success.","Je suis sûr de son {{1::succès}}."
"{{1::obviously}}, he is lying.","À l'évidence, il ment."
"Obviously, he is lying.","À {{1::l'évidence}}, il ment."
"Welcome back.","Sois de nouveau la {{1::bienvenue}} !"
"I want something more.","Je veux {{1::quelque}} chose de plus."
"It's stealing.","C'est un {{1::vol}}."
"Where is mary?","Où est {{1::marie}} ?"
"Why don't you believe them?","Pourquoi ne les {{1::crois-tu}} pas ?"
"This is a sign.","C'est un {{1::signe}} !"
"That's a sign.","C'est un {{1::signe}}."
"I've {{1::lived}} in paris since 1977.","Je vis à paris depuis 1977."
"There is no water.","Il n'y a pas {{1::d'eau}}."
"There's no water.","Il n'y a pas {{1::d'eau}}."
"I am learning many {{1::languages}}.","J'apprends beaucoup de langues."
"I can't feel my legs.","Je ne sens pas mes {{1::jambes}}."
"Why don't you believe them?","Pourquoi ne les {{1::croyez-vous}} pas ?"
"I have a {{1::grammar}} book.","J'ai un livre de grammaire."
"I have a grammar book.","J'ai un livre de {{1::grammaire}}."
"It {{1::poured}} down.","Il pleuvait à verse."
"It {{1::poured}}.","Il pleuvait à verse."
"It {{1::rained}} cats and dogs.","Il pleuvait à verse."
"I'm broke.","Je n'ai plus un {{1::sou}}."
"I know what tom was doing.","Je sais ce que tom {{1::faisait}}."
"I do not even have a {{1::penny}}.","Je n'ai plus un rond."
"Are you afraid of the future?","As-tu peur de {{1::l'avenir}} ?"
"They work at night.","Elles {{1::travaillent}} de nuit."
"It is a {{1::bird}}.","C'est un oiseau."
"It is a bird.","C'est un {{1::oiseau}}."
"Tom is {{1::preparing}} dinner.","Tom prépare le dîner."
"Tom is preparing dinner.","Tom {{1::prépare}} le dîner."
"I can't feel my {{1::toes}}.","Je ne sens pas mes orteils."
"I can't feel my toes.","Je ne sens pas mes {{1::orteils}}."
"Look around you.","Regarde {{1::autour}} de toi."
"Look around.","Regarde {{1::autour}} de toi."
"Look about you.","Regarde {{1::autour}} de toi."
"Let's talk about your {{1::childhood}}.","Parlons de ton enfance."
"Let's talk about your childhood.","Parlons de ton {{1::enfance}}."
"That's a lie!","C'est un {{1::mensonge}} !"
