"English","French"
"I'm just a friend.","Je ne suis {{c::qu'un}} ami."
"I'm not your {{c::mother}}.","Je ne suis pas votre mère."
"I'm not your mother.","Je ne suis pas votre {{c::mère}}."
"I'm swimming with the {{c::current}}.","Je nage avec le courant."
"I want to see the ocean.","Je veux voir la {{c::mer}}."
"I want to see the {{c::sea}}.","Je veux voir la mer."
"The dog is white.","Le chien est {{c::blanc}}."
"Welcome.","Soyez le {{c::bienvenu}} !"
"Welcome!","Soyez le {{c::bienvenu}} !"
"Try {{c::harder}}.","Essaie de faire mieux."
"You are number one!","{{c::t'es}} le meilleur !"
"Can you {{c::describe}} it?","Pouvez-vous le décrire ?"
"Can you describe it?","Pouvez-vous le {{c::décrire}} ?"
"What's the {{c::cause}}?","Quelle est la cause ?"
"What's the cause?","Quelle est la {{c::cause}} ?"
"Watch the door.","{{c::surveille}} la porte !"
"The phone {{c::rang}}.","Le téléphone sonna."
"The phone rang.","Le téléphone {{c::sonna}}."
"I hadn't thought about that.","Je n'y avais pas {{c::songé}}."
"I hadn't thought of that.","Je n'y avais pas {{c::songé}}."
"Find the cat.","{{c::trouvez}} le chat."
"I'm doing you a {{c::favor}}.","Je vous fais une faveur."
"I'm doing you a favor.","Je vous fais une {{c::faveur}}."
"You don't have the {{c::nerve}}.","Vous n'avez pas le cran."
"{{c::lock}} the door.","Verrouille la porte."
"{{c::lock}} the door.","Verrouille la porte !"
"The door {{c::opened}}.","La porte s'ouvrit."
"I {{c::opened}} the door.","J'ouvris la porte."
"I want to {{c::become}} a doctor.","Je veux devenir médecin."
"I want to become a doctor.","Je veux {{c::devenir}} médecin."
"I wouldn't have {{c::dreamt}} of it.","Je n'y aurais pas songé."
"I wouldn't have dreamt of it.","Je n'y aurais pas {{c::songé}}."
"I wouldn't have {{c::dreamed}} of it.","Je n'y aurais pas songé."
"Tom is in {{c::deep}} trouble.","Tom a de gros problèmes."
"Can you {{c::describe}} it?","Peux-tu le décrire ?"
"Can you describe it?","Peux-tu le {{c::décrire}} ?"
"I want to see the {{c::countryside}}.","Je veux voir la campagne."
"I want to see the countryside.","Je veux voir la {{c::campagne}}."
"Tom has big {{c::arms}}.","Tom a de gros bras."
"Tom has big arms.","Tom a de gros {{c::bras}}."
"He's fallen off the {{c::cliff}}.","Il est tombé de la falaise."
"{{c::lead}} the way.","Montre le chemin."
"Lead the way.","{{c::montre}} le chemin."
"I'm not like them.","Je ne suis pas comme {{c::elles}}."
"It just came out.","Ça vient de {{c::paraître}}."
"Why not {{c::both}}?","Pourquoi pas les deux ?"
"Why not both?","Pourquoi pas les {{c::deux}} ?"
"I'm not very {{c::polite}}.","Je ne suis pas très poli."
"I'm not very polite.","Je ne suis pas très {{c::poli}}."
"Try {{c::harder}}.","Essayez de faire mieux."
"I'm not very {{c::organized}}.","Je ne suis pas très organisé."
"I'm not very organized.","Je ne suis pas très {{c::organisé}}."
"I want to become rich.","Je veux {{c::devenir}} riche."
"Look down at the {{c::floor}}.","Regarde le sol."
"Look down at the floor.","Regarde le {{c::sol}}."
"Just a {{c::minute}}.","Une minute."
"Just a minute.","Une {{c::minute}}."
"I'm not very {{c::polite}}.","Je ne suis pas très polie."
"I'm not very polite.","Je ne suis pas très {{c::polie}}."
"This just {{c::happened}} to me.","Ça vient de m'arriver."
"Get going.","En {{c::avant}}."
"Get moving.","En {{c::avant}}."
"Move.","En {{c::avant}}."
"{{c::forward}}!","En avant !"
"{{c::march}} away!","En avant !"
"I have no time for {{c::games}}.","Je n'ai pas le temps de jouer."
"They had no food.","Ils {{c::n'avaient}} pas de nourriture."
"Look at the {{c::blackboard}}.","Regarde le tableau."
"I'm not very {{c::athletic}}.","Je ne suis pas très athlétique."
"I want to, but i can't.","Je veux {{c::mais}} je ne peux pas."
"I'm going to need you.","Je vais {{c::avoir}} besoin de vous."
"What's the {{c::solution}}?","Quelle est la solution ?"
"What's the solution?","Quelle est la {{c::solution}} ?"
"The world is mine.","Le {{c::monde}} est à moi."
"I enjoy swimming.","J'aime la {{c::natation}}."
"It is yours to give!","C'est à toi de {{c::donner}} !"
"Where's tom's office?","Où est le {{c::bureau}} de tom ?"
"The dog is smart.","Le chien est {{c::malin}}."
"I like photography.","J'aime la {{c::photographie}}."
"I like {{c::watermelon}}.","J'aime la pastèque."
"I love {{c::california}}.","J'aime la californie."
"They don't have a {{c::shed}}.","Ils n'ont pas de remise."
"They don't have a shed.","Ils n'ont pas de {{c::remise}}."
"Do you have a lot of time?","{{c::as-tu}} beaucoup de temps ?"
"Tom changed {{c::color}}.","Tom a changé de couleur."
"Tom changed color.","Tom a changé de {{c::couleur}}."
"Tom changed {{c::colour}}.","Tom a changé de couleur."
"I'm not your {{c::dad}}.","Je ne suis pas ton père."
"Everything is {{c::alright}}.","Tout est bon."
"{{c::everything's}} ok.","Tout est bon."
"Are you going to tom's party?","{{c::vas-tu}} à la fête de tom?"
"The {{c::past}} is the {{c::past}}.","Le passé est le passé."
"I'm calling the {{c::waiter}}.","J'appelle le garçon."
"I'm calling the waiter.","{{c::j'appelle}} le garçon."
"Tom is in big trouble.","Tom a de gros {{c::ennuis}}."
"I shouldn't have {{c::kissed}} you.","Je n'aurais pas dû t'embrasser."
"I am {{c::forced}} to do it.","Je suis contraint à le faire."
"I shouldn't have {{c::kissed}} her.","Je n'aurais pas dû l'embrasser."
"Tom lost count.","Tom a arrêté de {{c::compter}}."
"Do i have a choice?","{{c::ai-je}} le choix ?"
