"English","French"
"I {{c::felt}} good.","Je me sentais bien."
"I felt good.","Je me {{c::sentais}} bien."
"I am in the soup.","Je suis dans la {{c::merde}}."
"I'm the {{c::oldest}}.","Je suis le plus vieux."
"I am in the {{c::forest}}.","Je suis dans la forêt."
"I am in the forest.","Je suis dans la {{c::forêt}}."
"I have enough time.","J'ai {{c::assez}} de temps."
"I am {{c::attached}} to her.","Je suis attaché à elle."
"I am attached to her.","Je suis {{c::attaché}} à elle."
"Whose {{c::fault}} is it?","À qui la faute ?"
"Whose fault is it?","À qui la {{c::faute}} ?"
"Whose {{c::fault}} is that?","À qui la faute ?"
"Whose fault is that?","À qui la {{c::faute}} ?"
"You have no {{c::messages}}.","Tu n'as pas de messages."
"I am {{c::attached}} to her.","Je suis attachée à elle."
"I will {{c::behave}}.","Je me tiendrai bien."
"Do you {{c::disagree}}?","N'êtes-vous pas d'accord ?"
"Do you disagree?","{{c::n'êtes-vous}} pas d'accord ?"
"Don't you agree?","{{c::n'êtes-vous}} pas d'accord ?"
"I'm not looking for {{c::sympathy}}.","Je ne cherche pas la sympathie."
"I'm in the {{c::bathtub}}.","Je suis dans la baignoire."
"I'm in the bathtub.","Je suis dans la {{c::baignoire}}."
"He can do it.","Il {{c::peut}} le faire."
"Do you {{c::disagree}}?","N'es-tu pas d'accord ?"
"Do you disagree?","{{c::n'es-tu}} pas d'accord ?"
"What does tom think of mary?","Que pense tom de {{c::mary}} ?"
"I'm the {{c::richest}}.","Je suis le plus riche."
"I can't stand {{c::fishing}}.","Je ne supporte pas la pêche."
"I can't stand fishing.","Je ne supporte pas la {{c::pêche}}."
"He's your {{c::age}}.","Il est de ton âge."
"He's your age.","Il est de ton {{c::âge}}."
"I want to hear this.","Je veux {{c::entendre}} ça."
"I can't stand {{c::violence}}.","Je ne supporte pas la violence."
"I can't stand violence.","Je ne supporte pas la {{c::violence}}."
"I wasn't following the {{c::conversation}}.","Je ne suivais pas la conversation."
"I don't want your money.","Je veux pas de votre {{c::argent}}."
"I made no {{c::promises}}.","Je n'ai pas fait de promesses."
"I made no promises.","Je n'ai pas fait de {{c::promesses}}."
"We don't have a problem.","Nous {{c::n'avons}} pas de problème."
"I'm always {{c::cautious}}.","Je suis toujours prudent."
"She's a picky eater.","Elle est {{c::difficile}}."
"Are you not tired?","{{c::n'es-tu}} pas fatigué ?"
"Aren't you tired?","{{c::n'es-tu}} pas fatigué ?"
"Don't you {{c::add}} some sugar?","Tu n'ajoutes pas de sucre ?"
"How unlucky i am!","Comme je suis {{c::malchanceux}} !"
"This is {{c::it}}.","Ça y est."
"This is it.","Ça {{c::y}} est."
"There you are!","Ça {{c::y}} est !"
"Aren't you {{c::hot}}?","N'as-tu pas chaud ?"
"I saw tom's {{c::face}}.","J'aperçus le visage de tom."
"I advise you to change clothes.","Je vous {{c::conseille}} de vous changer."
"You don't accept {{c::gifts}}.","Tu n'acceptes pas de cadeaux."
"Tom's {{c::cellphone}} rang.","Le portable de tom sonna."
"Tom's cellphone rang.","Le portable de tom {{c::sonna}}."
"I'm still a {{c::member}}.","Je suis toujours membre."
"I'm still a member.","Je suis toujours {{c::membre}}."
"We don't have a daughter.","Nous {{c::n'avons}} pas de fille."
"I'm still {{c::single}}.","Je suis toujours célibataire."
"I thought tom was sleeping.","Je pensais que tom {{c::dormait}}."
"God doesn't {{c::exist}}.","Dieu n'existe pas."
"God doesn't exist.","Dieu {{c::n'existe}} pas."
"God does not {{c::exist}}.","Dieu n'existe pas."
"God does not exist.","Dieu {{c::n'existe}} pas."
"Tom wants me to {{c::coach}} him.","Tom veut que je l'entraîne."
"It has to be done.","Il {{c::faut}} le faire."
"What about us?","{{c::qu'en}} est-il de nous ?"
"Don't {{c::act}} like that.","N'agis pas ainsi."
"Thanks for having us.","Merci de nous {{c::recevoir}}."
"Ignore tom's {{c::request}}.","Ignore la demande de tom."
"Ignore tom's request.","{{c::ignore}} la demande de tom."
"They don't eat.","Elles ne {{c::mangent}} pas."
"They're not coming.","Elles ne {{c::viennent}} pas."
"{{c::shake}} hands with tom.","Serre la main de tom."
"I may be wrong.","Je peux me {{c::tromper}}."
"{{c::shake}} hands with tom.","Serrez la main de tom."
"So don't {{c::hesitate}}.","Alors n'hésitez pas."
"So don't {{c::hesitate}}.","Alors n'hésite pas."
"Do you like it?","Tu {{c::aimes}} ?"
"You like it?","Tu {{c::aimes}} ?"
"I can {{c::manage}}.","Je peux me débrouiller."
"I can manage.","Je peux me {{c::débrouiller}}."
"It's nothing i can't handle.","Je peux me {{c::débrouiller}}."
"He's not {{c::perfect}}.","Il n'est pas parfait."
"He's not perfect.","Il n'est pas {{c::parfait}}."
"He isn't perfect.","Il n'est pas {{c::parfait}}."
"I {{c::barely}} knew tom.","Je connaissais à peine tom."
"Tom plays the drum.","Tom joue de la {{c::batterie}}."
"Tom is playing {{c::bass}} guitar.","Tom joue de la basse."
"Tom is playing bass guitar.","Tom joue de la {{c::basse}}."
"We drink water.","Nous {{c::buvons}} de l'eau."
"Tell me about it!","Tu {{c::parles}} !"
"You must be joking!","Tu {{c::parles}} !"
"Big {{c::deal}}!","Tu parles."
"{{c::age}} doesn't matter.","L'âge n'importe pas."
"Age doesn't matter.","{{c::l'âge}} n'importe pas."
"You aren't wrong.","{{c::t'as}} pas tort."
"He is {{c::known}} to everybody.","Il est connu de tous."
"He is known to everybody.","Il est {{c::connu}} de tous."
"He is {{c::known}} to everyone.","Il est connu de tous."
"I'm overdressed.","Je suis trop {{c::habillé}}."
