"English","French"
"I'm sorry i hurt you.","Je suis désolé de vous avoir {{c::blessés}}."
"He {{c::seemed}} to like that.","Il a semblé l'apprécier."
"I'm sorry i hurt you.","Je suis désolé de vous avoir {{c::blessées}}."
"I think you should sit down.","Je pense que tu devrais {{c::t'asseoir}}."
"I am a housewife.","Je suis femme au {{c::foyer}}."
"I'm a housewife.","Je suis femme au {{c::foyer}}."
"He has acted {{c::wisely}}.","Il a agi sagement."
"I'm going to america tomorrow.","Je vais en {{c::amérique}} demain."
"I will go to america tomorrow.","Je vais en {{c::amérique}} demain."
"He's from {{c::germany}}.","Il vient d'allemagne."
"He adopted the {{c::orphan}}.","Il a adopté l'orphelin."
"I got up at the {{c::crack}} of dawn.","Je me suis levé à l'aube."
"I got up at the crack of dawn.","Je me suis levé à {{c::l'aube}}."
"{{c::precisely}}!","C'est juste !"
"It's {{c::accurate}}.","C'est juste."
"Why don't you take a seat here?","Pourquoi ne pas {{c::t'asseoir}} ici ?"
"Was it an {{c::earthquake}}?","Était-ce un tremblement de terre ?"
"Was it an earthquake?","Était-ce un {{c::tremblement}} de terre ?"
"I hope you learn.","J'espère que tu {{c::apprends}}."
"He {{c::buys}} a computer.","Il achète un ordinateur."
"He buys a computer.","Il {{c::achète}} un ordinateur."
"It doesn't matter what i think.","Ce que je pense n'a pas {{c::d'importance}}."
"I woke up at {{c::6:30}}.","Je me suis réveillé à 6h30."
"He writes arabic.","Il écrit {{c::arabe}}."
"It {{c::rains}} there.","Il pleut là-bas."
"There are too many {{c::tourists}}.","Il y a trop de touristes."
"There are too many tourists.","Il y a trop de {{c::touristes}}."
"A {{c::button}} is missing.","Il manque un bouton."
"A button is missing.","Il manque un {{c::bouton}}."
"Tom is a highly {{c::gifted}} man.","Tom est quelqu'un de très talentueux."
"He died of natural {{c::causes}}.","Il est mort de mort naturelle."
"He died of natural causes.","Il est mort de mort {{c::naturelle}}."
"He died a natural death.","Il est mort de mort {{c::naturelle}}."
"I make a good {{c::impression}}.","Je fais une bonne impression."
"I make a good impression.","Je fais une bonne {{c::impression}}."
"{{c::marika}} has stopped calling me.","Marika a cessé de m'appeler."
"I don't want to hear this.","Je n'ai pas envie {{c::d'entendre}} ça."
"{{c::google}} doesn't know everything.","Google ne sait pas tout."
"Google doesn't know everything.","{{c::google}} ne sait pas tout."
"I'm not your husband anymore.","Je ne suis plus votre {{c::époux}}."
"I'm {{c::faster}} than you.","Je suis plus rapide que toi."
"I know we're different.","Je sais que nous sommes {{c::différents}}."
"He will be hungry.","Il {{c::aura}} faim."
"He's going to be hungry.","Il {{c::aura}} faim."
"I don't want to be caught.","Je ne veux pas me faire {{c::attraper}}."
"I'm your father's {{c::colleague}}.","Je suis un collègue de ton père."
"I swim like a {{c::cow}}.","Je nage comme une vache."
"I'm guessing this is yours.","{{c::j'imagine}} que c'est le tien."
"The {{c::crowd}} is going nuts.","La foule est en délire."
"The crowd is going {{c::wild}}.","La foule est en liesse."
"I don't like {{c::being}} all alone.","Je n'aime pas être tout seul."
"He's a {{c::volleyball}} player.","C’est un joueur de volley-ball."
"They're in the {{c::street}}.","Ils sont à la rue."
"It will grow old.","Il {{c::deviendra}} vieux."
"I want you to {{c::consider}} this.","Je veux que vous réfléchissiez à ceci."
"{{c::kabylie}} is in algeria.","La kabylie est en algérie."
"I want to talk to you about this list.","Je veux vous parler de cette {{c::liste}}."
"I am the weekend nurse.","Je suis {{c::l'infirmière}} du week-end."
"Tom sat down next to mary.","Tom {{c::s'assit}} à côté de mary."
"It's not a weapon.","Ce n'est pas une {{c::arme}}."
"I paced to and fro.","J'ai fait les {{c::cent}} pas."
"No. not that i know of.","Non. pas à ma {{c::connaissance}}."
"Mennad is a robber.","{{c::mennad}} est un voleur."
"She is no beauty.","Ce n'est pas une {{c::beauté}}."
"He {{c::studies}} very hard.","Il étudie dur."
"I just {{c::signed}} the contract.","Je viens juste de signer le contrat."
"I'm sorry i hurt you.","Je suis désolée de vous avoir {{c::blessés}}."
"I don't want to take on any more work.","Je ne veux pas {{c::récupérer}} plus de travail."
"I'm sorry i hurt you.","Je suis désolée de vous avoir {{c::blessées}}."
"The train is {{c::bound}} for london.","Le train est à destination de londres."
"The train is bound for london.","Le train est à {{c::destination}} de londres."
"Tom asked mary for {{c::assistance}}.","Tom demanda à marie de l'aider."
"He {{c::earns}} a great deal.","Il gagne gros."
"Stop deluding yourself.","Arrêtez de vous mentir à {{c::vous-même}} !"
"He is taking a walk.","Il fait une {{c::promenade}}."
"I wanted an {{c::economy}} car.","Je voulais une voiture économique."
"I wanted an economy car.","Je voulais une voiture {{c::économique}}."
"I'm going to propose to her.","Je vais la demander en {{c::mariage}}."
"Not all of them are busy.","Toutes ne sont pas {{c::occupées}}."
"What color is tom's sweater?","De quelle couleur est le {{c::chandail}} de tom ?"
"What colour is tom's {{c::jumper}}?","De quelle couleur est le chandail de tom ?"
"Once i helped her.","Une fois, je l'ai {{c::aidée}}."
"The {{c::exact}} year is 1742.","L'année exacte est 1742."
"The exact year is 1742.","L'année {{c::exacte}} est 1742."
"Stop deluding yourself.","Arrêtez de vous mentir à {{c::vous-mêmes}} !"
"We don't have time to {{c::debate}}.","Nous n'avons pas le temps de débattre."
"Don't go near the {{c::edge}}.","Ne t'approche pas du bord."
"I was shaking like a {{c::leaf}}.","Je tremblais comme une feuille."
"The story is awful.","L'histoire est {{c::terrible}}."
"I never get to see you anymore.","Je n'ai plus {{c::l'occasion}} de vous voir."
"I am a member of the french {{c::communist}} party.","Je suis membre du pcf."
"I'm a member of the french {{c::communist}} party.","Je suis membre du pcf."
"Gold is a {{c::metal}}.","L'or est un métal."
"Gold is a metal.","L'or est un {{c::métal}}."
"I can't {{c::express}} my feelings.","Je ne peux exprimer ce que je ressens."
"I can't express my feelings.","Je ne peux {{c::exprimer}} ce que je ressens."
"Bring a {{c::bucket}} of apples.","Apporte un panier de pommes."
"Bring a bucket of apples.","Apporte un {{c::panier}} de pommes."
"I am boiling water.","Je suis en train de {{c::bouillir}} de l'eau."
"I'm boiling water.","Je suis en train de {{c::bouillir}} de l'eau."
