"English","French"
"It's hard to master english.","Il est difficile de {{1::maîtriser}} l'anglais."
"Mastering english is difficult.","Il est difficile de {{1::maîtriser}} l'anglais."
"To master english is difficult.","Il est difficile de {{1::maîtriser}} l'anglais."
"Don't let her see you.","Ne la laisse pas te {{1::remarquer}}."
"My alarm clock doesn't work.","Mon {{1::réveil}} ne fonctionne pas."
"I'm very {{1::drawn}} to you.","Vous m'attirez beaucoup."
"I am somebody and important.","Je suis quelqu'un et {{1::d'importance}}."
"I'm not ready for the exam.","Je ne suis pas prêt pour {{1::l'examen}}."
"I have no hair on my head.","Je n'ai pas de {{1::cheveux}} sur la tête."
"I have been to canada.","Je suis allé au {{1::canada}}."
"Let's play a game of baseball.","{{1::jouons}} un match de baseball."
"I often dream of the same {{1::scene}}.","Je rêve souvent de la même scène."
"I often dream of the same scene.","Je rêve souvent de la même {{1::scène}}."
"Tom was {{1::startled}}.","Tom a été surpris."
"He {{1::fled}} his country.","Il a fui de son pays."
"They're part of us.","Ils {{1::font}} partie de nous."
"Hug tom.","Fais un {{1::câlin}} à tom."
"I go to bed at {{1::sunset}}.","Je me couche avec le soleil."
"I went to the {{1::zoo}}.","Je suis allé au zoo."
"I went to the zoo.","Je suis allé au {{1::zoo}}."
"To be bored is a {{1::sin}}.","S'ennuyer est un péché."
"I went to the {{1::supermarket}}.","Je suis allé au supermarché."
"I went to the supermarket.","Je suis allé au {{1::supermarché}}."
"He {{1::planted}} a tree.","Il planta un arbre."
"The eagle is a bird of {{1::prey}}.","L'aigle est un rapace."
"{{1::are}} you tom?","Est-ce que tu es tom ?"
"Are you tom?","{{1::es}}t-ce que tu {{1::es}} tom ?"
"I am watching {{1::wild}} birds.","Je regarde les oiseaux sauvages."
"I am watching wild birds.","Je regarde les oiseaux {{1::sauvages}}."
"I had such high {{1::hopes}} for you.","Je croyais tellement en toi."
"He had {{1::jeans}} on.","Il portait un jeans."
"He had jeans on.","Il portait un {{1::jeans}}."
"He walks slowly.","Il marche {{1::lentement}}."
"I'm getting married this year.","Je me marie cette {{1::année}}."
"He {{1::delivered}} a speech.","Il prononça un discours."
"It is better to give than to {{1::receive}}.","Il est mieux de donner que de recevoir."
"It's better to give than to {{1::receive}}.","Il est mieux de donner que de recevoir."
"I hate {{1::horror}} films.","Je déteste les films d'horreur."
"Tom promised mary that {{1::he'd}} help her.","Tom promit à mary de l'aider."
"She's a soccer {{1::champion}}.","Elle est une championne de football."
"This {{1::interview}} is over.","L'entretien est terminé."
"No, i don't have time to {{1::chat}}.","Non, je n'ai pas le temps de bavarder."
"I'll {{1::arrange}} a meeting.","Je vais organiser une réunion."
"What is a think tank?","Qu'est un cercle de {{1::réflexion}} ?"
"I hate the color of these {{1::walls}}.","Je déteste la couleur de ces murs."
"I hate the color of these walls.","Je déteste la couleur de ces {{1::murs}}."
"How many {{1::houses}} do you have?","Tu as combien de maisons ?"
"How many houses do you have?","Tu as combien de {{1::maisons}} ?"
"I hate math most of all.","Je déteste {{1::surtout}} les maths."
"I want you to go to boston.","Je veux que vous {{1::alliez}} à boston."
"I'm {{1::accustomed}} to cold weather.","Je suis habituée au froid."
"I'm accustomed to cold weather.","Je suis {{1::habituée}} au froid."
"I hate the color of these {{1::walls}}.","Je déteste la couleur de ces cloisons."
"I'm tied up at the office.","Je suis {{1::retenu}} au bureau."
"Hey, don't forget this.","{{1::eh}} ! n'oublie pas ça !"
"I think tom would tell the truth.","Je pense que tom {{1::dirait}} la vérité."
"You're the teacher.","C'est toi le {{1::prof}}."
"We're {{1::relatives}}.","Nous sommes de la même famille."
"I feel like i understand your feelings.","Je sens que je comprends tes {{1::sentiments}}."
"Mom is algerian.","Maman est {{1::algérienne}}."
"The {{1::eagle}} is white.","L'aigle est blanc."
"I can't {{1::afford}} that.","Je ne peux pas me permettre ça."
"I respect the {{1::elderly}}.","Je respecte les personnes âgées."
"I respect the elderly.","Je respecte les personnes {{1::âgées}}."
"He {{1::attempted}} suicide.","Il a tenté de se suicider."
"I think that would be better.","Je pense que ce {{1::serait}} mieux."
"Tom helped you, didn't he?","Tom vous a {{1::aidés}}, n'est-ce pas ?"
"Which is old?","Lequel est {{1::ancien}} ?"
"The {{1::sink}} is broken.","L'évier est cassé."
"He knows his stuff.","Il {{1::s'y}} connaît."
"You could hurt yourself.","Vous {{1::pourriez}} vous blesser."
"The {{1::switch}} is off.","L’interrupteur est ouvert."
"He has no {{1::common}} sense.","Il est dépourvu de sens commun."
"Yanni {{1::stinks}}.","Yanni est nul."
"Which is brown?","Lequel est {{1::marron}} ?"
"Tom was {{1::rejected}}.","Tom a été refusé."
"He's going crazy.","Il {{1::devient}} fou."
"He walked away.","Il s'en {{1::alla}}."
"Tom {{1::traveled}} to boston.","Tom a voyagé à boston."
"Tom traveled to boston.","Tom a {{1::voyagé}} à boston."
"I only need one {{1::hundred}} dollars.","Je n'ai besoin que de cent dollars."
"I only need one hundred dollars.","Je n'ai besoin que de {{1::cent}} dollars."
"He heard a {{1::shout}}.","Il entendit un cri."
"He heard a shout.","Il entendit un {{1::cri}}."
"He {{1::cares}}.","Il s'en soucie."
"I returned to japan.","Je suis {{1::retourné}} au japon."
"I'll fix a drink.","Je vais préparer une {{1::boisson}}."
"I'm going to make a drink.","Je vais préparer une {{1::boisson}}."
"The place is empty.","{{1::l'endroit}} est vide."
"I thought you wanted the truth.","Je pensais que vous {{1::vouliez}} la vérité."
"I'm in the tennis {{1::club}}.","Je suis membre de ce club de tennis."
"Tom is {{1::athletic}}.","Thomas est sportif."
"Algeria is {{1::huge}}.","L'algérie est énorme."
"Algeria is huge.","L'algérie est {{1::énorme}}."
"He is ashamed of his failure.","Il a honte de son {{1::échec}}."
"I'm going to call an ambulance.","Je vais appeler une {{1::ambulance}}."
"Everybody is {{1::focused}}.","Chacun est concentré."
"Everybody is focused.","Chacun est {{1::concentré}}."
"He has a {{1::picasso}}.","Il détient un picasso."
"I am {{1::remembering}} the word.","Je me souviens du mot."
