"English","French"
"I'm going to {{1::regret}} this.","Je vais le regretter."
"I'm going to regret this.","Je vais le {{1::regretter}}."
"I don't drink {{1::anymore}}.","Je ne bois plus."
"I see the {{1::house}}.","Je vois la maison."
"I'll keep an {{1::eye}} on him.","Je vais le surveiller."
"I see the {{1::book}}.","Je vois le livre."
"I must fix it.","Je dois le {{1::réparer}}."
"I do not love him any {{1::longer}}.","Je ne l'aime plus."
"Not at all.","Pas du {{1::tout}}."
"Not at all!","Pas du {{1::tout}} !"
"I know him by {{1::sight}}.","Je le connais de vue."
"I know him by sight.","Je le connais de {{1::vue}}."
"I {{1::met}} him just now.","Je viens de le rencontrer."
"I met him just now.","Je viens de le {{1::rencontrer}}."
"I just met him.","Je viens de le {{1::rencontrer}}."
"I don't love you {{1::any}} more.","Je ne t'aime plus."
"I must return his call.","Je dois le {{1::rappeler}}."
"What does tom read?","Que {{1::lit}} tom ?"
"I'm housesitting.","Je {{1::garde}} la maison."
"We {{1::depend}} on you.","Nous dépendons de vous."
"I have to do it again.","Je dois le {{1::refaire}}."
"I have to {{1::paint}} it.","Je dois le peindre."
"I have to paint it.","Je dois le {{1::peindre}}."
"I don't dance anymore.","Je ne {{1::danse}} plus."
"I'm not gambling anymore.","Je ne {{1::parie}} plus."
"I'm from the {{1::city}}.","Je viens de la ville."
"Just finished it.","Je viens de le {{1::terminer}}."
"I've just finished it.","Je viens de le {{1::terminer}}."
"Don't stop {{1::playing}}.","N'arrête pas de jouer."
"Don't stop playing.","{{1::n'arrête}} pas de jouer."
"I just found out about it.","Je viens de le {{1::découvrir}}."
"{{1::but}} i'll do it.","Mais je le ferai."
"I'm making house {{1::repairs}}.","Je répare la maison."
"I'm making house repairs.","Je {{1::répare}} la maison."
"My heart {{1::beats}} fast.","Je fais de la tachycardie."
"What did tom want?","Que {{1::voulait}} tom ?"
"I'm thinking about you.","Je pense à {{1::toi}}."
"I'll {{1::paint}} the house.","Je peindrai la maison."
"Write to tom.","{{1::écrivez}} à tom."
"Write tom.","{{1::écrivez}} à tom."
"I do that {{1::sometimes}}.","Je le fais parfois."
"I do that sometimes.","Je le fais {{1::parfois}}."
"Write to tom.","{{1::écris}} à tom."
"I'm one of you.","Je suis {{1::l'un}} de vous."
"I'm writing to tom.","{{1::j'écris}} à tom."
"Don't you have a {{1::bicycle}}?","N'avez-vous pas de vélo ?"
"{{1::answer}} tom.","Réponds à tom."
"Answer tom.","{{1::réponds}} à tom."
"Answer tom.","{{1::répondez}} à tom."
"Tell tom.","{{1::dis-le}} à tom."
"I'll be {{1::seeing}} him tomorrow.","Je le verrai demain."
"I'll be seeing him tomorrow.","Je le {{1::verrai}} demain."
"I'm going to see him tomorrow.","Je le {{1::verrai}} demain."
"I love tom.","{{1::j'aime}} tom."
"I like tom.","{{1::j'aime}} tom."
"I {{1::smell}} coffee.","Je sens le café."
"I smell coffee.","Je sens le {{1::café}}."
"Tom {{1::speaks}}.","Tom parle."
"Give {{1::these}} to tom.","Donne-les à tom."
"I do this {{1::too}}.","Je le fais également."
"I do this too.","Je le fais {{1::également}}."
"I do this {{1::too}}!","Je le fais également."
"I do this too!","Je le fais {{1::également}}."
"{{1::are}} you tom?","Es-tu tom ?"
"Are you tom?","{{1::es-tu}} tom ?"
"I'm doing it myself.","Je le fais {{1::moi-même}}."
"I {{1::refused}} to believe it.","Je refusai de le croire."
"I'll {{1::meet}} him tomorrow.","Je le rencontrerai demain."
"I speak mari.","Je parle le {{1::mari}}."
"I am crazy about you.","Je suis {{1::folle}} de vous."
"I'm crazy about you.","Je suis {{1::folle}} de vous."
"Not so much {{1::salt}}!","Pas tant de sel !"
"Not so much salt!","Pas tant de {{1::sel}} !"
"I'll keep an {{1::eye}} on her.","Je vais la surveiller."
"I speak {{1::russian}}.","Je parle le russe."
"I speak russian.","Je parle le {{1::russe}}."
"I do this {{1::every}} day.","Je le fais quotidiennement."
"I do this every day.","Je le fais {{1::quotidiennement}}."
"I refuse to allow it.","Je refuse de le {{1::permettre}}."
"I'm {{1::cleaning}} the house.","Je fais le ménage."
"I wanted {{1::sympathy}}.","Je voulais de la compassion."
"I wanted sympathy.","Je voulais de la {{1::compassion}}."
"{{1::tom's}} here.","Tom est ici."
"I eat {{1::meat}}.","Je mange de la viande."
"I eat meat.","Je mange de la {{1::viande}}."
"I work in the {{1::morning}}.","Je travaille le matin."
"Don't forget to call me.","N'oublie pas de {{1::m'appeler}}."
"I'm having {{1::soup}}.","Je mange de la soupe."
"I'm having soup.","Je mange de la {{1::soupe}}."
"Don't forget to vote.","N'oublie pas de {{1::voter}} !"
"I {{1::fed}} the dog.","Je nourris le chien."
"I'm {{1::celebrating}}.","Je fais la fête."
"I'm celebrating.","Je fais la {{1::fête}}."
"I drink {{1::beer}}.","Je bois de la bière."
"I drink beer.","Je bois de la {{1::bière}}."
"I'll {{1::feed}} the dog.","Je nourrirai le chien."
"Don't forget to {{1::sign}} your name.","N'oubliez pas de signer."
"Don't forget to sign your name.","N'oubliez pas de {{1::signer}}."
"Don't forget to vote.","N'oubliez pas de {{1::voter}} !"
"I have to paint it.","Je dois la {{1::peindre}}."
