"English","French"
"I want to give you the chance to do that.","Je veux vous {{c::procurer}} l'occasion de faire ça."
"He {{c::tends}} to be lazy.","Il tend à être paresseux."
"Tom {{c::wears}} a ring.","Tom porte une bague."
"Sami never {{c::asks}} questions.","Sami ne pose jamais de questions."
"She's a citizen of {{c::ukraine}}.","Elle est citoyenne ukrainienne."
"You were sweating.","Vous étiez en {{c::sueur}}."
"She picked up beautiful stones.","Elle a {{c::ramassé}} de belles pierres."
"I am looking for a leather {{c::briefcase}}.","Je cherche une serviette en cuir."
"I am looking for a leather briefcase.","Je cherche une serviette en {{c::cuir}}."
"I haven't paid for the tickets yet.","Je n'ai pas encore payé les {{c::tickets}}."
"How many {{c::colors}} are there?","Combien il y a-t-il de couleurs ?"
"How many colors are there?","Combien il y a-t-il de {{c::couleurs}} ?"
"How many {{c::colours}} are there?","Combien il y a-t-il de couleurs ?"
"How many colours are there?","Combien il y a-t-il de {{c::couleurs}} ?"
"I got you all right where i want you.","Je t'ai {{c::mené}} précisément où je voulais."
"Let's make a {{c::trade}}.","Faisons un marché."
"I arrived ahead of the others.","Je suis arrivé avant les {{c::autres}}."
"How long were you gone?","Combien de temps êtes-vous {{c::partis}} ?"
"The gold mine is depleted.","La {{c::mine}} d'or est épuisée."
"What's the problem anyway?","Quel est le problème, de toutes {{c::manières}} ?"
"We are working in the interest of peace.","Nous {{c::travaillons}} pour la paix."
"I {{c::placed}} a book on the table.","Je pose un livre sur la table."
"How long were you gone?","Combien de temps êtes-vous {{c::parties}} ?"
"I know what it's like to be alone.","Je sais ce que c'est {{c::d'être}} seul."
"I know what it means to be alone.","Je sais ce que c'est {{c::d'être}} seul."
"He threw me out of the house.","Il m'a {{c::jeté}} hors de la maison."
"What is your {{c::wife's}} shoe size?","Quelle est la pointure de ta femme ?"
"Tom {{c::backed}} out of the room.","Thomas sortit à reculons de la chambre."
"How long did you stay?","Combien de temps êtes-vous {{c::restés}} ?"
"We're {{c::refugees}}.","On est des réfugiés."
"We're refugees.","On est des {{c::réfugiés}}."
"However, the {{c::quantity}} is not correct.","Néanmoins, la quantité est incorrecte."
"My {{c::grade}} is above the average.","Ma note est au-dessus de la moyenne."
"My grade is above the average.","Ma note est au-dessus de la {{c::moyenne}}."
"Human {{c::stupidity}} is international.","La bêtise humaine est internationale."
"I've never seen a live {{c::whale}}.","Je n'ai jamais vu de baleine vivante."
"She was wearing a {{c::fur}} coat.","Elle portait un manteau de fourrure."
