"English","French"
"We are cut from the same {{1::cloth}}.","Nous sommes de la même étoffe."
"They wanted me to help them.","Elles {{1::voulaient}} que je les aide."
"I will be able to pass the {{1::test}}.","Je serai capable de réussir le test."
"I will be able to pass the test.","Je serai capable de réussir le {{1::test}}."
"These aren't the same.","Ce ne sont pas les {{1::mêmes}}."
"They're not mine.","Ce ne sont pas les {{1::miens}}."
"Don't step on the {{1::snake}}.","Ne marche pas sur le serpent."
"Don't step on the snake.","Ne marche pas sur le {{1::serpent}}."
"What are the {{1::neighbours}} doing?","Que font les voisins ?"
"Don't touch the button.","Ne touche pas au {{1::bouton}}."
"The universe is {{1::infinite}}.","L'univers est infini."
"{{1::jane}} keeps early hours.","Jane est matinale."
"The {{1::bulb}} is broken.","L'ampoule est cassée."
"No, i'm not from the united {{1::states}}.","Non, je ne suis pas des états-unis."
"No, i'm not from the united states.","Non, je ne suis pas des {{1::états-unis}}."
"No, i am not from the united {{1::states}}.","Non, je ne suis pas des états-unis."
"No, i am not from the united states.","Non, je ne suis pas des {{1::états-unis}}."
"Tom is trying not to worry too much.","Tom essaie de ne pas trop {{1::s'inquiéter}}."
"They didn't know it {{1::themselves}}.","Ils ne le savaient pas eux-mêmes."
"There are no drugs here.","Il n'y a pas de {{1::médicaments}}, ici."
"What is it?","{{1::qu'est}} ce c'est ?"
"The place is {{1::packed}}.","L'endroit est bondé."
"The place is packed.","L'endroit est {{1::bondé}}."
"{{1::admission}} is free.","L'entrée est gratuite."
"Tom {{1::prefers}} not to talk about it.","Tom préfère ne pas en parler."
"The {{1::illusion}} is perfect.","L'illusion est parfaite."
"You have the {{1::option}} to refuse.","Tu as la possibilité de refuser."
"He didn't tell me everything.","Il ne {{1::m'a}} pas tout dit."
"{{1::lucy}} is an american.","Lucy est américaine."
"Lucy is an american.","{{1::lucy}} est américaine."
"Lucy is american.","{{1::lucy}} est américaine."
"If you want.","{{1::si}} tu veux."
"Jobs are scarce.","{{1::l'emploi}} est rare."
"Careful! {{1::don’t}} burn yourself.","Attention ! ne te brûle pas."
"I made the {{1::wedding}} cake.","J'ai fait le gâteau de mariage."
"She {{1::closes}} the door.","Elle ferme la porte."
"Why not {{1::spend}} the night?","Pourquoi ne pas passer la nuit ?"
"I don't like feeling {{1::helpless}}.","Je n'aime pas me sentir impuissant."
"The {{1::elephant}} is gray.","L'éléphant est gris."
"I don't like feeling {{1::helpless}}.","Je n'aime pas me sentir impuissante."
"I must {{1::object}}.","Je dois formuler une objection."
"To {{1::err}} is human.","L'erreur est humaine."
"The {{1::orange}} is {{1::orange}}.","L'orange est orange."
"She's in a state of {{1::shock}}.","Elle est en état de choc."
"He's sound asleep.","Il dort {{1::profondément}}."
"It's raining heavily.","Il pleut {{1::fortement}}."
"It is raining hard.","Il pleut {{1::fortement}}."
"I must {{1::object}}.","Je dois émettre une objection."
"I never work during {{1::weekends}}.","Je ne travaille jamais les week-ends."
"I will not accept the gifts.","Je ne peux pas {{1::accepter}} les cadeaux."
"{{1::someday}} you'll regret this.","Un jour, tu le regretteras."
"I understand what they're saying.","Je comprends ce qu'ils {{1::disent}}."
"What are you reading?","{{1::qu’est-ce}} que tu lis ?"
"Tom is about my size.","Tom est {{1::environ}} de ma taille."
"She died in 1960.","Elle {{1::mourut}} en 1960."
"{{1::facebook}} is boring.","Facebook est ennuyant."
"I {{1::lit}} the fire.","J'ai allumé le feu."
"The {{1::crew}} is tense.","L'équipage est tendu."
"I suppose we could do that.","Je suppose que nous {{1::pourrions}} le faire."
"I missed {{1::supper}}.","J'ai loupé le dîner."
"I missed supper.","J'ai {{1::loupé}} le dîner."
"You've {{1::grown}} up, tom.","Vous avez grandi, tom."
"What are the teachers doing?","Que font les {{1::professeurs}} ?"
"He lives in the {{1::western}} part of town.","Il vit à l'ouest de la ville."
"{{1::lisa}} is german.","Lisa est allemande."
"What are the teachers doing?","Que font les {{1::enseignants}} ?"
"Don't get angry!","Ne vous {{1::mettez}} pas en colère !"
"We tried to cheer him up.","Nous avons essayé de le {{1::remonter}}."
"That's why i have such an {{1::extreme}} hatred for him.","C'est pourquoi je le déteste autant."
"I go to church on sundays.","Je vais à l'église les {{1::dimanches}}."
