"English","French"
"I {{1::accomplished}} what i wanted to.","J'ai accompli ce que je voulais."
"I accomplished what i wanted to.","J'ai {{1::accompli}} ce que je voulais."
"I'd like something light.","Je voudrais quelque chose de {{1::léger}}."
"We're going {{1::hunting}}.","Nous allons à la chasse."
"We're going hunting.","Nous allons à la {{1::chasse}}."
"I just wrote a book.","Je viens {{1::d'écrire}} un livre."
"You can't back out.","Vous ne pouvez pas vous {{1::retirer}}."
"I can {{1::deliver}} that to tom.","Je peux livrer cela à tom."
"I'm the {{1::middle}} child of three.","Je suis le second de trois enfants."
"What caused the {{1::crash}}?","Quelle est la cause de l'accident ?"
"What caused the crash?","Quelle est la cause de {{1::l'accident}} ?"
"He speaks {{1::badly}}.","Il parle mal."
"She didn't pay back the money.","Elle ne {{1::rendit}} pas l'argent."
"The house was surrounded by {{1::fields}}.","La maison est entourée de champs."
"I want you back.","Je veux que vous soyez {{1::revenus}}."
"It is {{1::high}} time we went to bed.","C'est l'heure de nous coucher."
"It is high time we went to bed.","C'est l'heure de nous {{1::coucher}}."
"It's time we went to bed.","C'est l'heure de nous {{1::coucher}}."
"Don't {{1::compare}} yourself to her.","Ne te compare pas à elle."
"{{1::betty}} is a dancing teacher.","Betty est professeur de danse."
"Betty is a dancing teacher.","{{1::betty}} est professeur de danse."
"{{1::betty}} is a dance teacher.","Betty est professeur de danse."
"Betty is a dance teacher.","{{1::betty}} est professeur de danse."
"{{1::unfortunately}}, i don't have time today.","Malheureusement, je n'ai pas de temps aujourd'hui."
"Unfortunately, i don't have time today.","{{1::malheureusement}}, je n'ai pas de temps aujourd'hui."
"He promised not to smoke.","Il me {{1::promit}} de ne pas fumer."
"I know that you're disappointed.","Je sais que vous êtes {{1::déçus}}."
"We needed this.","Nous {{1::avions}} besoin de ça."
"I'm glad you're coming.","Je suis heureux que tu {{1::viennes}}."
"I know that you're smart.","Je sais que vous êtes {{1::intelligents}}."
"I had no more than three {{1::pounds}}.","Je n'avais pas plus de 3 livres sterling."
"I know you're bothered.","Je sais que vous êtes {{1::ennuyé}}."
"I am looking for a good hotel.","Je cherche un bon {{1::hôtel}}."
"I have to take an {{1::exam}}.","Je dois passer un examen."
"I have to take an exam.","Je dois passer un {{1::examen}}."
"He got out from {{1::under}} the car.","Il sortit de sous la voiture."
"He got out from under the car.","Il {{1::sortit}} de sous la voiture."
"Let's ask a travel {{1::agent}}.","Demandons à un voyagiste."
"What is the {{1::population}} of france?","Quelle est la population de france ?"
"What is the population of france?","Quelle est la {{1::population}} de france ?"
"He got the book down from the {{1::shelf}}.","Il descendit le livre de l'étagère."
"I couldn't do that.","Je n'ai pas {{1::pu}} faire ça."
"Tom's house doesn't have a {{1::garage}}.","La maison de tom n'a pas de garage."
