"English","French"
"We are but men, not gods.","Nous ne sommes que des hommes, pas des {{c::dieux}}."
"I had a {{c::hunch}} you would do that.","J'ai eu le pressentiment que vous feriez cela."
"He can {{c::imitate}} the rest of the family.","Il peut imiter les autres membres de la famille."
"I would like to make a reservation, please.","Je voudrais faire une réservation, {{c::s’il}} vous plaît."
"It's a vague story.","C'est une histoire {{c::vague}}."
"Few people have a {{c::typewriter}}.","Peu de gens ont une machine à écrire."
"What's the {{c::longest}} german word?","Quel est le mot allemand le plus long ?"
"The water has been cut off.","L'eau a été {{c::coupée}}."
"I wish i were a {{c::prince}}.","J'aimerais être un prince."
"I wish i were a prince.","J'aimerais être un {{c::prince}}."
"Please hand in the necessary {{c::papers}}.","Remets les papiers nécessaires, je te prie."
"She's writing an {{c::article}} for the school newspaper.","Elle écrit un article pour le journal de l'école."
"She's writing an article for the school newspaper.","Elle écrit un {{c::article}} pour le journal de l'école."
"The sudden death of his brother surprised them.","La mort {{c::soudaine}} de son frère les a surpris."
"We are {{c::apt}} to make mistakes.","Nous sommes susceptibles de commettre des erreurs."
"Few, if any, will {{c::criticize}} him.","Peu de gens, s'il y en a, le critiqueront."
"Father is trying to figure out his {{c::tax}}.","Papa essaye de calculer son impôt."
"{{c::artificial}} intelligence is changing the world.","L'intelligence artificielle est en train de changer le monde."
"Artificial intelligence is changing the world.","L'intelligence {{c::artificielle}} est en train de changer le monde."
"Tom watched a {{c::youtube}} video.","Tom a regardé une vidéo youtube."
"Tom asked mary to the prom.","Tom a invité mary au {{c::bal}} de promotion."
"What would you do if you had a {{c::billion}} dollars?","Que feriez-vous si vous aviez un milliard de dollars ?"
"This is a {{c::stressful}} situation.","C'est une situation stressante."
"You sent an email.","Tu as envoyé un {{c::e-mail}}."
"Many {{c::families}} eat dinner while watching tv.","Beaucoup de familles dînent en regardant la télévision."
"You should get rid of these {{c::weeds}}.","Tu devrais te débarrasser de ces vêtements de deuil."
"They sell fish and meat.","Ils {{c::vendent}} du poisson et de la viande."
"In 1975, morocco {{c::invaded}} western sahara.","En 1975, le maroc a envahi le sahara occidental."
"His sons are not properly brought up.","Ses fils ne sont pas bien {{c::élevés}}."
"{{c::surely}} you're right.","Vous avez sûrement raison."
"It got {{c::colder}} day by day.","Il fit plus froid de jour en jour."
"Your house is {{c::nicer}} than mine.","Votre maison est plus belle que la mienne."
"My toolbox is in the trunk.","Ma boîte à {{c::outils}} est dans le coffre."
"Go easy on the wine.","{{c::vas-y}} doucement avec le vin."
"You look exactly like tom.","Tu ressembles {{c::trait}} pour {{c::trait}} à tom."
"The police {{c::captured}} the escaped criminal.","La police a capturé le criminel en fuite."
"My hobby is to {{c::collect}} old toys.","Mon passe-temps est de collectionner les vieux jouets."
"The dog always {{c::barks}} at me.","Le chien m'aboie tout le temps dessus."
"The age of the universe is about 13.75 {{c::billion}} years.","L'âge de l'univers est d'environ 13,75 milliards d'années."
"I wonder how much that'll cost.","Je me demande combien ça va {{c::coûter}}."
"That {{c::rapidly}} changed.","Cela a vite changé."
"The golden age of the {{c::romans}} is in the past.","L'âge d'or de l'empire romain est révolu."
"Honesty is not always the best policy.","{{c::l'honnêteté}} n'est pas toujours la meilleure politique."
"Has the problem been {{c::dealt}} with?","Le problème a-t-il été réglé ?"
"There are {{c::concerts}} in the park.","Il y a des concerts dans le parc."
"This is your community.","C'est votre {{c::communauté}}."
"You're the one who {{c::trained}} me.","C'est vous qui m'avez entraîné."
"Did you hear about {{c::yesterday's}} fire?","As-tu entendu parler de l'incendie d'hier ?"
"You're the one who {{c::trained}} me.","C'est vous qui m'avez formé."
"I'll look after your {{c::affairs}} when you are dead.","Je m'occuperai de tes affaires quand tu seras mort."
"Is it really possible to {{c::predict}} an earthquake?","Est-il vraiment possible de prévoir un tremblement de terre ?"
"There are {{c::holes}} in the floor.","Il y a des trous dans le sol."
"It's an artificial flower.","C'est une fleur {{c::artificielle}}."
"You will eat my {{c::pears}}.","Vous mangerez mes poires."
"Japan imports a large quantity of oil.","Le japon importe une grande quantité de {{c::pétrole}}."
"The report turned out to be false.","Le rapport se {{c::révéla}} faux."
"Let him do as he likes.","{{c::laisse-le}} faire comme il a envie."
"{{c::why's}} the engine still running?","Pourquoi le moteur tourne-t-il toujours ?"
"I could not stand my house being {{c::torn}} down.","Je ne pouvais pas supporter que ma maison soit détruite."
"That's a very beautiful painting.","C'est une superbe {{c::toile}}."
"Having read the newspaper, i know about the accident.","{{c::ayant}} lu le journal, je suis au courant de l'accident."
"I had a {{c::hunch}} you would do that.","J'ai eu le pressentiment que tu ferais ça."
"It's a work of art.","C'est une {{c::œuvre}} d'art."
"The {{c::uniforms}} are different from those of our school.","Les uniformes sont différents de ceux de notre école."
"She had her hat {{c::blown}} off by the wind.","Le vent emporta son chapeau."
"I didn't know apple trees grow from {{c::seeds}}.","J'ignorais que les pommiers croissaient à partir de graines."
"We still have a few left.","Il nous en reste quelques {{c::uns}}."
"Tom {{c::behaved}} badly.","Tom s'est mal comporté."
"We still have a few left.","Il nous en reste quelques {{c::unes}}."
"The doctor {{c::pronounced}} him dead.","Le médecin prononça son décès."
"I have a right to be on this ship.","J'ai le droit de me trouver sur ce {{c::navire}}."
"The client talked with the lawyer.","Le client parla avec {{c::l'avocat}}."
"Tom said the {{c::mosquitoes}} didn't bother him.","Tom a dit que les moustiques ne l'ont pas dérangé."
"Tom said the mosquitoes didn't bother him.","Tom a dit que les {{c::moustiques}} ne l'ont pas dérangé."
"A number of people die in traffic accidents.","Beaucoup de gens meurent dans des {{c::accidents}} de la route."
"I want them to give me my money back.","Je veux qu'ils me {{c::rendent}} mon argent."
"They {{c::formed}} a circle.","Ils formèrent un cercle."
"He {{c::revealed}} the secret to her.","Il lui a révélé son secret."
"We were changing the curtains.","Nous étions en train de changer les {{c::rideaux}}."
"It {{c::beats}} me where she's gone.","Je n'ai aucune idée où elle est allée."
"I am the state!","{{c::l'état}} c'est moi !"
"What's going on, my dear?","Que se passe-t-il, ma {{c::chérie}} ?"
"You should get rid of these {{c::weeds}}.","Tu devrais te débarrasser de ces parasites."
"Our country is rich in marine products.","Notre pays est riche en {{c::produits}} de la mer."
"Is mr {{c::jones}} in the office?","Est-ce que monsieur jones est dans le bureau ?"
"That's our house.","C'est {{c::notre}} maison."
"This is our house.","C'est {{c::notre}} maison."
"Tom and mary don't feel tired.","Tom et mary ne se {{c::sentent}} pas fatigués."
"I don't know anyone who {{c::matches}} that description.","Je ne connais personne qui corresponde à cette description."
"Have you ever broken a {{c::bone}}?","Ne vous êtes-vous jamais cassé un os ?"
"Have you ever broken a bone?","Ne vous êtes-vous jamais cassé un {{c::os}} ?"
"What are your {{c::children's}} names?","Quels sont les noms de tes enfants ?"
"The {{c::financial}} situation is getting worse week by week.","La situation financière empire de semaine en semaine."
"I didn't know what to do then.","Dès {{c::lors}} je ne savais plus quoi faire."
"What {{c::has}} that to do with me?","Qu'est-ce que ça a à voir avec moi ?"
"He formed a ball from the {{c::clay}}.","Il a formé une boule avec la glaise."
"I've done that {{c::countless}} times.","J'ai fait ça un nombre incalculable de fois."
"Anything you want, my dear.","Tout ce que tu veux, ma {{c::chérie}}."
"Was there a scandal?","Y avait-il un {{c::scandale}} ?"
"He was eager to return to school in {{c::september}}.","Il était impatient de retourner à l'école en septembre."
