"English","French"
"She has hope.","Elle a de {{c::l'espoir}}."
"Tom is outside.","Tom est {{c::dehors}}."
"I'm not {{c::evil}}.","Je ne suis pas mauvais."
"I'm not evil.","Je ne suis pas {{c::mauvais}}."
"I beg to {{c::differ}}.","Je ne suis pas d'accord."
"I {{c::disagree}}.","Je ne suis pas d'accord."
"Tom's fat.","Tom est {{c::gros}}."
"I'm not {{c::good-looking}}.","Je ne suis pas beau."
"Tell her that i love her.","{{c::dites-lui}} que je l'aime."
"Tell them i love her.","{{c::dis-leur}} que je l'aime."
"Tell them i love him.","{{c::dis-leur}} que je l'aime."
"I am not happy.","Je ne suis pas {{c::heureuse}}."
"I'm not happy.","Je ne suis pas {{c::heureuse}}."
"Tom is there.","Tom est {{c::là-bas}}."
"I'm not {{c::from}} here.","Je ne suis pas d'ici."
"I'm not from here.","Je ne suis pas {{c::d'ici}}."
"Tom is resolute.","Tom est {{c::décidé}}."
"I study once in a blue {{c::moon}}.","Je n'étudie que rarement."
"I'm not sure.","Je ne suis pas {{c::sûre}}."
"Tom's {{c::important}}.","Tom est important."
"Tom's important.","Tom est {{c::important}}."
"Tom is {{c::important}}.","Tom est important."
"Tom is important.","Tom est {{c::important}}."
"I am not happy.","Je ne suis pas {{c::content}}."
"I'm not happy.","Je ne suis pas {{c::content}}."
"He is {{c::justice}}.","Il est la justice."
"He is justice.","Il est la {{c::justice}}."
"This is tom's school.","C'est {{c::l'école}} de tom."
"I'm not {{c::insane}}.","Je ne suis pas fou."
"I'm not {{c::mad}}.","Je ne suis pas fou."
"I'm not surprised.","Je ne suis pas {{c::surpris}}."
"I'm not old.","Je ne suis pas {{c::vieille}}."
"Tom is {{c::seated}}.","Tom est assis."
"Tom is seated.","Tom est {{c::assis}}."
"Tom is {{c::sitting}}.","Tom est assis."
"Tom is sitting.","Tom est {{c::assis}}."
"I'm not stupid.","Je ne suis pas {{c::stupide}}."
"I do not feel sad.","Je ne suis pas {{c::triste}}."
"I'm not {{c::weird}}.","Je ne suis pas bizarre."
"I'm not weird.","Je ne suis pas {{c::bizarre}}."
"I'm not surprised.","Je ne suis pas {{c::surprise}}."
"Tom is {{c::mad}}.","Tom est fou."
"Tom's {{c::mad}}.","Tom est fou."
"I'm not {{c::dangerous}}.","Je ne suis pas dangereux."
"I'm not dangerous.","Je ne suis pas {{c::dangereux}}."
"I am not fat!","Je ne suis pas {{c::grosse}} !"
"What he {{c::says}} is true.","Il a raison."
"What he says is true.","Il a {{c::raison}}."
"He makes {{c::sense}}.","Il a raison."
"He makes sense.","Il a {{c::raison}}."
"I'm not a fool.","Je ne suis pas {{c::idiot}}."
"I'm not an {{c::idiot}}.","Je ne suis pas idiot."
"I'm not an idiot.","Je ne suis pas {{c::idiot}}."
"I'm not a doctor.","Je ne suis pas {{c::docteur}}."
"I'm not {{c::pretty}}.","Je ne suis pas jolie."
"I'm not pretty.","Je ne suis pas {{c::jolie}}."
"I'm not tired.","Je ne suis pas {{c::fatiguée}}."
"I'm not a {{c::lawyer}}.","Je ne suis pas avocat."
"I'm not {{c::perfect}}.","Je ne suis pas parfait."
"I'm not perfect.","Je ne suis pas {{c::parfait}}."
"I'm not married.","Je ne suis pas {{c::marié}}."
"Tell them i'll call back.","{{c::dis-leur}} que je rappellerai."
"Tom's {{c::injured}}.","Tom est blessé."
"I am not {{c::responsible}}.","Je ne suis pas responsable."
"I am not responsible.","Je ne suis pas {{c::responsable}}."
"I'm not {{c::satisfied}}.","Je ne suis pas satisfait."
"I'm not satisfied.","Je ne suis pas {{c::satisfait}}."
"I'm not {{c::chinese}}.","Je ne suis pas chinois."
"I'm not chinese.","Je ne suis pas {{c::chinois}}."
"I'm not dead.","Je ne suis pas {{c::morte}}."
"I'm not married.","Je ne suis pas {{c::mariée}}."
"I am not happy.","Je ne suis pas {{c::contente}}."
"I'm not {{c::convinced}}.","Je ne suis pas convaincu."
"I'm not convinced.","Je ne suis pas {{c::convaincu}}."
"I'm unconvinced.","Je ne suis pas {{c::convaincu}}."
"I'm not {{c::persuaded}}.","Je ne suis pas convaincu."
"I'm not german.","Je ne suis pas {{c::allemand}}."
"I'll {{c::play}} with you.","Je jouerai avec vous."
"I'm no {{c::different}}.","Je ne suis pas différent."
"I'm no different.","Je ne suis pas {{c::différent}}."
"I'm not nervous.","Je ne suis pas {{c::nerveux}}."
"I'm not strong.","Je ne suis pas {{c::forte}}."
"I'm not {{c::sleepy}}.","Je ne suis pas endormi."
"I'm not sleepy.","Je ne suis pas {{c::endormi}}."
"{{c::since}} when?","À partir de quand ?"
"I'm not {{c::insane}}.","Je ne suis pas folle."
"I am not french.","Je ne suis pas {{c::française}}."
"I'm not a gambler.","Je ne suis pas {{c::joueur}}."
"I'm not {{c::normal}}.","Je ne suis pas normal."
"I'm not normal.","Je ne suis pas {{c::normal}}."
"I'm not blind.","Je ne suis pas {{c::aveugle}}."
"I'm not the {{c::enemy}}.","Je ne suis pas l'ennemi."
"I'm not the enemy.","Je ne suis pas {{c::l'ennemi}}."
"I'm no {{c::different}}.","Je ne suis pas différente."
"I'm no different.","Je ne suis pas {{c::différente}}."
"I'm not {{c::impressed}}.","Je ne suis pas impressionné."
"I'm not impressed.","Je ne suis pas {{c::impressionné}}."
"I'm not {{c::perfect}}.","Je ne suis pas parfaite."
"I'm not perfect.","Je ne suis pas {{c::parfaite}}."
"I'm not available.","Je ne suis pas {{c::disponible}}."
