"English","French"
"The {{c::lovers}} exchanged numerous letters.","Les amoureux échangèrent de nombreuses lettres."
"It looks {{c::painful}}.","Ça a l'air douloureux."
"My {{c::uncle's}} wife is my aunt.","La femme de mon oncle est ma tante."
"He {{c::participated}} in the debate.","Il a participé aux débats."
"I can {{c::tear}} you apart with my bare hands.","Je peux te dépecer à mains nues."
"He {{c::predicted}} she would win.","Il a prédit qu'elle gagnerait."
"I love birds.","J'adore les {{c::oiseaux}}."
"Your theory has no {{c::scientific}} basis.","Ta théorie n'a pas de fondement scientifique."
"Tom is a wealthy {{c::businessman}}.","Tom est un riche homme d'affaires."
"He looks like a {{c::male}} model.","Il a l'allure d'un mannequin."
"War always brings {{c::tragedy}}.","La guerre apporte toujours le malheur."
"His action is against the law.","Son {{c::action}} est contraire à la loi."
"Watching tv, i fell asleep.","En {{c::regardant}} la télé, je me suis endormie."
"This is my favorite.","C'est mon {{c::préféré}}."
"This list is not {{c::official}}.","Cette liste n'est pas officielle."
"{{c::algeria's}} economy is growing.","L'économie algérienne est en train de croître."
"I drink tea with lemon.","Je bois du thé au {{c::citron}}."
"We are not born for ourselves.","Nous ne sommes pas nés pour {{c::nous-mêmes}}."
"What do you spend a {{c::majority}} of your time doing?","À quoi passes-tu la plupart de ton temps ?"
"You don't have to explain.","Vous n'êtes pas obligé de donner des {{c::explications}}."
"You don't need to explain.","Vous n'êtes pas obligé de donner des {{c::explications}}."
"How would you like us to {{c::proceed}}?","Comment voudriez-vous que nous procédions ?"
"I tried to hide my {{c::disappointment}}.","J'ai essayé de cacher ma déception."
"This is all he {{c::has}} to do.","C'est tout ce qu'il a à faire."
"This is all he has to do.","C'est tout ce {{c::qu'il}} a à faire."
"You don't have to explain.","Vous n'êtes pas forcé de donner des {{c::explications}}."
"I want to get my ears {{c::pierced}}.","Je veux me faire percer les oreilles."
"I received an email from tom this morning.","J'ai reçu un {{c::e-mail}} de tom ce matin."
"He stood on the edge of the {{c::cliff}}.","Il se tenait au bord de la falaise."
"Thank you for stopping by.","Merci de vous être {{c::arrêtés}} en chemin."
"The {{c::lovers}} exchanged numerous letters.","Les amants échangèrent de nombreuses lettres."
"The lake {{c::freezes}} in winter.","Le lac gèle en hiver."
"Who {{c::among}} us is perfect?","Qui d'entre nous est parfait ?"
"Is it easy to {{c::install}}?","Est-il facile à installer ?"
"The {{c::leaves}} of the tree became red.","Les feuilles de l'arbre devinrent rouges."
"The group is made up of six {{c::members}}.","Ce groupe est composé de six membres."
"We're fussy eaters.","Nous sommes {{c::difficiles}} à table."
"I remember my mother teaching me the {{c::alphabet}}.","Je me souviens de ma mère m'enseignant l'alphabet."
"Help the refugees.","Aide les {{c::réfugiés}}."
"She {{c::suffers}} from a contagious disease.","Elle a une maladie contagieuse."
"Eating meat is bad for the environment.","Manger de la viande est mauvais pour {{c::l'environnement}}."
"The city fell into {{c::ruins}}.","La ville tombe en ruines."
"This candle is not white.","Cette {{c::bougie}} n'est pas blanche."
"That candle isn't white.","Cette {{c::bougie}} n'est pas blanche."
"I feel better today than yesterday.","Je me sens mieux aujourd'hui {{c::qu'hier}}."
"Ziri has {{c::guests}}.","Ziri a des invités."
"I can carry those {{c::suitcases}} for you.","Je peux porter ces valises pour vous."
"I can carry those suitcases for you.","Je peux porter ces {{c::valises}} pour vous."
"A boy was driving a {{c::flock}} of sheep.","Un garçon conduisait un troupeau de moutons."
"I have just a few bullets left.","Il ne me reste que quelques {{c::balles}}."
"A lot of tourists {{c::invaded}} the island.","Un groupe de touristes a envahi l'île."
"Don't put the glass near the {{c::edge}} of the table.","Ne mets pas le verre au bord de la table."
"I have never added sentences to tatoeba.","Je n'ai jamais {{c::ajouté}} de phrase dans tatoeba."
"They're lucky to be alive.","Ils ont de la chance d'être {{c::vivants}}."
"Do you have a {{c::condom}}?","As-tu une capote ?"
"These {{c::boxes}} are the same size.","Ces boîtes sont de la même taille."
"She has a {{c::heated}} swimming pool.","Elle a une piscine chauffée."
"His car is similar to mine.","Sa voiture est {{c::similaire}} à la mienne."
"We heard a {{c::gunshot}}.","Nous entendîmes une détonation."
"Quit {{c::behaving}} like a kid.","Arrêtez de vous conduire comme une enfant !"
"I need to {{c::collect}} my thoughts.","J'ai besoin de rassembler mes pensées."
"He had a {{c::fatal}} accident.","Il a eu un accident mortel."
"You don't have to explain.","Vous n'êtes pas obligé de {{c::fournir}} des explications."
"You don't need to explain.","Vous n'êtes pas obligé de {{c::fournir}} des explications."
"She has a {{c::vivid}} imagination.","Elle a une imagination débordante."
"I've never {{c::ridden}} a horse.","Je ne suis jamais monté sur un cheval."
"Classes begin at 8 o'clock.","Les cours {{c::commencent}} à 8 heures."
"You are not supposed to smoke at school.","Vous êtes {{c::supposés}} ne pas fumer à l'école."
"I don't think any more students want to come.","Je ne pense pas que davantage {{c::d'étudiants}} veulent venir."
"We are fully aware of the {{c::importance}} of the situation.","Nous sommes pleinement conscients de l'importance de la situation."
"Could we have a minute of silence?","{{c::pourrions-nous}} avoir une minute de silence ?"
"Give that book back to me.","{{c::rends-moi}} ce livre !"
"The {{c::troops}} advanced twenty miles.","Les troupes progressèrent de vingt milles."
"I'm glad you {{c::appreciated}} that.","Je suis content que vous ayez apprécié cela."
"Don't touch it. leave it as it is.","N'y touche pas. {{c::laisse-le}} comme il est."
"She {{c::tortured}} a prisoner.","Elle a torturé une prisonnière."
"I'm familiar with the way he {{c::asks}} questions.","Je suis familier de sa façon de poser les questions."
"I love {{c::butterflies}}.","J'adore les papillons."
"I love butterflies.","J'adore les {{c::papillons}}."
"I adore butterflies.","J'adore les {{c::papillons}}."
"Tom was buried yesterday.","Tom a été {{c::enterré}} hier."
"He was wondering the same thing.","Il se {{c::demandait}} la même chose."
"Your package has arrived.","Votre {{c::colis}} est arrivé."
"English is the {{c::world's}} language.","L'anglais est la langue du monde."
"He landed a big {{c::trout}}.","Il sortit une grosse truite de l'eau."
"{{c::prices}} are going up.","Les prix augmentent."
"Does the price {{c::include}} breakfast?","Le prix inclut-il le petit déjeuner ?"
"His {{c::cottage}} is on the coast.","Son cottage est sur la côte."
"{{c::prices}} went up.","Les prix montèrent."
"The {{c::prices}} have gone down.","Les prix baissent."
"What happened to the other one?","{{c::qu'est-il}} arrivé à l'autre ?"
"He was as drunk as a {{c::lord}}.","Il était complètement ivre."
"It's made of {{c::brass}}.","C'est du laiton."
"The {{c::banks}} aren't open on saturdays.","Les banques ne sont pas ouvertes le samedi."
"The sun {{c::shines}} during the day.","Le soleil brille durant le jour."
"Let's find the others.","{{c::trouvons}} les autres."
"He differs from me in some ways.","Il est différent de moi en plusieurs {{c::points}}."
"The boat sank in a {{c::flash}}.","Le bateau sombra en un instant."
"We went on foot.","Nous sommes {{c::allées}} à pied."
"Everybody is happy {{c::nowadays}}.","Tout le monde est heureux de nos jours."
