"English","French"
"I find you attractive.","Je te trouve {{c::attirante}}."
"She pulled him out of the {{c::mud}}.","Elle l'extirpa de la boue."
"{{c::somehow}} i believe you.","Pourtant je te crois."
"I love the {{c::norwegian}} language!","J'aime le norvégien!"
"I love {{c::norwegian}}!","J'aime le norvégien!"
"I like {{c::salmon}}.","J'aime le saumon."
"I like {{c::lobster}}.","J'aime le homard."
"You're not fat.","Vous n'êtes pas {{c::grosses}}."
"I'm a shutterbug.","Je suis un {{c::fondu}} de photo."
"I'm at school now.","Je suis {{c::actuellement}} à l'école."
"I didn't get the job.","Je n'ai pas obtenu {{c::l'emploi}}."
"I like {{c::grapes}}.","J'aime le raisin."
"She pulled him out of the {{c::mud}}.","Elle l'extirpa de la fange."
"You aren't invited.","Vous n'êtes pas {{c::invitées}}."
"You guys aren't invited.","Vous n'êtes pas {{c::invitées}}."
"You aren't ugly.","Vous n'êtes pas {{c::laid}}."
"I made no mistakes.","Je n'ai pas commis {{c::d'erreurs}}."
"You cannot be serious!","Vous n'êtes pas {{c::sérieuses}} !"
"You're not a {{c::millionaire}}.","Vous n'êtes pas millionnaire."
"Did i {{c::arrive}} on time?","Je suis arrivé à l'heure ?"
"I wasn't even there.","Je n'y {{c::étais}} même pas."
"I'm at a {{c::loss}} for words.","Je ne trouve pas les mots."
"I'm at a loss for words.","Je ne trouve pas les {{c::mots}}."
"I will take the one that is more {{c::expensive}}.","Je prendrai le plus cher."
"I'll take the most {{c::expensive}} one.","Je prendrai le plus cher."
"Listen to me, will you?","{{c::écoute-moi}}, je te prie."
"Please listen to me.","{{c::écoute-moi}}, je te prie."
"I want somebody else.","Je veux quelqu'un {{c::d'autre}}."
"I didn't cause the {{c::explosion}}.","Je n'ai pas causé l'explosion."
"I didn't cause the explosion.","Je n'ai pas causé {{c::l'explosion}}."
"It has a {{c::leak}}.","Il a une fuite."
"It has a leak.","Il a une {{c::fuite}}."
"They don't have a car.","Ils {{c::n'ont}} pas de voiture."
"I wasn't there yesterday.","Je n'y {{c::étais}} pas hier."
"I {{c::had}} to go.","Je devais y aller."
"Allow me to introduce myself.","{{c::permettez-moi}} de me présenter."
"He's going to regret this.","Il va le {{c::regretter}}."
"Tom is in {{c::class}}.","Tom est en classe."
"I'm thinking of the plan.","Je {{c::songe}} au projet."
"I have almost no {{c::appetite}}.","Je n'ai pratiquement pas d'appétit."
"The dog is {{c::jumping}}.","Le chien saute."
"I'm trying to remember.","J'essaie de me {{c::souvenir}}."
"He's having an {{c::affair}}.","Il a une liaison."
"I want to start now.","Je veux {{c::démarrer}} maintenant."
"The dog is barking.","Le chien {{c::aboie}}."
"The dog {{c::barks}}.","Le chien aboie."
"The dog barks.","Le chien {{c::aboie}}."
"When it comes to music i have no {{c::ear}} for it.","Je n'ai pas l'oreille musicale."
"I have no {{c::ear}} for music.","Je n'ai pas l'oreille musicale."
"I don't have an {{c::ear}} for music.","Je n'ai pas l'oreille musicale."
"I {{c::accompanied}} her on the piano.","Je l'accompagnais au piano."
"I didn't sign the {{c::agreement}}.","Je n'ai pas signé l'accord."
"He has a {{c::maid}}.","Il a une servante."
"I will go if i must.","{{c::j'irai}} si je dois."
"I have never smoked.","Je n'ai jamais {{c::fumé}}."
"I want you to meet her.","Je veux que tu la {{c::rencontres}}."
"I know her {{c::address}}.","Je connais son adresse."
"I know her address.","Je connais son {{c::adresse}}."
"I know his address.","Je connais son {{c::adresse}}."
"I'm easygoing.","Je suis {{c::facile}} à vivre."
"I'm not from around here.","Je ne suis pas du {{c::coin}}."
"The dog {{c::barked}}.","Le chien aboyait."
"The dog {{c::barked}}.","Le chien aboya."
"You {{c::weren't}} ready.","Vous n'étiez pas prêt."
"You weren't ready.","Vous {{c::n'étiez}} pas prêt."
"The dog will {{c::bark}}.","Le chien aboiera."
"The dog {{c::scares}} him.","Le chien l'effraie."
"School's out.","C'est la {{c::fin}} de l'école."
"Tom's safe.","Tom est en {{c::sécurité}}."
"Tom is safe.","Tom est en {{c::sécurité}}."
"I {{c::never}} think about it.","Je n’y pense jamais."
"I {{c::trusted}} you.","Je te fis confiance."
"I didn't need any help.","Je n'avais pas besoin {{c::d'aide}}."
"I can't find the {{c::bathroom}}.","Je ne trouve pas les toilettes."
"I can't find the bathroom.","Je ne trouve pas les {{c::toilettes}}."
"I can survive this.","Je peux {{c::survivre}} à ça."
"I went on {{c::foot}}.","Je suis allé à pied."
"I went on foot.","Je suis allé à {{c::pied}}."
"I don't know the {{c::facts}}.","Je ne connais pas les faits."
"I don't know the facts.","Je ne connais pas les {{c::faits}}."
"I don't understand {{c::women}}.","Je ne comprends pas les femmes."
"I don't understand women.","Je ne comprends pas les {{c::femmes}}."
"I'm a truck {{c::driver}}.","Je suis un chauffeur de camion."
"I'm a truck driver.","Je suis un {{c::chauffeur}} de camion."
"He did not say so.","Il ne {{c::l'a}} pas dit."
"Tom didn't give up.","Tom n'a pas {{c::abandonné}}."
"{{c::solve}} the problem.","Résous le problème."
"Tom is in {{c::jail}}.","Tom est en prison."
"I will {{c::gladly}} help you.","Je t'aiderai avec plaisir."
"This is the final {{c::straw}}.","C'est le coup de grâce."
"This is the final straw.","C'est le coup de {{c::grâce}}."
"He {{c::reads}} french.","Il lit le français."
"Tom did not survive.","Tom n'a pas {{c::survécu}}."
"Tom divorced mary.","Tom a {{c::divorcé}} de marie."
"I am {{c::determined}} to learn.","Je suis décidé à apprendre."
"This is the starting point.","C'est le point de {{c::départ}}."
"I'll wait for you at the {{c::bar}}.","Je t'attendrai au bar."
"I leave it to your imagination.","Je te laisse {{c::imaginer}}."
"I'll let you guess.","Je te laisse {{c::deviner}}."
"I love you guys.","Les {{c::mecs}}, je vous aime."
