"English","French"
"Who's the {{c::fastest}} one here?","Qui est ici la plus rapide ?"
"Can you catch the chicken?","Peux-tu attraper la {{c::poule}} ?"
"Long live western {{c::sahara}}.","Vive le sahara occidental."
"Long live western sahara.","Vive le sahara {{c::occidental}}."
"She stayed at home by {{c::herself}}.","Elle est restée seule à la maison."
"This camera is tom's favorite.","Cet appareil photo est le {{c::favori}} de tom."
"This house is {{c::vacant}}.","Cette maison est inoccupée."
"He reached his goal.","Il a {{c::atteint}} son but."
"He attained his goal.","Il a {{c::atteint}} son but."
"He {{c::achieved}} his goal.","Il a atteint son but."
"He achieved his goal.","Il a {{c::atteint}} son but."
"She {{c::translated}} that word for word.","Elle le traduisit mot à mot."
"He took out his {{c::handkerchief}}.","Il a sorti son mouchoir."
"Be careful not to cut yourself.","Fais attention à ne pas te {{c::couper}}."
"He {{c::celebrated}} his birthday.","Il a fêté son anniversaire."
"Were you at school at that time?","Étais-tu à l'école à ce {{c::moment-là}} ?"
"These {{c::pieces}} of furniture are not for sale.","Ces meubles ne sont pas à vendre."
"Did he give you an {{c::estimate}}?","Il t'a fait un devis ?"
"My surname is smith.","Mon nom est {{c::smith}}."
"I heard a {{c::crash}}.","J'ai entendu un choc."
"These {{c::articles}} are not for sale.","Ces articles ne sont pas à vendre."
"These articles are not for sale.","Ces {{c::articles}} ne sont pas à vendre."
"Life is like a game of chess.","La vie est une partie {{c::d'échecs}}."
"The {{c::individual}} does not exist for the good of the state.","L'individu n'existe pas pour le bien de la nation."
"Come at {{c::two}}.","Viens à deux heures."
"Do you have the latest {{c::version}}?","Possédez-vous la dernière version ?"
"I heard a scream.","J'ai entendu un {{c::cri}}."
"He achieved his {{c::desired}} goal.","Il a atteint son objectif."
"The machine works by {{c::itself}}.","La machine travaille automatiquement."
"I live on a small island.","Je vis sur une petite {{c::île}}."
"Smith demanded {{c::payment}}.","Smith exigeait le paiement."
"He's {{c::offered}} to help.","Il a offert son assistance."
"I want to buy a {{c::dozen}} eggs.","Je veux acheter une douzaine d'œufs."
"I want to buy a dozen eggs.","Je veux acheter une {{c::douzaine}} d'œufs."
"The master {{c::praised}} the slave.","Le maître loua l'esclave."
"My name is {{c::yamada}}.","Mon nom est yamada."
"I know what you {{c::could've}} done.","Je sais ce que vous auriez pu faire."
"I ran across the field.","J'ai couru à travers le {{c::champ}}."
"Sami has three birth {{c::marks}}.","Sami a trois marques de naissance."
"Where's the {{c::closest}} train station?","Où est la gare la plus proche ?"
"Where is the {{c::closest}} train station?","Où est la gare la plus proche ?"
"{{c::acid}} eats into metal.","L'acide attaque le métal."
"How many men {{c::named}} tom do you know?","Combien de personnes appelées tom connais-tu ?"
"The law is still in {{c::effect}}.","La loi est toujours en vigueur."
"How many men {{c::named}} tom do you know?","Combien de personnes appelées tom connaissez-vous ?"
"There are no stars tonight.","Il n'y a pas {{c::d'étoiles}} ce soir."
"It is not {{c::proper}} that you talk that way.","Ce n'est pas correct de parler de cette manière."
"He added to his {{c::savings}}.","Il a augmenté son épargne."
"He says he {{c::intends}} to win.","Il dit qu’il a l’intention de gagner."
"The meeting was all but over.","La réunion {{c::prenait}} fin."
"The meeting was almost over.","La réunion {{c::prenait}} fin."
"{{c::linda}} stuck her tongue out.","Linda tira la langue."
"Linda stuck her tongue out.","Linda {{c::tira}} la langue."
"At that moment i was walking {{c::towards}} the station.","Je marchais vers la gare à ce moment-là."
"We must {{c::separate}} politics from religion.","Nous devons séparer la politique de la religion."
"Some animals change sex.","Certains animaux changent de {{c::sexe}}."
"There was a traffic jam.","Il y avait un {{c::embouteillage}}."
"We enjoyed ourselves.","Nous nous sommes {{c::amusés}}."
"We had a nice time.","Nous nous sommes {{c::amusés}}."
"A number of {{c::passengers}} were injured.","Nombre de passagers furent blessés."
"{{c::kittens}} rule the world.","Les chatons gouvernent le monde."
"He {{c::argued}} his daughter out of marrying tom.","Il convainquit sa fille de ne pas marier tom."
"His company didn't survive the {{c::crisis}}.","Son entreprise ne survécut pas à la crise."
"We set up the {{c::tent}} next to the river.","Nous montâmes la tente près de la rivière."
"The police officer accepted a {{c::bribe}}.","Le policier a accepté un pot-de-vin."
"Christmas shopping is {{c::stressful}}.","Les achats de noël sont stressants."
"She went on a picnic.","Elle est partie en {{c::pique-nique}}."
"We got {{c::separated}}.","Nous nous sommes séparés."
"We got separated.","Nous nous sommes {{c::séparés}}."
"We enjoyed ourselves.","Nous nous sommes {{c::amusées}}."
"We had fun.","Nous nous sommes {{c::amusées}}."
"We got {{c::separated}}.","Nous nous sommes séparées."
"I don't think we should do that.","Je ne pense pas que {{c::l'on}} devrait faire ça."
"We {{c::concentrated}}.","Nous nous sommes concentrés."
"Water {{c::pollution}} is another problem.","La pollution de l'eau est un autre problème."
"Nobody wanted to {{c::adopt}} tom.","Personne ne voulait adopter tom."
"They won't be very {{c::effective}}.","Ils ne seront pas très efficaces."
