"English","French"
"I {{1::stand}} against it.","Je suis contre."
"I stand against it.","Je suis {{1::contre}}."
"I am {{1::sick}}.","Je suis malade."
"I am sick.","Je suis {{1::malade}}."
"I am {{1::sick}}.","Je suis malade !"
"I am sick.","Je suis {{1::malade}} !"
"I'm {{1::sick}}!","Je suis malade."
"I'm sick!","Je suis {{1::malade}}."
"I'm {{1::ill}}.","Je suis malade."
"I am not {{1::feeling}} too well.","Je suis malade."
"I am {{1::wicked}}.","Je suis mauvais."
"I am wicked.","Je suis {{1::mauvais}}."
"I {{1::agree}}.","Je suis d'accord."
"I agree.","Je suis {{1::d'accord}}."
"That's {{1::fine}} by me.","Je suis d'accord."
"That's fine by me.","Je suis {{1::d'accord}}."
"To be {{1::discovered}}...","À découvrir..."
"To be discovered...","À {{1::découvrir}}..."
"What to drink?","Que {{1::boire}} ?"
"I am {{1::old}}.","Je suis vieux."
"I am old.","Je suis {{1::vieux}}."
"I'm {{1::old}}.","Je suis vieux."
"I'm old.","Je suis {{1::vieux}}."
"I'm {{1::beautiful}}.","Je suis beau."
"I'm beautiful.","Je suis {{1::beau}}."
"I am {{1::handsome}}.","Je suis beau."
"I am handsome.","Je suis {{1::beau}}."
"I'm handsome.","Je suis {{1::beau}}."
"I'm {{1::busy}}.","Je suis occupé."
"I'm busy.","Je suis {{1::occupé}}."
"I have {{1::much}} to do.","Je suis occupé."
"I have much to do.","Je suis {{1::occupé}}."
"I am {{1::busy}}.","Je suis occupé."
"I am busy.","Je suis {{1::occupé}}."
"I am {{1::ready}}.","Je suis prêt."
"I am ready.","Je suis {{1::prêt}}."
"I'm {{1::ready}}.","Je suis prêt."
"I'm ready.","Je suis {{1::prêt}}."
"I'm {{1::ready}}!","Je suis prêt !"
"I'm ready!","Je suis {{1::prêt}} !"
"I'm {{1::prepared}}.","Je suis prêt."
"Get on your {{1::knees}}.","À genoux !"
"Get on your knees.","À {{1::genoux}} !"
"Kneel!","À {{1::genoux}} !"
"I'm back.","Je suis de {{1::retour}}."
"I'm coming back.","Je suis de {{1::retour}}."
"See you on {{1::wednesday}}.","À mercredi !"
"See you on wednesday.","À {{1::mercredi}} !"
"I {{1::left}}.","Je suis partie."
"I left.","Je suis {{1::partie}}."
"I have {{1::gone}}.","Je suis partie."
"I have gone.","Je suis {{1::partie}}."
"See you on {{1::tuesday}}.","À mardi !"
"See you on tuesday.","À {{1::mardi}} !"
"{{1::obviously}}!","À l'évidence !"
"Obviously!","À {{1::l'évidence}} !"
"Until {{1::thursday}}!","À jeudi !"
"Until thursday!","À {{1::jeudi}} !"
"See you on {{1::thursday}}.","À jeudi !"
"See you on thursday.","À {{1::jeudi}} !"
"See you in two {{1::days}}.","À après-demain !"
"See you in two days.","À {{1::après-demain}} !"
"I'm a {{1::teacher}}.","Je suis professeur."
"I'm a teacher.","Je suis {{1::professeur}}."
"I am a {{1::professor}}.","Je suis professeur."
"I am a professor.","Je suis {{1::professeur}}."
"I am a {{1::teacher}}.","Je suis professeur."
"I am a teacher.","Je suis {{1::professeur}}."
"I'm {{1::glad}}.","Je suis heureuse."
"I'm glad.","Je suis {{1::heureuse}}."
"I'm {{1::tired}}.","Je suis fatigué !"
"I'm tired.","Je suis {{1::fatigué}} !"
"I'm {{1::tired}}.","Je suis fatigué."
"I'm tired.","Je suis {{1::fatigué}}."
"I'm {{1::sleepy}}!","Je suis fatigué !"
"I'm sleepy!","Je suis {{1::fatigué}} !"
"I am {{1::tired}}.","Je suis fatigué !"
"Is it to {{1::go}}?","À emporter ?"
"Is it to go?","À {{1::emporter}} ?"
"Don't {{1::look}}!","Ne regarde pas !"
"Don't look!","Ne {{1::regarde}} pas !"
"I'm a {{1::doctor}}.","Je suis médecin."
"I'm a doctor.","Je suis {{1::médecin}}."
"I am a {{1::doctor}}.","Je suis médecin."
"I am a doctor.","Je suis {{1::médecin}}."
"{{1::attack}}!","À l'attaque !"
"{{1::attack}}!","À l'attaque !"
"I'm from {{1::kyoto}}.","Je suis de kyoto."
"I'm from kyoto.","Je suis de {{1::kyoto}}."
"I'm {{1::tough}}.","Je suis dur."
"I'm tough.","Je suis {{1::dur}}."
"I {{1::left}}.","Je suis parti."
"I left.","Je suis {{1::parti}}."
"I have {{1::gone}}.","Je suis parti."
"I have gone.","Je suis {{1::parti}}."
"{{1::pull}} the other one!","À d’autres !"
"I'm {{1::fat}}.","Je suis gros."
"I'm fat.","Je suis {{1::gros}}."
"I'm {{1::rich}}.","Je suis riche."
"I'm rich.","Je suis {{1::riche}}."
