"English","French"
"I'm a computer {{1::scientist}}.","Je suis informaticienne."
"I'm {{1::stuffed}}.","Je suis gavée."
"I'm {{1::wealthy}}.","Je suis fortuné."
"I'm {{1::delighted}}.","Je suis ravi(e)."
"I am a {{1::railway}} worker.","Je suis cheminot."
"I'm south {{1::korean}}.","Je suis sud-coréen."
"I'm a {{1::lorry}} driver.","Je suis camionneur."
"I have a {{1::bald}} spot.","Je suis dégarni."
"Don't {{1::hang}} up!","Ne quitte pas !"
"Don't hang up!","Ne {{1::quitte}} pas !"
"Don't {{1::hang}} up.","Ne quitte pas !"
"Don't hang up.","Ne {{1::quitte}} pas !"
"{{1::hold}} on.","Ne quitte pas !"
"Hold on.","Ne {{1::quitte}} pas !"
"Hold the {{1::line}}.","Ne quitte pas !"
"Don't {{1::move}}.","Ne bouge pas."
"Don't move.","Ne {{1::bouge}} pas."
"Don't {{1::worry}}.","Ne t'inquiète pas."
"Don't worry.","Ne {{1::t'inquiète}} pas."
"Don't {{1::move}}!","Ne bouge pas !"
"Don't move!","Ne {{1::bouge}} pas !"
"Stay still.","Ne {{1::bouge}} pas."
"{{1::stand}} still.","Ne bouge pas."
"Don't {{1::ask}}!","Ne demandez pas !"
"Don't ask!","Ne {{1::demandez}} pas !"
"Don't {{1::concern}} yourself.","Ne t'inquiète pas."
"Don't {{1::worry}}!","Ne t'inquiète pas !"
"Don't you go {{1::away}}.","Ne partez pas."
"Don't you go away.","Ne {{1::partez}} pas."
"Don't leave.","Ne {{1::partez}} pas !"
"Don't {{1::drive}}!","Ne conduis pas !"
"Don't drive!","Ne {{1::conduis}} pas !"
"Don't give up the {{1::fight}}.","Ne lâche pas !"
"Don't give up the fight.","Ne {{1::lâche}} pas !"
"Don't {{1::let}} go!","Ne lâche pas !"
"Don't let go!","Ne {{1::lâche}} pas !"
"Do not {{1::disturb}}.","Ne pas déranger."
"Do not disturb.","Ne pas {{1::déranger}}."
"Don't you {{1::lie}}!","Ne mens pas !"
"Don't you lie!","Ne {{1::mens}} pas !"
"Don't {{1::lie}}.","Ne mens pas."
"Don't lie.","Ne {{1::mens}} pas."
"{{1::let's}} not go.","Ne partons pas !"
"Let's not go.","Ne {{1::partons}} pas !"
"Don't {{1::die}}.","Ne meurs pas !"
"Don't die.","Ne {{1::meurs}} pas !"
"Don't {{1::die}}!","Ne meurs pas !"
"Don't die!","Ne {{1::meurs}} pas !"
"Don't {{1::shout}}.","Ne crie pas."
"Don't wait up.","Ne {{1::veille}} pas."
"Don't {{1::push}}.","Ne pousse pas."
"Don't push.","Ne {{1::pousse}} pas."
"Don't push!","Ne {{1::pousse}} pas !"
"Don't {{1::jump}}!","Ne saute pas !"
"Don't jump!","Ne {{1::saute}} pas !"
"Do not {{1::joke}}!","Ne plaisante pas !"
"No {{1::jokes}} please!","Ne plaisante pas !"
"{{1::doesn't}} she go?","Ne va-t-elle pas ?"
"Doesn't she go?","Ne {{1::va-t-elle}} pas ?"
"Don't come again.","Ne {{1::revenez}} pas."
"Don't wait up for me.","Ne {{1::m'attends}} pas !"
"{{1::hold}} on.","Ne quittez pas."
"Hold on.","Ne {{1::quittez}} pas."
"Don't leave!","Ne {{1::quittez}} pas !"
"Please {{1::hold}} on.","Ne quittez pas."
"Please hold on.","Ne {{1::quittez}} pas."
"Don't run.","Ne {{1::courez}} pas."
"Don't run!","Ne {{1::courez}} pas !"
"Don't run!","Ne {{1::courez}} pas."
"Don't {{1::stare}}.","Ne fixe pas."
"Don't {{1::laugh}}.","Ne ris pas."
"Don't {{1::laugh}}!","Ne ris pas !"
"Do not {{1::fold}}!","Ne pas plier !"
"Don't {{1::listen}} to her.","Ne l'écoute pas."
"Don't {{1::move}}.","Ne bougez pas."
"Do not {{1::fold}}.","Ne pas plier."
"{{1::stand}} still.","Ne bougez pas."
"Don't {{1::panic}}!","Ne panique pas !"
"Don't {{1::argue}}.","Ne discute pas."
"Don't {{1::hang}} up!","Ne raccrochez pas !"
"Don't make it {{1::worse}}.","Ne l'empire pas !"
"Don't {{1::smile}}.","Ne souriez pas."
"Don't {{1::listen}} to me!","Ne m'écoute pas !"
"Don't {{1::laugh}}.","Ne riez pas."
"Don't {{1::despair}}.","Ne désespère pas !"
"Don't {{1::lose}} heart.","Ne désespère pas !"
"Don't call him {{1::names}}.","Ne l'insulte pas."
"Don't {{1::interrupt}} me!","Ne m'interromps pas !"
"Don't {{1::cheat}}.","Ne triche pas."
"Do not {{1::insult}} him.","Ne l'insulte pas."
"Don't {{1::insult}} her.","Ne l'insulte pas."
"No {{1::shouting}}!","Ne criez pas !"
"Don't {{1::bother}}.","Ne dérangez pas."
"Don't {{1::resist}}.","Ne résiste pas !"
"Don't {{1::argue}}.","Ne discutez pas."
"Don't {{1::sit}} down!","Ne t'assois pas !"
"Don't {{1::listen}} to me!","Ne m'écoutez pas !"
"Don't {{1::stare}}.","Ne fixez pas."
"Don't {{1::scratch}} yourself!","Ne pas gratter !"
"Don't {{1::commit}} yourself.","Ne t'engage pas."
