"English","French"
"He hit me on the head.","Il {{c::m’a}} frappé à la tête."
"Could you turn it down?","Pourriez-vous {{c::baisser}} le son ?"
"Could you turn the volume down?","Pourriez-vous {{c::baisser}} le son ?"
"That is 30 metres long.","Cela fait 30 {{c::mètres}} de long."
"I've gotten used to this {{c::climate}}.","Je me suis habitué à ce climat."
"I've gotten used to this climate.","Je me suis habitué à ce {{c::climat}}."
"Be a man.","{{c::soyez}} un homme !"
"What's my {{c::doctor's}} name?","Quel est le nom de mon docteur ?"
"That's what the {{c::government}} wants.","C'est ce que souhaite le gouvernement."
"That's what the government wants.","C'est ce que souhaite le {{c::gouvernement}}."
"He {{c::faced}} toward the sea.","Il faisait face à la mer."
"That car is quite new.","La voiture est assez {{c::neuve}}."
"I knew tom used to live in boston.","Je savais que tom a {{c::vécu}} à boston."
"Tom seems to be contributing.","Tom semble {{c::contribuer}}."
"I love you the best of all.","C'est vous que, de {{c::toutes}}, j'aime le plus."
"I have a {{c::slight}} fever today.","J'ai un peu de fièvre aujourd'hui."
"The doctor {{c::examined}} the baby.","Le médecin a examiné le bébé."
"Don't misunderstand my words.","Ne comprends pas mes {{c::paroles}} de travers !"
"I'm no bleeding-heart liberal.","Je ne suis pas une belle {{c::âme}} de gauche."
"I'm feeling a bit {{c::stiff}}.","Je me sens un peu courbaturé."
"I am awkward with numbers.","Je suis fâché avec les {{c::nombres}}."
"It was a test.","C'était un {{c::examen}}."
"That was a test.","C'était un {{c::examen}}."
"Don't be {{c::noisy}} or step out.","Ne fais pas de bruit ou sors."
"I have no time to explain this in {{c::detail}}.","Je n'ai pas le temps de l'expliquer en détail."
"We're having a {{c::blast}}.","Nous subissons un coup de tabac."
"Which of you is tom's father?","Lequel {{c::d'entre}} vous est le père de tom ?"
"He started to cry.","Il se {{c::mit}} à pleurer."
"He began to cry.","Il se {{c::mit}} à pleurer."
"I think tom is {{c::pulling}} your leg.","Je pense que tom te fait marcher."
"I am awkward with numbers.","Je suis fâchée avec les {{c::nombres}}."
"They couldn't stop laughing.","Elles ne {{c::pouvaient}} pas arrêter de rire."
"He's a {{c::ladies}} man.","C'est un homme à femmes."
"The joke fell flat.","La blague est tombée à {{c::plat}}."
"Boys aren't welcome.","Les garçons ne sont pas {{c::bienvenus}}."
"I'm not proud of how i {{c::acted}}.","Je ne suis pas fier de comment j'ai agi."
"I'm not proud of how i acted.","Je ne suis pas fier de comment j'ai {{c::agi}}."
