"English","French"
"Can you {{1::pick}} it up?","Peux-tu le prendre ?"
"Can you pick it up?","{{1::peux-tu}} le prendre ?"
"I'm glad to see you.","Je suis {{1::enchanté}} de vous rencontrer."
"I'm charmed to meet you.","Je suis {{1::enchanté}} de vous rencontrer."
"I'm delighted to meet you.","Je suis {{1::enchanté}} de vous rencontrer."
"{{1::pleasure}} to meet you.","Je suis enchanté de vous rencontrer."
"I'm really proud of you.","Je suis {{1::réellement}} fier de vous."
"I'll {{1::drop}} you off at the station.","Je vous laisserai à la gare."
"I plan to {{1::skip}} lunch.","Je prévois de sauter le déjeuner."
"I think it's {{1::possible}}.","Je pense que c'est possible."
"I think that it's {{1::possible}}.","Je pense que c'est possible."
"Study french.","{{1::étudie}} le français."
"I'm {{1::sending}} tom home.","Je renvoie tom à la maison."
"I tried to save him.","J'ai essayé de le {{1::sauver}}."
"Pay attention to {{1::priority}}!","Attention à la priorité !"
"I've {{1::fallen}} in love with you.","Je suis tombée amoureuse de vous."
"I don't like your {{1::attitude}}.","Je n'aime pas votre attitude."
"I don't like your attitude.","Je n'aime pas votre {{1::attitude}}."
"I'll {{1::drop}} you off at the station.","Je vous déposerai à la gare."
"What do you do on fridays?","Que faites-vous le {{1::vendredi}} ?"
"I don't like your {{1::suggestion}}.","Je n'aime pas votre suggestion."
"I don't like your suggestion.","Je n'aime pas votre {{1::suggestion}}."
"What do you do on fridays?","Que fais-tu le {{1::vendredi}} ?"
"I'm eating breakfast.","Je mange mon {{1::petit-déjeuner}}."
"I'm having breakfast.","Je mange mon {{1::petit-déjeuner}}."
"I got it straight from the horse's mouth.","Je le tiens de {{1::source}} sûre."
"I {{1::closed}} my phone.","Je fermai mon téléphone."
"Where is the {{1::museum}}?","Où est le musée ?"
"Where is the museum?","Où est le {{1::musée}} ?"
"Where's the {{1::museum}}?","Où est le musée ?"
"Where's the museum?","Où est le {{1::musée}} ?"
"Where is the bus?","Où est le {{1::car}} ?"
"{{1::another}}!","Une autre !"
"Nice of you to {{1::drop}} by.","C'est sympa de passer."
"Nice of you to drop by.","C'est {{1::sympa}} de passer."
"Where's the {{1::president}}?","Où est le président ?"
"Where's the president?","Où est le {{1::président}} ?"
"Where is the {{1::bridge}}?","Où est le pont?"
"Where is the bridge?","Où est le {{1::pont}}?"
"Keep {{1::climbing}}.","Ne vous arrêtez pas de grimper."
"Keep climbing.","Ne vous arrêtez pas de {{1::grimper}}."
"I tried to cheer him up.","J'ai essayé de le {{1::remonter}}."
"I'm at your {{1::mercy}}.","Je suis à ta merci."
"I'm studying french.","{{1::j'étudie}} le français."
"I study french.","{{1::j'étudie}} le français."
"I hate my {{1::body}}.","Je déteste mon corps."
"I hate my body.","Je déteste mon {{1::corps}}."
"I don't use {{1::facebook}} anymore.","Je n'utilise plus facebook."
"I don't use facebook anymore.","Je {{1::n'utilise}} plus facebook."
"I can't tell them {{1::apart}}.","Je ne peux pas les différencier."
"I can't {{1::distinguish}} between them.","Je ne peux pas les différencier."
"Where is the {{1::cheese}}?","Où est le fromage ?"
"Where is the cheese?","Où est le {{1::fromage}} ?"
"I put on my {{1::trousers}}.","Je mis mon pantalon."
"I put on my trousers.","Je mis mon {{1::pantalon}}."
"It's hard to choose.","C'est dur de {{1::choisir}}."
"I felt fear.","J'ai {{1::ressenti}} de la peur."
"Where's the catch?","Où est le {{1::truc}} ?"
"I'll need that.","{{1::j'aurai}} besoin de ça."
"We live.","Nous {{1::vivons}}."
"I'm scared of heights.","J'ai peur de la {{1::hauteur}}."
"I {{1::own}} this car.","Je possède cette voiture."
"I {{1::brought}} you some food.","Je t'ai apporté de la nourriture."
"I brought you some food.","Je t'ai {{1::apporté}} de la nourriture."
"I thought that i {{1::understood}} you.","Je pensais que je t'avais compris."
"We {{1::lack}} nothing.","Nous ne manquons de rien."
"She {{1::begged}} him to stay.","Elle le supplia de rester."
"I don't have the {{1::address}} now.","Je n'ai pas l'adresse, là."
"I don't have the address now.","Je n'ai pas {{1::l'adresse}}, là."
"Where's the {{1::mirror}}?","Où est le miroir ?"
"Where's the mirror?","Où est le {{1::miroir}} ?"
"I feel well today.","{{1::aujourd'hui}}, je vais bien."
"I think it's {{1::necessary}}.","Je pense que c'est nécessaire."
"I think it's necessary.","Je pense que c'est {{1::nécessaire}}."
"I know that he {{1::reads}}.","Je sais qu'il lit."
"I love you, {{1::sweetheart}}.","Je t'aime, mon cœur."
"Tom will be {{1::missed}}.","Il nous manquera, tom."
"Show must go on!","Que le {{1::spectacle}} continue !"
"Where's the {{1::butter}}?","Où est le beurre ?"
"Where's the butter?","Où est le {{1::beurre}} ?"
"Where is the {{1::butter}}?","Où est le beurre ?"
"Where is the butter?","Où est le {{1::beurre}} ?"
