"English","French"
"All of these are tom's.","Ils sont {{c::tous}} à tom."
"He is walking {{c::towards}} the station.","Il marche en direction de la gare."
"He is walking towards the station.","Il marche en {{c::direction}} de la gare."
"Sami will deal with that.","Sami va {{c::s'occuper}} de ça."
"It's like one of those.","C'est {{c::similaire}} à l'un de ceux-là."
"{{c::whoever}} comes, don't open the door.","N'ouvre la porte à quiconque."
"He {{c::makes}} fun of everybody.","Il se moque de tout le monde."
"It's about 133 {{c::kilometers}} from london.","C'est à environ 133 kilomètres de londres."
"It's about 133 kilometers from london.","C'est à environ 133 {{c::kilomètres}} de londres."
"He does not let the {{c::opponent}} come near him.","Il ne laisse pas l'ennemi l'approcher."
"That is our baseball {{c::field}}.","C'est notre terrain de baseball."
"That is our baseball field.","C'est notre {{c::terrain}} de baseball."
"That's our baseball field.","C'est notre {{c::terrain}} de baseball."
"Honesty is a {{c::virtue}}.","L'honnêteté est une vertu."
"What's wrong with this?","{{c::qu'y}} a-t-il de mal à ça ?"
"No one will vote for the {{c::budget}}.","Personne ne votera le budget."
"Who is in the living room?","Qui est dans la salle de {{c::séjour}} ?"
"Who is in the sitting room?","Qui est dans la salle de {{c::séjour}} ?"
"Who is in the lounge?","Qui est dans la salle de {{c::séjour}} ?"
"The {{c::lecture}} started on schedule.","Le cours commença à l'heure."
"I never dreamed that i would meet her again.","Je n'aurais jamais {{c::imaginé}} la revoir."
"A {{c::reward}} is being offered.","Une récompense est offerte."
"Nobody cares about me.","Personne ne se {{c::préoccupe}} de moi."
"They all did it.","Ils le {{c::firent}} tous."
"Long live the queen!","Longue vie à la {{c::reine}} !"
"The snow is very deep.","La neige est très {{c::profonde}}."
"Bring water with the bucket.","Apporte de l'eau avec le {{c::seau}}."
"Mary sang.","Marie a {{c::chanté}}."
"France is in {{c::western}} europe.","La france est en europe de l'ouest."
"Did i understand you {{c::correctly}}?","Est-ce que je t'ai bien compris ?"
"Fill the pot with water.","{{c::remplissez}} le pot avec de l'eau."
"I'm going to my {{c::sister's}}.","Je vais chez ma sœur."
"He {{c::wore}} a morning coat.","Il portait une redingote."
"I'm going to try to trap that {{c::rabbit}}.","Je vais essayer de piéger ce lapin."
"Don't throw {{c::stones}} at the dog.","Ne jette pas de cailloux au chien."
"The bathroom is upstairs.","La salle de {{c::bains}} est en haut."
"Happy new {{c::year}}, tom.","Bonne année, tom."
"Happy new year, tom.","Bonne {{c::année}}, tom."
"He doesn't eat anything {{c::except}} fruit.","Il ne mange que des fruits."
"Tom bought a puppy.","Tom a acheté un {{c::chiot}}."
"Helen weighs not more than 40 {{c::kilograms}}.","Helen ne pèse pas plus de 40 kilogrammes."
"{{c::they've}} got enough time.","Ils ont assez de temps."
"He deserves a {{c::promotion}}.","Il mérite une promotion."
"I wipe the {{c::dining}} table.","J'essuie la table à manger."
"Tom has a large {{c::penis}}.","Tom a un gros vit."
"The street is very {{c::narrow}}.","La rue est très étroite."
"The list is as {{c::follows}}.","La liste est la suivante :"
"The list is as follows.","La liste est la {{c::suivante}} :"
"The river is very deep.","La rivière est très {{c::profonde}}."
"He deserves a {{c::reward}}.","Il mérite une récompense."
"He deserves a reward.","Il mérite une {{c::récompense}}."
"I haven't seen him since then.","Je ne l'ai pas vu depuis {{c::lors}}."
"You're not dead yet.","Vous n'êtes pas encore {{c::mortes}}."
"It was all the {{c::rage}} back then.","C'était la folie, à l'époque."
"{{c::lincoln}} died in 1865.","Lincoln est mort en 1865."
"This road is very {{c::narrow}}.","La route est très étroite."
"Find out what the problem is.","{{c::trouvez}} où est le problème."
"Do you want me to paint your {{c::fingernails}}?","Voulez-vous que je vous peigne les ongles ?"
"She is the {{c::happiest}} in her class.","Elle est la plus heureuse de la classe."
"I want you to take charge of this {{c::operation}}.","Je veux que tu t'occupes de cette opération."
"I am {{c::frying}} fish.","Je fais frire du poisson."
"I'm {{c::frying}} fish.","Je fais frire du poisson."
"He was {{c::welcomed}} everywhere.","Il était le bienvenu partout."
"Tom took the {{c::scissors}} away from mary.","Tom éloigna les ciseaux de mary."
"No one could find the answer.","Personne ne {{c::trouvait}} la réponse."
"Why can't tom come?","Pourquoi tom ne {{c::peut-il}} pas venir ?"
"No person is {{c::superior}} to the law.","Personne n'est au-dessus de la loi."
"The situation is very complicated.","La situation est très {{c::compliquée}}."
"Tom is the {{c::richest}} one here.","Tom est le plus riche ici."
"This train is {{c::bound}} for tokyo.","Ce train est à destination de tokyo."
"They didn't know what to do with him.","Ils ne {{c::savaient}} que faire de lui."
"I don't think they're married.","Je ne pense pas qu'ils {{c::soient}} mariés."
"You're not easy to find.","Vous n'êtes pas {{c::faciles}} à trouver."
"Was tom there?","Tom {{c::était-il}} là ?"
"I cannot meet their demands.","Je ne peux pas satisfaire leurs {{c::demandes}}."
"The sea is very wide.","La mer est très {{c::large}}."
"My job is to wash dishes.","Mon {{c::métier}} est de faire la vaisselle."
"I'm thirty years older than you.","J'ai {{c::trente}} ans de plus que vous."
"How's married life going?","Comment va la vie de {{c::couple}} ?"
"The store closes at seven.","La {{c::boutique}} ferme à 7 heures."
"I will be back at half past six.","Je reviens à 6 heures et {{c::demie}}."
"I'll return at {{c::6:30}}.","Je reviens à 6 heures et demie."
"I'll return at 6:30.","Je reviens à 6 heures et {{c::demie}}."
"Explain to me the meaning of this {{c::image}}.","Expliquez-moi le sens de cette image ?"
"His teeth are yellow.","Il a les dents {{c::jaunes}}."
"He {{c::lay}} down on his back.","Il s'allongea sur le dos."
"I realized that i can't win.","J'ai {{c::réalisé}} que je ne pouvais pas gagner."
"I must buy a {{c::pair}} of shoes.","Je dois acheter une paire de chaussures."
"Tom doesn't like being {{c::criticized}}.","Tom n'aime pas être critiqué."
"I'm satisfied with my {{c::current}} income.","Je suis satisfait de mon revenu actuel."
"My opinion {{c::differs}} from yours.","Mon opinion diffère de la vôtre."
"I belong to the {{c::sailing}} club.","Je suis membre du club de voile."
"Let's decide on the date for the {{c::picnic}}.","Décidons de la date du pique-nique."
"That was the subject of my {{c::thesis}}.","C'était le sujet de ma thèse."
"The moon is shining brightly.","La lune est très {{c::brillante}}."
"Tom has written a novel.","Tom a écrit un {{c::roman}}."
"What does the {{c::winner}} get?","Qu'est-ce que le gagnant reçoit ?"
"Is the {{c::pope}} catholic?","Est-ce que le pape est catholique ?"
"He must be the {{c::principal}}.","Il doit être le principal."
"He must be the principal.","Il doit être le {{c::principal}}."
