"English","French"
"{{1::fucking}} hell!","Bordel de merde !"
"Fucking hell!","{{1::bordel}} de merde !"
"Come off it!","Change de {{1::disque}} !"
"He is {{1::overweight}}.","Il est gros."
"He is overweight.","Il est {{1::gros}}."
"I knew him well.","Je le {{1::connaissais}} bien."
"What will {{1::become}} of the child?","Qu'adviendra-t-il de l'enfant ?"
"Keep {{1::moving}}.","Continuez de bouger."
"Stop {{1::overreacting}}.","Cesse de dramatiser."
"I won't forget you.","Je ne vous {{1::oublie}} pas."
"Stop pushing.","{{1::cessez}} de pousser."
"Continue {{1::digging}}.","Continue de creuser."
"He's {{1::rich}}.","Il est riche."
"I'm not waking you up.","Je ne vous {{1::réveille}} pas."
"I am not {{1::threatening}} you.","Je ne vous menace pas."
"I am not threatening you.","Je ne vous {{1::menace}} pas."
"Change gears.","{{1::changez}} de vitesse."
"{{1::asshole}}!","Enfoiré de merde !"
"{{1::bastard}}!","Enfoiré de merde !"
"I'm not {{1::hurting}} you.","Je ne vous blesse pas."
"Buy {{1::oil}}.","Achète de l'huile."
"Buy oil.","Achète de {{1::l'huile}}."
"I'm not {{1::blaming}} you.","Je ne vous blâme pas."
"I'm not {{1::avoiding}} you.","Je ne vous évite pas."
"I don't {{1::bite}}.","Je ne vous mords pas."
"I'm not {{1::flirting}} with you!","Je ne vous drague pas !"
"I'm not {{1::hitting}} on you.","Je ne vous drague pas."
"I won't {{1::examine}} you.","Je ne vous examine pas."
"I'm not {{1::fighting}} you.","Je ne vous combats pas."
"I'm not {{1::amusing}} you.","Je ne vous amuse pas."
"I don't {{1::belong}} to you.","Je ne vous appartiens pas."
"Ask him to call me.","{{1::demande-lui}} de m'appeler !"
"Douchebag!","Espèce de {{1::connard}} !"
"{{1::asshole}}!","Espèce de connard !"
"Asshole!","Espèce de {{1::connard}} !"
"{{1::bastard}}!","Espèce de connard !"
"Bastard!","Espèce de {{1::connard}} !"
"{{1::jerk}}!","Espèce de connard !"
"You {{1::pig}}!","Espèce de porc!"
"You pig!","Espèce de {{1::porc}}!"
"What are you trying to {{1::hide}}?","Qu'essayez-vous de cacher ?"
"What are you trying to {{1::hide}}?","Qu'essaies-tu de cacher ?"
"Do you drink {{1::alcohol}}?","Bois-tu de l'alcool ?"
"Do you drink {{1::alcohol}}?","Buvez-vous de l'alcool ?"
"It's {{1::red}}.","Il est rouge."
"It's red.","Il est {{1::rouge}}."
"Try to have {{1::fun}}.","Essaye de t'amuser."
"Keep {{1::digging}}.","Continuez de creuser."
"Lunatic!","Espèce de {{1::cinglé}} !"
"I'll keep it for her.","Je la lui {{1::garderai}}."
"You {{1::traitor}}!","Espèce de traître !"
"Stop {{1::insulting}} me!","Cessez de m'insulter !"
"I'm trying to {{1::practice}}.","J'essaye de m'entraîner."
"Burn with {{1::desire}}.","Brûle de désir."
"Burn with desire.","Brûle de {{1::désir}}."
"Do you have {{1::blankets}}?","Disposez-vous de couvertures ?"
"{{1::fool}}!","Espèce de bourricot !"
"{{1::idiot}}!","Espèce de bourricot !"
"He's tanked.","Il est {{1::plein}}."
"It's full.","Il est {{1::plein}}."
"Buy {{1::oil}}.","Achetez de l'huile."
"I'm {{1::killing}} time.","Je tue le temps."
"I'm killing time.","Je {{1::tue}} le temps."
"{{1::asshole}}!","Enfoiré de connard !"
"Do you plan on {{1::moving}}?","Envisagez-vous de déménager ?"
"Tell me about the {{1::incident}}.","Parle-moi de l'incident !"
"{{1::criminals}}!","Bandes de criminels !"
"He's demented.","Il est {{1::fou}}."
"He's crazy.","Il est {{1::fou}}."
"Tell me about the {{1::incident}}.","Parlez-moi de l'incident."
"Burn with {{1::desire}}.","Brûlez de désir."
"Allow me to {{1::accompany}} you.","Permets-moi de t'accompagner."
"No {{1::parking}}.","Interdiction de stationner."
"Are you trying to {{1::scare}} me?","Essayes-tu de m'effrayer ?"
"Advance two {{1::steps}}.","Avance de deux pas."
"Advance two steps.","{{1::avance}} de deux pas."
"He is outgoing.","Il est {{1::ouvert}}."
"I {{1::expected}} more.","Je m'attendais à plus."
"I expected more.","Je {{1::m'attendais}} à plus."
"He is in love.","Il est {{1::amoureux}}."
"He's in love.","Il est {{1::amoureux}}."
"I can fix it.","Je peux le {{1::réparer}}."
"He's {{1::weird}}.","Il est bizarre."
"He's weird.","Il est {{1::bizarre}}."
"He is {{1::kind}}.","Il est gentil."
"He is kind.","Il est {{1::gentil}}."
"He's a kind {{1::person}}.","Il est gentil."
"He's a kind person.","Il est {{1::gentil}}."
"From {{1::where}} is he?","Il est d'où ?"
"From where is he?","Il est {{1::d'où}} ?"
"He is {{1::intelligent}}.","Il est intelligent."
"Advance two {{1::steps}}.","Avancez de deux pas."
"I can {{1::verify}} that.","Je peux le vérifier."
"He is {{1::foolish}}.","Il est idiot."
"He is foolish.","Il est {{1::idiot}}."
"He has gone out.","Il est {{1::sorti}}."
"He's gone out.","Il est {{1::sorti}}."
"He is {{1::honest}}.","Il est honnête."
"He is honest.","Il est {{1::honnête}}."
"He's an attorney.","Il est {{1::avocat}}."
