"English","French"
"I play {{1::volleyball}}.","Je joue au volley."
"I didn't {{1::abandon}} my children.","Je n'abandonnais pas mes enfants."
"I don't have four {{1::sisters}}.","Je n'ai pas quatre sœurs."
"You're not fat.","Vous n'êtes pas {{1::grosse}}."
"He has a {{1::farm}}.","Il a une ferme."
"Tom wasn't wearing a {{1::belt}}.","Tom ne portait pas de ceinture."
"Tom wasn't wearing a belt.","Tom ne portait pas de {{1::ceinture}}."
"I'm not going to eat that much.","Je vais pas manger {{1::autant}}."
"I'm a fussy eater.","Je suis difficile à {{1::table}}."
"I like baseball.","J'aime le {{1::baseball}}."
"Tom doesn't drink {{1::juice}}.","Tom ne boit pas de jus."
"Tom doesn't drink juice.","Tom ne boit pas de {{1::jus}}."
"He's not {{1::breaking}} the law.","Il n'enfreint pas la loi."
"Tom was trying not to smile.","Tom {{1::essayait}} de ne pas sourire."
"Tom needs {{1::protection}}.","Tom a besoin de protection."
"Tom needs protection.","Tom a besoin de {{1::protection}}."
"I'll lend it to you.","Je vais te le {{1::prêter}}."
"I don't have any drinking water.","Je n'ai pas d'eau {{1::potable}}."
"There's no {{1::door}}.","Il n'y a pas de porte."
"There's no door.","Il n'y a pas de {{1::porte}}."
"Tom wasn't wearing a {{1::helmet}}.","Tom ne portait pas de casque."
"Tom wasn't wearing a helmet.","Tom ne portait pas de {{1::casque}}."
"I'll go pick him up.","{{1::j'irai}} le prendre."
"I didn't call an {{1::ambulance}}.","Je n'ai pas appelé d'ambulance."
"I don't plan to wait.","Je n'ai pas l'intention {{1::d'attendre}}."
"I love her {{1::anyway}}.","Je l'aime malgré tout."
"I love her anyway.","Je l'aime {{1::malgré}} tout."
"It's the front {{1::gate}}.","C'est la porte de devant."
"It's the front gate.","C'est la porte de {{1::devant}}."
"That's the main {{1::gate}}.","C'est la porte de devant."
"That's the main gate.","C'est la porte de {{1::devant}}."
"I pretended that i was working.","J'ai {{1::prétendu}} que je travaillais."
"I do not see {{1::women}} here.","Je ne vois de femmes ici."
"I do not see women here.","Je ne vois de {{1::femmes}} ici."
"I'm by your side.","Je suis à tes {{1::côtés}}."
"Tom's computer is not responding.","L'ordinateur de tom ne {{1::répond}} pas."
"I love {{1::chicken}}.","J'aime le poulet."
"I love chicken.","J'aime le {{1::poulet}}."
"I like {{1::yellow}}.","J'aime le jaune."
"I like yellow.","J'aime le {{1::jaune}}."
"That's nice to know.","C'est {{1::chouette}} de le savoir."
"You're not ready.","Vous n'êtes pas {{1::prêts}}."
