"English","French"
"Tom turned on the {{c::lamp}}.","Tom a allumé la lampe."
"Tom turned on the lamp.","Tom a allumé la {{c::lampe}}."
"We have run out of cream.","Nous n'avons plus de {{c::crème}}."
"The {{c::theory}} is not accepted.","La théorie n'est pas acceptée."
"Tom has dark {{c::skin}}.","Tom a la peau foncée."
"{{c::freedom}} is not free.","La liberté n'est pas gratuite."
"Freedom is not free.","La liberté n'est pas {{c::gratuite}}."
"I'm used to such {{c::situations}}.","Je suis habitué à de telles situations."
"I am on the side of democracy.","Je suis dans le camp de la {{c::démocratie}}."
"Don't think about stuff like that.","Ne pensez pas à de {{c::tels}} trucs !"
"I'll make some calls.","Je donnerai quelques {{c::coups}} de fil."
"It isn't worth it!","Ça ne {{c::vaut}} pas le coup !"
"I know a lot of good {{c::restaurants}}.","Je connais plein de bons restaurants."
"What is the {{c::delay}}?","Quel en est le délai ?"
"What is the delay?","Quel en est le {{c::délai}} ?"
"Tom's father is called john.","Le père de tom s'appelle {{c::jean}}."
"He {{c::prefers}} not to talk about it.","Il préfère ne pas en parler."
"Tom is clearly lost.","Tom est {{c::clairement}} perdu."
"Italy isn't {{c::greece}}.","L'italie n'est pas la grèce."
"Italy isn't greece.","{{c::l'italie}} n'est pas la grèce."
"I'm used to such {{c::situations}}.","Je suis habituée à de telles situations."
"Who contributed?","Qui a {{c::participé}} ?"
"I'm afraid i've got bad news.","Je crains d'avoir de {{c::mauvaises}} nouvelles."
"I'm afraid i have bad news.","Je crains d'avoir de {{c::mauvaises}} nouvelles."
"The house is now under {{c::construction}}.","La maison est en construction."
"The house is now under construction.","La maison est en {{c::construction}}."
"Tom finally arrived.","Tom est {{c::finalement}} arrivé."
"I knew tom would like mary.","Je savais que tom {{c::aimerait}} mary."
"I'm glad to hear that.","Je suis heureux {{c::d'entendre}} ça."
"I want something hot to drink.","Je veux une {{c::boisson}} chaude."
"The house is under {{c::repairs}}.","La maison est en réparation."
"Don't jump to any {{c::conclusions}}.","Ne saute pas à de quelconques conclusions !"
"Tom's {{c::father's}} name was john.","Le père de tom s'appelait jean."
"Tom doesn't wear a {{c::wedding}} ring.","Tom ne porte pas de bague de fiançailles."
"I'm not allowed to tell you.","Je suis pas {{c::autorisée}} à vous le dire."
"Call me one of these days.","{{c::appelle-moi}} un de ces jours."
"I know it's a mess.","Je sais que c’est un {{c::désastre}}."
"He will not escape {{c::punishment}}.","Il n'échappera pas à une sanction."
"Life is a bitch.","La vie est une {{c::chienne}}."
"He doesn't read many {{c::newspapers}}.","Il ne lit pas beaucoup de journaux."
"He doesn't read many newspapers.","Il ne lit pas beaucoup de {{c::journaux}}."
"He's a {{c::plain}} speaker.","Il parle franchement."
"How {{c::many}} do you need?","Tu as besoin de combien ?"
"Give us a little {{c::space}}.","Faites-nous un peu de place !"
"Life is an {{c::illusion}}.","La vie est une illusion."
"Give us a little {{c::space}}.","Fais-nous un peu de place !"
"This won't take long.","Ça ne sera pas {{c::long}}."
"It {{c::sounds}} easy.","Il semble facile."
"It sounds {{c::simple}}.","Il semble facile."
"She {{c::picked}} him up at the station.","Elle le prit à la gare."
"Christmas is near at hand.","Noël est {{c::proche}}."
"She's the breadwinner in this family.","C'est elle le {{c::soutien}} de famille."
"I couldn't do that.","Je n'ai pas {{c::pu}} faire cela."
"The {{c::killer}} is among us.","Le tueur est parmi nous."
"Here is one of my pictures.","Voici un de mes {{c::tableaux}}."
"Here's one of my pictures.","Voici un de mes {{c::tableaux}}."
"I'll meet you at the {{c::usual}} place.","Je vous retrouverai à l'endroit habituel."
"Do you remember the second {{c::lesson}}?","Vous souvenez-vous de la deuxième leçon ?"
"This is a tree.","Ceci est un {{c::arbre}}."
