"English","French"
"Algeria is in {{c::crisis}}.","L'algérie est en crise."
"Algeria is in crisis.","L'algérie est en {{c::crise}}."
"See you in two weeks.","À dans deux {{c::semaines}}."
"He wrapped his arms around her {{c::waist}}.","Il lui enlaça la taille."
"Do you have any {{c::pets}}?","Avez-vous des animaux de compagnie ?"
"Don't {{c::lean}} against the wall.","Ne vous appuyez pas contre le mur."
"The roof of the church needs {{c::repairs}}.","Le toit de l'église a besoin de réparations."
"The dog couldn't bark.","Le chien ne pouvait {{c::aboyer}}."
"I'll send you a {{c::postcard}} from boston.","Je t'enverrai une carte postale de boston."
"The house has been left to go to {{c::ruin}}.","La maison est laissée à l'abandon."
"She died of natural {{c::causes}}.","Elle est morte de mort naturelle."
"She died of natural causes.","Elle est morte de mort {{c::naturelle}}."
"Salt is {{c::essential}} to life.","Le sel est essentiel à la vie."
"Who {{c::invented}} the telephone?","Qui inventa le téléphone ?"
"Music is her {{c::passion}}.","La musique est sa passion."
"Music is her passion.","La musique est sa {{c::passion}}."
"George weighs not less than 70 {{c::kilograms}}.","Georges pèse pas moins de 70 kilogrammes."
"The pain has started to {{c::ease}} now.","La douleur commence à s'estomper."
"He caught an {{c::overnight}} train.","Il a pris un train de nuit."
"Algeria is in {{c::africa}}.","L'algérie est en afrique."
"Algeria is in africa.","L'algérie est en {{c::afrique}}."
"He {{c::squeezed}} her leg.","Il lui étreignit la jambe."
"Excuse me, where is the {{c::metro}}?","Excusez-moi, où est le métro ?"
"The man answers the {{c::description}}.","L'homme correspond à la description."
"The man fits the {{c::description}}.","L'homme correspond à la description."
"Why don't you {{c::consult}} a lawyer?","Pourquoi ne pas consulter un avocat ?"
"Why don't you consult a lawyer?","Pourquoi ne pas {{c::consulter}} un avocat ?"
"He will have to go to the station.","Il {{c::devra}} aller à la gare."
"He'll have to go to the station.","Il {{c::devra}} aller à la gare."
"He never woke up.","Il ne se {{c::réveilla}} jamais."
"I've got a good reason not to like tom.","J'ai de bonnes raisons de ne pas {{c::apprécier}} tom."
"I don't think this is for you.","Je ne pense pas que ce {{c::soit}} pour vous."
"He {{c::turns}} everything to good account.","Il fait feu de tout bois."
"Why don't you {{c::consult}} a lawyer?","Pourquoi ne consultes-tu pas un avocat ?"
"Europe is in {{c::crisis}}.","L'europe est en crise."
"I think i'll leave this group.","Je pense que je vais quitter ce {{c::groupe}}."
"I'm not going to sue you.","Je ne vais pas vous {{c::poursuivre}} en justice."
"Do you have any rock {{c::cds}}?","As-tu des cds de rock ?"
"You can't cancel the meeting.","Vous ne pouvez pas {{c::annuler}} la réunion."
"I will not buy this record, it is {{c::scratched}}.","Je n'achèterai pas ce disque, il est rayé."
"He has his father's eyes.","Il a les {{c::yeux}} de son père."
"Where's the shopping center?","Où est le centre {{c::commercial}} ?"
"The temperature {{c::begins}} to drop.","La température commence à chuter."
"I hope that's {{c::satisfactory}}.","J'espère que c'est satisfaisant."
