"English","French"
"He {{c::helps}} her.","Il l'aide."
"I {{c::really}} like him!","Je l'apprécie beaucoup!"
"I {{c::scream}} a lot.","Je crie beaucoup."
"I do a lot of {{c::worrying}}.","Je m'inquiète beaucoup."
"I do a lot of worrying.","Je {{c::m'inquiète}} beaucoup."
"I {{c::cough}} a lot.","Je tousse beaucoup."
"He {{c::loves}} her.","Il l'aime."
"He is running.","Il {{c::court}}."
"He {{c::runs}}.","Il court."
"He runs.","Il {{c::court}}."
"I'm going to eat.","Je vais {{c::manger}}."
"I think {{c::otherwise}}.","Je pense autrement."
"I think otherwise.","Je pense {{c::autrement}}."
"I am {{c::thinking}} another way.","Je pense différemment."
"I am thinking another way.","Je pense {{c::différemment}}."
"It is {{c::raining}}.","Il pleut."
"It is raining.","Il {{c::pleut}}."
"It's {{c::raining}}.","Il pleut."
"It's raining.","Il {{c::pleut}}."
"It's {{c::raining}}?","Il pleut ?"
"It's raining?","Il {{c::pleut}} ?"
"He's on sentry duty.","Il est de {{c::garde}}."
"I {{c::speak}} french.","Je parle français."
"I can {{c::dance}}.","Je sais danser."
"I can dance.","Je sais {{c::danser}}."
"He {{c::sings}}.","Il chante."
"I can run.","Je sais {{c::courir}}."
"I'm going to leave.","Je vais {{c::partir}}."
"He will come.","Il {{c::viendra}}."
"I can {{c::cook}}.","Je sais cuisiner."
"I can cook.","Je sais {{c::cuisiner}}."
"Is he {{c::sleeping}}?","Il dort ?"
"Is he sleeping?","Il {{c::dort}} ?"
"He's sleeping.","Il {{c::dort}}."
"I know how to {{c::fly}}.","Je sais voler."
"I know how to fly.","Je sais {{c::voler}}."
"I can fly.","Je sais {{c::voler}}."
"He {{c::drinks}}.","Il boit."
"He drinks.","Il {{c::boit}}."
"He {{c::drives}}.","Il conduit."
"He drives.","Il {{c::conduit}}."
"I {{c::really}} like you.","Je t'aime vraiment."
"I can {{c::ski}}.","Je sais skier."
"I can ski.","Je sais {{c::skier}}."
"I'm able to {{c::ski}}.","Je sais skier."
"I'm able to ski.","Je sais {{c::skier}}."
"I know how to {{c::ski}}.","Je sais skier."
"I know how to ski.","Je sais {{c::skier}}."
"I know {{c::esperanto}}.","Je sais l'espéranto."
"I know esperanto.","Je sais {{c::l'espéranto}}."
"I'll stay.","Je vais {{c::rester}}."
"I will stay.","Je vais {{c::rester}}."
"He is falling.","Il {{c::tombe}}."
"He's {{c::studying}}.","Il étudie."
"He's studying.","Il {{c::étudie}}."
"He {{c::listens}}.","Il écoute."
"He listens.","Il {{c::écoute}}."
"He {{c::swims}}.","Il nage."
"He swims.","Il {{c::nage}}."
"He's {{c::swimming}}.","Il nage."
"I've {{c::seen}} it.","Je l'ai vu."
"I've {{c::seen}} that.","Je l'ai vu."
"He {{c::smokes}}.","Il fume."
"Remember everything.","{{c::souviens-toi}} de tout."
"{{c::enough}}!","Il suffit !"
"Enough!","Il {{c::suffit}} !"
"{{c::enough}} is {{c::enough}}!","Il suffit !"
"Enough is enough!","Il {{c::suffit}} !"
"He's in {{c::pain}}.","Il souffre."
"He's in pain.","Il {{c::souffre}}."
"He is waiting.","Il {{c::sert}}."
"He was {{c::speaking}}.","Il parlait."
"He was speaking.","Il {{c::parlait}}."
"He {{c::cries}}.","Il pleure."
"He is {{c::crying}}.","Il pleure."
"He is waiting.","Il {{c::attend}}."
"He {{c::teaches}}.","Il enseigne."
"He teaches.","Il {{c::enseigne}}."
"I {{c::truly}} loved her.","Je l'aimais vraiment."
"I truly loved her.","Je {{c::l'aimais}} vraiment."
"He {{c::loves}} me.","Il m'aime."
"He loves me.","Il {{c::m'aime}}."
"I'm actually {{c::enjoying}} myself.","Je m'amuse vraiment."
"He {{c::tries}}.","Il essaye."
"He tries.","Il {{c::essaye}}."
"He {{c::smiled}}.","Il sourit."
"He smiled.","Il {{c::sourit}}."
"He smirked.","Il {{c::sourit}}."
"I {{c::admire}} her truly.","Je l'admire vraiment."
"{{c::whom}} are you speaking of?","De qui parlez-vous ?"
"Whom are you speaking of?","De qui {{c::parlez-vous}} ?"
"Who are you talking about?","De qui {{c::parlez-vous}} ?"
"Who are you talking about?","De qui {{c::parlez-vous}} ?"
"{{c::gotta}} go.","Je dois partir."
"Gotta go.","Je dois {{c::partir}}."
"I {{c::need}} to go.","Je dois partir."
"I {{c::must}} go.","Je dois partir."
"I {{c::gotta}} go.","Je dois partir."
"I {{c::ought}} to go.","Je dois partir."
"I {{c::should}} be going.","Je dois partir."
